LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2485,1,2,SAS_CLAIM_TYPE,VARCHAR2
2485,1,3,SAS_CLAIM_STATUS,VARCHAR2
2485,1,4,SAS_SVC_NUM,NUMBER
2485,1,1,SAS_CLAIM_ID,VARCHAR2
2485,1,5,SAS_SVC_SEQ,NUMBER
2485,1,6,SAS_ADJ_SEQ_NBR,NUMBER
2485,1,7,SAS_CURR_LINE_FLAG,VARCHAR2
2485,1,8,SAS_STATUS_IND,VARCHAR2
2485,1,9,SAS_REASON_CODE,VARCHAR2
2485,1,10,SAS_FROM_DATE,DATE
2485,1,11,SAS_THRU_DATE,DATE
2485,1,12,SAS_COVERED_FROM_DATE,DATE
2485,1,13,SAS_COVERED_THRU_DATE,DATE
2485,1,14,SAS_CLM_RECEIPT_DATE,DATE
2485,1,15,SAS_PAID_DATE,DATE
2485,1,16,SAS_HOLD_FILE_ID,NUMBER
2485,1,17,SAS_BUSINESS_LEVEL_7_ID,VARCHAR2
2485,1,18,SAS_OPERATOR_ID,VARCHAR2
2485,1,19,SAS_SUBSCRIBER_CONTRACT_ID,VARCHAR2
2485,1,20,SAS_BENEFIT_PKG_ID,VARCHAR2
2485,1,21,SAS_BENEFIT_COVG_ID,VARCHAR2
2485,1,22,SAS_PLAN_ID,VARCHAR2
2485,1,23,SAS_SUBSCRIBER_LAST_NAME,VARCHAR2
2485,1,24,SAS_SUBSCRIBER_FIRST_NAME,VARCHAR2
2485,1,25,SAS_SUBSCRIBER_SEX_CODE,VARCHAR2
2485,1,26,SAS_SUBSCRIBER_DOB,DATE
2485,1,27,SAS_SUBSCRIBER_ZIP,VARCHAR2
2485,1,28,SAS_GROUP_TYPE_CODE,VARCHAR2
2485,1,29,SAS_PATIENT_LAST_NAME,VARCHAR2
2485,1,30,SAS_PATIENT_FIRST_NAME,VARCHAR2
2485,1,31,SAS_PATIENT_MID_NAME,VARCHAR2
2485,1,32,SAS_PATIENT_ID,VARCHAR2
2485,1,33,SAS_PATIENT_RELATION,VARCHAR2
2485,1,34,SAS_PATIENT_SEX_CODE,VARCHAR2
2485,1,35,SAS_PATIENT_AGE,VARCHAR2
2485,1,36,SAS_PATIENT_DOB,DATE
