LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1151,1,1,Claim_ID,VARCHAR2
1151,1,2,Claim_Type,VARCHAR2
1151,1,3,Charge_Number,VARCHAR2
1151,1,4,EEID,VARCHAR2
1151,1,5,Dep_ID,VARCHAR2
1151,1,6,Plan_Code,VARCHAR2
1151,1,7,not_used,VARCHAR2
1151,1,8,Group_Number,VARCHAR2
1151,1,9,Group_Name,VARCHAR2
1151,1,10,Group_Div_Number,VARCHAR2
1151,1,11,Division_Name,VARCHAR2
1151,1,12,BC_Code,VARCHAR2
1151,1,13,BC_Description,VARCHAR2
1151,1,14,Provider_ID,VARCHAR2
1151,1,15,Provider_Name,VARCHAR2
1151,1,16,Prov_Spec_Code,VARCHAR2
1151,1,17,Prov_Spec_Desc,VARCHAR2
1151,1,18,POS_Code,VARCHAR2
1151,1,19,POS_Desc,VARCHAR2
1151,1,20,Procedure_Code,VARCHAR2
1151,1,21,Procedure_Description,VARCHAR2
1151,1,22,Mod_Code,VARCHAR2
1151,1,23,Diagnosis_Code,VARCHAR2
1151,1,24,Diagnosis_Description,VARCHAR2
1151,1,25,Service_Date,DATE
1151,1,26,Units,NUMBER
1151,1,27,Paid_Amt,NUMBER
1151,1,28,Incurred_Date,DATE
1151,1,29,Thru_Date,DATE
1151,1,30,Billed,NUMBER
1151,1,31,Copay,NUMBER
1151,1,32,Deductible,NUMBER
1151,1,33,PPO_Savings,NUMBER
1151,1,34,Percentage,VARCHAR2
1151,1,35,Ineligible,NUMBER
1151,1,36,Exempt,VARCHAR2
1151,1,37,Received_Date,DATE
1151,1,38,Paid_Date,DATE
1151,1,39,Provider_TIN,VARCHAR2
1151,1,40,PPO_Allowable_Amount,NUMBER
1151,1,41,PPO_Name,VARCHAR2
1151,1,42,COB_Amount,NUMBER
