LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2617,1,1,ClaimID,VARCHAR2
2617,1,2,ClaimSequenceNumber,VARCHAR2
2617,1,3,ClaimType,VARCHAR2
2617,1,4,ClaimTypeDescription,VARCHAR2
2617,1,5,ClaimCategory,VARCHAR2
2617,1,6,MemberIdentifier,VARCHAR2
2617,1,7,EnrolleIdentifier,VARCHAR2
2617,1,8,MemberRelation,VARCHAR2
2617,1,9,MemberFirstName,VARCHAR2
2617,1,10,MemberLastName,VARCHAR2
2617,1,11,MemberGender,VARCHAR2
2617,1,12,MemberBirthDate,DATE
2617,1,13,MemberStreetAdd1,VARCHAR2
2617,1,14,MemberStreetAddr2,VARCHAR2
2617,1,15,MemberCity,VARCHAR2
2617,1,16,MemberState,VARCHAR2
2617,1,17,MemberZip,VARCHAR2
2617,1,18,MemberPhone,VARCHAR2
2617,1,19,DateSeriveStart,DATE
2617,1,20,DateServiceEnd,DATE
2617,1,21,ClaimServiceDate,DATE
2617,1,22,DateClaimReceived,DATE
2617,1,23,DateClaimPaid,DATE
2617,1,24,BillType,VARCHAR2
2617,1,25,POSCode,VARCHAR2
2617,1,26,POSDesc,VARCHAR2
2617,1,27,ProviderTypeCode,VARCHAR2
2617,1,28,ProviderTypeDesc,VARCHAR2
2617,1,29,ICD9DiagCode,VARCHAR2
2617,1,30,ICD9DiagCodeDesc,VARCHAR2
2617,1,31,PrimaryDiagCode,VARCHAR2
2617,1,32,PrimaryDiagCodeDesc,VARCHAR2
2617,1,33,SecondaryDiagCode,VARCHAR2
2617,1,34,SecondaryDiagCodeDesc,VARCHAR2
2617,1,35,TertiaryDiagCode,VARCHAR2
2617,1,36,TertiaryDiagCodeDesc,VARCHAR2
2617,1,37,FourthDiagCode,VARCHAR2
2617,1,38,FourthDiagCodeDesc,VARCHAR2
2617,1,39,FifthDiagCode,VARCHAR2
2617,1,40,FifthDiagCodeDesc,VARCHAR2
2617,1,41,SixthDiagCode,VARCHAR2
2617,1,42,SixthDiagCodeDesc,VARCHAR2
2617,1,43,SeventhDiagCode,VARCHAR2
2617,1,44,SeventhDiagCodeDesc,VARCHAR2
2617,1,45,EighthDiagCode,VARCHAR2
2617,1,46,EighthDiagCodeDesc,VARCHAR2
2617,1,47,NinthDiagCode,VARCHAR2
2617,1,48,NinthDiagCodeDesc,VARCHAR2
2617,1,49,UBRevenueCode,VARCHAR2
2617,1,50,UBRevenueCodeDesc,VARCHAR2
2617,1,51,DRGCode,VARCHAR2
2617,1,52,CPTCode,VARCHAR2
2617,1,53,CPTCodeDesc,VARCHAR2
2617,1,54,Modifier1,VARCHAR2
2617,1,55,Modifier2,VARCHAR2
2617,1,56,ICD9ProcCode1,VARCHAR2
2617,1,57,ICD9ProcCode1Desc,VARCHAR2
2617,1,58,ICD9ProcCode2,VARCHAR2
2617,1,59,ICD9ProcCode2Desc,VARCHAR2
2617,1,60,ICD9ProcCode3,VARCHAR2
2617,1,61,ICD9ProcCode3Desc,VARCHAR2
2617,1,62,ICD9ProcCode4,VARCHAR2
2617,1,63,ICD9ProcCode4Desc,VARCHAR2
2617,1,64,ICD9ProcCode5,VARCHAR2
2617,1,65,ICD9ProcCode5Desc,VARCHAR2
2617,1,66,ICD9ProcCode6,VARCHAR2
2617,1,67,ICD9ProcCode6Desc,VARCHAR2
2617,1,68,DRGType1,VARCHAR2
2617,1,69,DRGType2,VARCHAR2
2617,1,70,InpatientDays,NUMBER
2617,1,71,DischargeStatusCode,VARCHAR2
2617,1,72,TypeofBill,VARCHAR2
2617,1,73,ProviderID,VARCHAR2
2617,1,74,ProviderName,VARCHAR2
2617,1,75,ProviderNPI,VARCHAR2
2617,1,76,ProviderZip,VARCHAR2
2617,1,77,ProviderTypeCode2,VARCHAR2
2617,1,78,ProviderTypeDesc2,VARCHAR2
2617,1,79,NetworkIdentifier,VARCHAR2
2617,1,80,NetworkFlag,VARCHAR2
2617,1,81,Units,NUMBER
2617,1,82,AmountPaid,NUMBER
2617,1,83,AmountAllowed,NUMBER
2617,1,84,CoinsuranceAmount,NUMBER
2617,1,85,CopayAmount,NUMBER
2617,1,86,DeductibleAmount,NUMBER
2617,1,87,COBAmount,NUMBER
2617,1,88,MemberSSN,VARCHAR2
