LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4623,1,1,GROUP_NUMBER,VARCHAR2
4623,1,2,GROUP_SECTION_NUMBER,VARCHAR2
4623,1,3,DEPARTMENT_CODE_NUMBER,VARCHAR2
4623,1,4,PACKAGE_CODE_NASCO,VARCHAR2
4623,1,5,MEMBER_ID,VARCHAR2
4623,1,6,PATIENT_FIRST_NAME,VARCHAR2
4623,1,7,PATIENT_LAST_NAME,VARCHAR2
4623,1,8,BIRTH_DATE,DATE
4623,1,9,GENDER_CODE,VARCHAR2
4623,1,10,RELATIONSHIP_DESCRIPTION,VARCHAR2
4623,1,11,SUBSCRIBER_ZIP_CODE,VARCHAR2
4623,1,12,LEVEL_OF_COVERAGE_DESCRIPTION,VARCHAR2
4623,1,13,SID,VARCHAR2
4623,1,14,AUTOGEN_ID,VARCHAR2
4623,1,15,CLAIM_TYPE_CODE,VARCHAR2
4623,1,16,CLAIM,VARCHAR2
4623,1,17,LINE,VARCHAR2
4623,1,18,CLAIM_DISPOSITION,VARCHAR2
4623,1,19,PAYEE_CODE,VARCHAR2
4623,1,20,NETWORK_INDICATOR,VARCHAR2
4623,1,21,BILL_TYPE,VARCHAR2
4623,1,22,INTERNAL_PROVIDER,VARCHAR2
4623,1,23,PROVIDER_NAME,VARCHAR2
4623,1,24,PROVIDER_ADDRESS_1,VARCHAR2
4623,1,25,PROVIDER_ADDRESS_2,VARCHAR2
4623,1,26,PROVIDER_CITY,VARCHAR2
4623,1,27,PROVIDER_STATE,VARCHAR2
4623,1,28,PROVIDER_ZIP_CODE,VARCHAR2
4623,1,29,SPECIATY_CODE,VARCHAR2
4623,1,30,SPECIALTY_CODE_DESCRIPTION,VARCHAR2
4623,1,31,NPI_REIMBURSEMENT_NUMBER,VARCHAR2
4623,1,32,NPI_RENDERING_NUMBER,VARCHAR2
4623,1,33,PAR_NONPAR_CODE,VARCHAR2
4623,1,34,PRODUCT_DESCRIPTION,VARCHAR2
4623,1,35,PLACE_OF_SERVICE_CODE,VARCHAR2
4623,1,36,TYPE_OF,VARCHAR2
4623,1,37,CPT,VARCHAR2
4623,1,38,CPT_MODIFIER_1,VARCHAR2
4623,1,39,CPT_MODIFIER_2,VARCHAR2
4623,1,40,REVENUE_CODE,VARCHAR2
4623,1,41,PRIMARY_DIAGNOSIS_CODE_ICD9,VARCHAR2
4623,1,42,SECONDARY_DIAGNOSIS_CODE_ICD9,VARCHAR2
4623,1,43,TERTIARY_DIAGNOSIS_CODE_ICD9,VARCHAR2
4623,1,44,ICD9_SURGICAL_PROCEDURE_CODE_1,VARCHAR2
4623,1,45,ICD9_SURGICAL_PROCEDURE_CODE_2,VARCHAR2
4623,1,46,ICD9_SURGICAL_PROCEDURE_CODE_3,VARCHAR2
4623,1,47,ICD9_SURGICAL_PROCEDURE_CODE_4,VARCHAR2
4623,1,48,INSTITUTIONAL_DIAGNOSIS_1_ICD9,VARCHAR2
4623,1,49,INSTITUTIONAL_DIAGNOSIS_2_ICD9,VARCHAR2
4623,1,50,INSTITUTIONAL_DIAGNOSIS_3_ICD9,VARCHAR2
4623,1,51,INSTITUTIONAL_DIAGNOSIS_4_ICD9,VARCHAR2
4623,1,52,PROFESSIONAL_DIAGNOSIS_1_ICD9,VARCHAR2
4623,1,53,PRIMARY_DIAGNOSIS_CODE_ICD10,VARCHAR2
4623,1,54,SECONDARY_DIAGNOSIS_CODE_ICD10,VARCHAR2
4623,1,55,TERTIARY_DIAGNOSIS_CODE_ICD10,VARCHAR2
4623,1,56,ICD10_SURGICAL_PROC_CODE_1,VARCHAR2
4623,1,57,ICD10_SURGICAL_PROC_CODE_2,VARCHAR2
4623,1,58,ICD10_SURGICAL_PROC_CODE_3,VARCHAR2
4623,1,59,ICD10_SURGICAL_PROC_CODE_4,VARCHAR2
4623,1,60,INSTITUTIONAL_DIAG_1_ICD10,VARCHAR2
4623,1,61,INSTITUTIONAL_DIAG_2_ICD10,VARCHAR2
4623,1,62,INSTITUTIONAL_DIAG_3_ICD10,VARCHAR2
4623,1,63,INSTITUTIONAL_DIAG_4_ICD10,VARCHAR2
4623,1,64,PROFESSIONAL_DIAG_1_ICD10,VARCHAR2
4623,1,65,PRIMARY_PRESENT_ON_ADMISSION,VARCHAR2
4623,1,66,SECONDARY_PRESENT_ON_ADMISSION,VARCHAR2
4623,1,67,TERTIARY_PRESENT_ON_ADMISSION,VARCHAR2
4623,1,68,DISCHARGE_STATUS,VARCHAR2
4623,1,69,RECEIPT_DATE,DATE
4623,1,70,PAID_DATE,DATE
4623,1,71,LINE_SERVICE_FROM_DATE,DATE
4623,1,72,LINE_SERVICE_THRU_DATE,DATE
4623,1,73,HEADER_SERVICE_FROM_DATE,DATE
4623,1,74,HEADER_SERVICE_THRU_DATE,DATE
4623,1,75,ADMISSON_DATE,DATE
4623,1,76,DISCHARGE_DATE,DATE
4623,1,77,OF_SUBMITTED_INPATIENT_DAYS,NUMBER
4623,1,78,OF_COVERED_INPATIENT_DAYS,NUMBER
4623,1,79,OF_SERVICES,NUMBER
4623,1,80,BILLED_AMOUNT,NUMBER
4623,1,81,COPAY_AMOUNT,NUMBER
4623,1,82,COINSURANCE_AMOUNT,NUMBER
4623,1,83,DEDUCTIBLE_AMOUNT,NUMBER
4623,1,84,PAID_AMOUNT,NUMBER
4623,1,85,ITS_FEES,NUMBER
4623,1,86,SURCHARGE_AMOUNT,NUMBER
4623,1,87,GROSS_PAID_AMOUNT,NUMBER
4623,1,88,MEDICARE_PAID_AMOUNT,NUMBER
4623,1,89,NON_COVERED_AMOUNT,NUMBER
4623,1,90,COB_AMOUNT,NUMBER
