LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1446,1,65,providertype,VARCHAR2
1446,1,66,providerTIN,VARCHAR2
1446,1,67,providerNPI,VARCHAR2
1446,1,68,providerSSN,VARCHAR2
1446,1,69,outofnetworkind,VARCHAR2
1446,1,70,pcpTIN,VARCHAR2
1446,1,71,pcpSSN,VARCHAR2
1446,1,72,pcpNPI,VARCHAR2
1446,1,73,dateofservice,DATE
1446,1,74,admissiondate,DATE
1446,1,75,dischargedate,DATE
1446,1,76,patientstatus,VARCHAR2
1446,1,77,lengthofstay,NUMBER
1446,1,78,paiddate,DATE
1446,1,79,admissionsourceinpatient,VARCHAR2
1446,1,80,cobindicator,VARCHAR2
1446,1,81,claimedamt,NUMBER
1446,1,82,excludedamt,NUMBER
1446,1,83,discountamt,NUMBER
1446,1,84,deductableamt,NUMBER
1446,1,85,majormedicaldeductamt,NUMBER
1446,1,86,copayamt,NUMBER
1446,1,87,coinsuranceamt,NUMBER
1446,1,88,unusedamt1,NUMBER
1446,1,89,unusedamt2,NUMBER
1446,1,90,ucallowamt,NUMBER
1446,1,91,paidamt,NUMBER
1446,1,92,revcode,VARCHAR2
1446,1,93,paid,VARCHAR2
1446,1,94,sourcecode,VARCHAR2
1446,2,1,RECORDTYPE,VARCHAR2
1446,2,2,PLAN_FUNDNAME,VARCHAR2
1446,2,3,TYPE,VARCHAR2
1446,2,4,DATE1,DATE
1446,2,5,FIRSTPAIDDT,DATE
1446,2,6,LASTPAIDDT,DATE
1446,2,7,TOTALCOUNT,NUMBER
1446,2,8,TOTALDOLLARS,NUMBER
1446,1,1,clientname,VARCHAR2
1446,1,2,plantype,VARCHAR2
1446,1,3,reportcode1,VARCHAR2
1446,1,4,reportcode2,VARCHAR2
1446,1,5,reportcode3,VARCHAR2
1446,1,6,reportcode4,VARCHAR2
1446,1,7,reportcode5,VARCHAR2
1446,1,8,companysourcingclaims,VARCHAR2
1446,1,9,employeessn,VARCHAR2
1446,1,10,emp_subscriberinternid,VARCHAR2
1446,1,11,emp_subscriberunqid,VARCHAR2
1446,1,12,recordtype,VARCHAR2
1446,1,13,relationshipcode,VARCHAR2
1446,1,14,patientid,VARCHAR2
1446,1,15,patientssn,VARCHAR2
1446,1,16,reserved,VARCHAR2
1446,1,17,gender,VARCHAR2
1446,1,18,dateofbirth,DATE
1446,1,19,firstname,VARCHAR2
1446,1,20,middleinit,VARCHAR2
1446,1,21,lastname,VARCHAR2
1446,1,22,suffix,VARCHAR2
1446,1,23,insurer,VARCHAR2
1446,1,24,account,VARCHAR2
1446,1,25,segment,VARCHAR2
1446,1,26,benefittype,VARCHAR2
1446,1,27,lineofbusiness,VARCHAR2
1446,1,28,insuranceproductname,VARCHAR2
1446,1,29,subscriberid,VARCHAR2
1446,1,30,dependentlevelseq,VARCHAR2
1446,1,31,checknumber,VARCHAR2
1446,1,32,uniquerecordnumber,VARCHAR2
1446,1,33,claim,VARCHAR2
1446,1,34,claimunique,VARCHAR2
1446,1,35,admitcode,VARCHAR2
1446,1,36,claimlinenumber,VARCHAR2
1446,1,37,claimlinestatus,VARCHAR2
1446,1,38,claimtypecategory,VARCHAR2
1446,1,39,subclass,VARCHAR2
1446,1,40,placeofservcode,VARCHAR2
1446,1,41,origtypeofservcode,VARCHAR2
1446,1,42,origplaceofservice,VARCHAR2
1446,1,43,claimcategorycode,VARCHAR2
1446,1,44,drgcode,VARCHAR2
1446,1,45,mdccode,VARCHAR2
1446,1,46,icd1,VARCHAR2
1446,1,47,icd2,VARCHAR2
1446,1,48,icd3,VARCHAR2
1446,1,49,icd4,VARCHAR2
1446,1,50,icd5,VARCHAR2
1446,1,51,proc1,VARCHAR2
1446,1,52,proc2,VARCHAR2
1446,1,53,proc3,VARCHAR2
1446,1,54,proc4,VARCHAR2
1446,1,55,proc5,VARCHAR2
1446,1,56,primarycpt,VARCHAR2
1446,1,57,cptmodifier,VARCHAR2
1446,1,58,secondarycptcode,VARCHAR2
1446,1,59,hcpcs,VARCHAR2
1446,1,60,countofservices,NUMBER
1446,1,61,adjustmentcode,VARCHAR2
1446,1,62,adjustmenttype,VARCHAR2
1446,1,63,bedtype,VARCHAR2
1446,1,64,providerspecialtycode,VARCHAR2
