LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2360,1,15,ICD9_DIAG_4,VARCHAR2
2360,1,16,ICD9_DIAG_5,VARCHAR2
2360,1,17,ICD9_DIAG_6,VARCHAR2
2360,1,18,FAC_PROC_1,VARCHAR2
2360,1,19,FAC_PROC_2,VARCHAR2
2360,1,20,FAC_PROC_3,VARCHAR2
2360,1,21,FAC_PROC_4,VARCHAR2
2360,1,22,FAC_PROC_5,VARCHAR2
2360,1,23,FAC_PROC_6,VARCHAR2
2360,1,24,PLACE_SERV,VARCHAR2
2360,1,25,TYPE_SERV,VARCHAR2
2360,1,26,DISCHARGE_STATUS,VARCHAR2
2360,1,27,DRG,VARCHAR2
2360,1,28,ADMISSION_TYPE,VARCHAR2
2360,1,29,COV_DAYS,VARCHAR2
2360,1,30,PROCESS_DATE,DATE
2360,1,31,SERV_DATE_FROM,DATE
2360,1,32,SERV_DATE_TO,DATE
2360,1,33,PROV_ID,VARCHAR2
2360,1,34,NETWORK_IND,VARCHAR2
2360,1,35,PAID_AMT,NUMBER
2360,1,36,DEDUCT,NUMBER
2360,1,37,COPAY,NUMBER
2360,1,38,COINSURANCE,NUMBER
2360,1,39,PENALTY_AMT,NUMBER
2360,1,40,MEDICARE_IND,VARCHAR2
2360,1,41,COB_AMT,NUMBER
2360,2,1,ACCT_NUM,VARCHAR2
2360,2,2,GRP_NUM,VARCHAR2
2360,2,3,EMP_ID,VARCHAR2
2360,2,4,MEMB_ID,VARCHAR2
2360,2,5,CLMNT_BIRTH_DT,DATE
2360,2,6,CLMNT_GENDER,VARCHAR2
2360,2,7,CLMNT_REL,VARCHAR2
2360,2,8,PROD_TYPE,VARCHAR2
2360,2,9,CVRG_TYPE,VARCHAR2
2360,2,10,CLAIM_NUMBER,VARCHAR2
2360,2,11,ADJ_TYPE,VARCHAR2
2360,2,12,PRIN_DIAG,VARCHAR2
2360,2,13,PROCEDURE,VARCHAR2
2360,2,14,PROC_MOD,VARCHAR2
2360,2,15,PLACE_SERV,VARCHAR2
2360,2,16,TYPE_SERV,VARCHAR2
2360,2,17,NUMBER_SERV,VARCHAR2
2360,2,18,PROCESS_DATE,DATE
2360,2,19,SERV_DATE_FROM,DATE
2360,2,20,SERV_DATE_TO,DATE
2360,2,21,PROV_ID,VARCHAR2
2360,2,22,PROV_NAME,VARCHAR2
2360,2,23,PROV_CITY,VARCHAR2
2360,2,24,PROV_STATE,VARCHAR2
2360,2,25,PROV_ZIP,VARCHAR2
2360,2,26,PROV_SPEC,VARCHAR2
2360,2,27,NETWORK_IND,VARCHAR2
2360,2,28,PAID_AMT,NUMBER
2360,2,29,DEDUCT,NUMBER
2360,2,30,COPAY,NUMBER
2360,2,31,COINSURANCE,NUMBER
2360,2,32,PENALTY_AMT,NUMBER
2360,2,33,MEDICARE_IND,VARCHAR2
2360,2,34,COB_AMT,NUMBER
2360,1,1,ACCT_NUM,VARCHAR2
2360,1,2,GRP_NUM,VARCHAR2
2360,1,3,EMP_ID,VARCHAR2
2360,1,4,MEMB_ID,VARCHAR2
2360,1,5,CLMNT_BIRTH_DT,DATE
2360,1,6,CLMNT_GENDER,VARCHAR2
2360,1,7,CLMNT_REL,VARCHAR2
2360,1,8,PROD_TYPE,VARCHAR2
2360,1,9,CVRG_TYPE,VARCHAR2
2360,1,10,CLAIM_NUMBER,VARCHAR2
2360,1,11,ADJ_TYPE,VARCHAR2
2360,1,12,ICD9_DIAG_1,VARCHAR2
2360,1,13,ICD9_DIAG_2,VARCHAR2
2360,1,14,ICD9_DIAG_3,VARCHAR2
