LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1015,1,1,EMPLOYER_GROUP_ID,VARCHAR2
1015,1,2,PARTICIPANT_ID,VARCHAR2
1015,1,3,EMPLOYEE_SSN,VARCHAR2
1015,1,4,EMPLOYEE_PLAN_ID,VARCHAR2
1015,1,5,EMPLOYEE_FIRST_NAME,VARCHAR2
1015,1,6,EMPLOYEE_LAST_NAME,VARCHAR2
1015,1,7,PATIENT_RELATION,VARCHAR2
1015,1,8,PATIENT_DEP_NUMBER,VARCHAR2
1015,1,9,PATIENT_DOB,DATE
1015,1,10,PATIENT_SEX,VARCHAR2
1015,1,11,PATIENT_FIRST_NAME,VARCHAR2
1015,1,12,PATIENT_LAST_NAME,VARCHAR2
1015,1,13,PATIENT_SSN,VARCHAR2
1015,1,14,COVERAGE_TYPE,VARCHAR2
1015,1,15,DATE_RECEIVED,DATE
1015,1,16,NOT_USED_1,VARCHAR2
1015,1,17,CLAIM_STATUS,VARCHAR2
1015,1,18,PROVIDER_TAX_ID,VARCHAR2
1015,1,19,PROVIDER_SUFFIX,VARCHAR2
1015,1,20,PROVIDER_NAME,VARCHAR2
1015,1,21,PROVIDER_ADDRESS_1,VARCHAR2
1015,1,22,PROVIDER_ADDRESS_2,VARCHAR2
1015,1,23,PROVIDER_CITY,VARCHAR2
1015,1,24,PROVIDER_STATE,VARCHAR2
1015,1,25,PROVIDER_ZIP,VARCHAR2
1015,1,26,PROVIDER_TYPE_CODE,VARCHAR2
1015,1,27,PROVIDER_SPECIALTY,VARCHAR2
1015,1,28,REFERRING_PV_TAX_ID,VARCHAR2
1015,1,29,DATE_OF_SERV_FROM,DATE
1015,1,30,DATE_OF_SERV_TO,DATE
1015,1,31,PLACE_OF_SERVICE,VARCHAR2
1015,1,32,DIVISION_ON_DT_SERV,VARCHAR2
1015,1,33,DIAGNOSIS_1,VARCHAR2
1015,1,34,DIAGNOSIS_2,VARCHAR2
1015,1,35,DIAGNOSIS_3,VARCHAR2
