LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2199,1,1,ACCT_NUM,VARCHAR2
2199,1,2,CLIENT_ID,VARCHAR2
2199,1,3,HMO_CD,VARCHAR2
2199,1,4,BRANCH_CD,VARCHAR2
2199,1,5,BEN_PLAN,VARCHAR2
2199,1,6,ACCT_TYPE,VARCHAR2
2199,1,7,ACCT_SUBTYPE,VARCHAR2
2199,1,8,ACCT_SUBTYPE2,VARCHAR2
2199,1,9,CLM_SRC_CD,VARCHAR2
2199,1,10,SVC_PROV_ADDR,VARCHAR2
2199,1,11,SVC_PROV_ADDR2,VARCHAR2
2199,1,12,MBR_NUM,VARCHAR2
2199,1,13,FRST_NM,VARCHAR2
2199,1,14,LAST_NM,VARCHAR2
2199,1,15,BRTH_DT,DATE
2199,1,16,SEX_CD,VARCHAR2
2199,1,17,EMP_ZIP,VARCHAR2
2199,1,18,EMP_ST,VARCHAR2
2199,1,19,AGE_AMT,NUMBER
2199,1,20,PAT_REL,VARCHAR2
2199,1,21,SUB_STATUS,VARCHAR2
2199,1,22,SVC_PROV_CITY,VARCHAR2
2199,1,23,SVC_PROV_ST,VARCHAR2
2199,1,24,CPF_ID,VARCHAR2
2199,1,26,PROV_ID,VARCHAR2
2199,1,27,NPI,VARCHAR2
2199,1,28,ORD_PROV_NUM,VARCHAR2
2199,1,29,PROV_NM,VARCHAR2
2199,1,30,PROV_ADDR,VARCHAR2
2199,1,31,PROV_ADDR2,VARCHAR2
2199,1,32,PROV_CITY,VARCHAR2
2199,1,33,PROV_ST,VARCHAR2
2199,1,34,PROV_ZIP,VARCHAR2
2199,1,35,PROV_TY,VARCHAR2
2199,1,36,PROVSPEC,VARCHAR2
2199,1,37,PART_IND,VARCHAR2
2199,1,38,SVC_PROV_NM,VARCHAR2
2199,1,39,SVC_PROV_ZIP,VARCHAR2
2199,1,40,PD_DT,DATE
2199,1,41,SVC_DT,DATE
2199,1,42,END_DT,DATE
2199,1,43,CLM_RECV_DT,DATE
2199,1,44,CHRG_AMT,NUMBER
2199,1,45,NOT_COV,VARCHAR2
2199,1,46,SAV_AMT,NUMBER
2199,1,47,COV_AMT,NUMBER
2199,1,48,DED_AMT,NUMBER
2199,1,49,COPAY,NUMBER
2199,1,50,COIN_AMT,NUMBER
2199,1,51,COB_AMT,NUMBER
2199,1,52,PAY_AMT,NUMBER
2199,1,53,HRA_AMT,NUMBER
2199,1,54,SURCHRG_AMT,NUMBER
2199,1,55,PROC_TY_CLP,VARCHAR2
2199,1,56,PROC_CD_CLP,VARCHAR2
2199,1,57,PROC_MDFR_CD_CLP,VARCHAR2
2199,1,59,PRESENT_ON_ADMISSION,VARCHAR2
2199,1,60,CLAIM_ID,VARCHAR2
2199,1,61,LN_NUM,VARCHAR2
2199,1,62,DIAG_CD1,VARCHAR2
2199,1,63,DIAG_CD2,VARCHAR2
2199,1,64,DIAG_CD3,VARCHAR2
2199,1,65,PROC_TY,VARCHAR2
2199,1,66,PROC_CD,VARCHAR2
2199,1,67,REVENUE_CD,VARCHAR2
2199,1,68,ICD9_PROC_CD,VARCHAR2
2199,1,69,PER_DIEM,VARCHAR2
2199,1,70,NT_IND,VARCHAR2
2199,1,71,MDC_CAT,VARCHAR2
2199,1,72,SVC_CNT,NUMBER
2199,1,73,CASE_ID,VARCHAR2
2199,1,74,MODIFIER,VARCHAR2
2199,1,75,SAV_RSN,VARCHAR2
2199,1,76,RMK_CD,VARCHAR2
2199,1,77,TRANS_CD,VARCHAR2
2199,1,78,NT_ID,VARCHAR2
2199,1,79,SVC_PROV_NT_ID,VARCHAR2
2199,1,80,RSN_NOT_COVRD_CD,VARCHAR2
2199,1,81,SVC_TY,VARCHAR2
2199,1,82,MODIFIER_2,VARCHAR2
2199,1,83,LOC_CD,VARCHAR2
2199,1,84,COB_TY,VARCHAR2
2199,1,85,SURCHRG_ST_CD,VARCHAR2
2199,1,86,TY_OF_BILL,VARCHAR2
2199,1,87,ENC_IND,VARCHAR2
2199,1,88,HOSP_DAYS,NUMBER
2199,1,89,DRG_CD,VARCHAR2
2199,1,90,DISCHARGE,VARCHAR2
2199,1,92,ICD_VERSION,VARCHAR2
