LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1070,1,1,PROD_LEVEL2_CD,VARCHAR2
1070,1,2,GRP_NUM,VARCHAR2
1070,1,3,SUB_SOC_SEC_NUM,VARCHAR2
1070,1,4,MEM_NUM,VARCHAR2
1070,1,5,MEM_FIRST_NAME,VARCHAR2
1070,1,6,MEM_LAST_NAME,VARCHAR2
1070,1,7,MEM_AGE,NUMBER
1070,1,8,COV_CTYPE_CD,VARCHAR2
1070,1,9,INT_CLM_NUM,VARCHAR2
1070,1,10,CLM_LINE_NUM,VARCHAR2
1070,1,11,INCURRED_DT,DATE
1070,1,12,PROCESS_YYYYMM,DATE
1070,1,13,PAID_DT,DATE
1070,1,14,COINS_AMT,NUMBER
1070,1,15,COPAY_AMT,NUMBER
1070,1,16,DEDUCT_AMT,NUMBER
1070,1,17,COB_SAVE_AMT,NUMBER
1070,1,18,PT_PENALTY_AMT,NUMBER
1070,1,19,NETPAY,NUMBER
1070,1,20,HMO_INOUT_NETWK_IND,VARCHAR2
1070,1,21,PLACE_SRV_CD,VARCHAR2
1070,1,22,PLACE_SRV_DESC,VARCHAR2
1070,1,23,ADMIT_DT,DATE
1070,1,24,DISCH_DT,DATE
1070,1,25,CLAIM_DAYS,VARCHAR2
1070,1,26,DRG_CD,VARCHAR2
1070,1,27,ICD_DIAG1_CD,VARCHAR2
1070,1,28,ICD_DIAG2_CD,VARCHAR2
1070,1,29,CPT_PROC_CD,VARCHAR2
1070,1,30,TYPE_SRV_CD,VARCHAR2
1070,1,31,SRV_UNITS,VARCHAR2
1070,1,32,FIRST_SRV_DT,DATE
1070,1,33,LAST_SRV_DT,DATE
1070,1,34,DISCH_STAT_CD,VARCHAR2
1070,1,35,CLM_SPRV_NAME,VARCHAR2
1070,1,36,CLM_SPRV_ZIP_CD,VARCHAR2
1070,1,37,CLM_SPRV_SPEC_CD,VARCHAR2
1070,1,38,CLM_SPRV_TYPE_CD,VARCHAR2
1070,1,39,CLM_SPRV_NUM,VARCHAR2
1070,1,40,CLM_SPRV_TAX_ID,VARCHAR2
1070,1,41,ICD_PROC1_CD,VARCHAR2
1070,1,42,HCPCS_PROC_CD,VARCHAR2
1070,1,43,MEM_REL_CD,VARCHAR2
1070,1,44,MEM_BIRTH_DT,DATE
1070,1,45,MEM_GENDER,VARCHAR2
1070,1,46,SPRV_STREET,VARCHAR2
1070,1,47,REVENUE_CD,VARCHAR2
1070,1,48,CPT_PMOD1_CD,VARCHAR2
1070,1,49,NPI,VARCHAR2
