LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
126,1,1,SUBSCRIBER_NUMBER,VARCHAR2
126,1,2,PERSON_NUMBER,VARCHAR2
126,1,3,MEDICAL_GROUP,VARCHAR2
126,1,4,PCP_ID,VARCHAR2
126,1,5,PROVIDER_ID,VARCHAR2
126,1,6,VENDOR_ID,VARCHAR2
126,1,7,ADMIT_REF_ID,VARCHAR2
126,1,8,PLACE_OF_SERVICE,VARCHAR2
126,1,9,DIAGNOSIS_CODE_1,VARCHAR2
126,1,10,CLAIM_DATE,DATE
126,1,11,CLAIM_NUMBER,VARCHAR2
126,1,12,CLAIM_LINE_NUMBER,VARCHAR2
126,1,13,SUB_LINE_NUMBER,VARCHAR2
126,1,14,CLAIM_STATUS,VARCHAR2
126,1,15,MEDICAL_DEF_CODE,VARCHAR2
126,1,16,SERVICE_DATE,DATE
126,1,17,QUANTITY,NUMBER
126,1,18,PROCEDURE_CODE,VARCHAR2
126,1,19,MODIFIER,VARCHAR2
126,1,20,NET_AMOUNT,NUMBER
126,1,21,RISK_TYPE,VARCHAR2
126,1,22,REFERRAL_NUMBER,VARCHAR2
126,1,23,POST_DATE,DATE
126,1,24,UNITS_SUBCAP,VARCHAR2
126,1,25,UNITS_CAP,VARCHAR2
126,1,26,ACTUAL_COST_FFS,NUMBER
126,1,27,NET_AMOUNT_CAP,NUMBER
126,1,28,NET_AMOUNT_SUBCAP,NUMBER
126,1,29,DRG_CODE,VARCHAR2
126,1,30,PCP_PROVIDER_FLAG,VARCHAR2
126,1,31,UNITS_FFS,VARCHAR2
126,1,32,AMOUNT_BILLED,NUMBER
126,1,33,DIAGNOSIS_CODE_2,VARCHAR2
126,1,34,DIAGNOSIS_CODE_3,VARCHAR2
126,1,35,DIAGNOSIS_CODE_4,VARCHAR2
126,1,36,DIAGNOSIS_CODE_5,VARCHAR2
126,1,37,AMOUNT_ALLOWED,NUMBER
126,1,38,AMOUNT_COPAY,NUMBER
126,1,39,AMOUNT_WITHHELD,NUMBER
126,1,40,ADMIT_DATE,DATE
126,1,41,DISCHARGE_DATE,DATE
126,1,42,PROV_MED_GROUP,VARCHAR2
126,1,43,MESSAGE_CODE,VARCHAR2
126,1,44,PAT_ACCT,VARCHAR2
126,1,45,PROC_1,VARCHAR2
126,1,46,PROC_1_DESC,VARCHAR2
126,1,47,PROC_2,VARCHAR2
126,1,48,PROC_3,VARCHAR2
126,1,49,PROC_4,VARCHAR2
126,1,50,PROC_5,VARCHAR2
126,1,51,PROVIDER_PAR_FLAG,VARCHAR2
126,1,52,AMOUNT_DEDUCTIBLE,NUMBER
126,1,53,AMOUNT_OTHER_CARRIER,NUMBER
126,1,54,OTHER_CARRIER_REASON,VARCHAR2
126,1,55,DIAGNOSIS_CODE_6,VARCHAR2
126,1,56,DIAGNOSIS_CODE_7,VARCHAR2
126,1,57,DIAGNOSIS_CODE_8,VARCHAR2
126,1,58,DIAGNOSIS_CODE_9,VARCHAR2
126,1,59,PRESENT_ON_ADMISSION_1,VARCHAR2
126,1,60,PRESENT_ON_ADMISSION_2,VARCHAR2
126,1,61,PRESENT_ON_ADMISSION_3,VARCHAR2
126,1,62,PRESENT_ON_ADMISSION_4,VARCHAR2
126,1,63,PRESENT_ON_ADMISSION_5,VARCHAR2
126,1,64,PRESENT_ON_ADMISSION_6,VARCHAR2
126,1,65,PRESENT_ON_ADMISSION_7,VARCHAR2
126,1,66,PRESENT_ON_ADMISSION_8,VARCHAR2
126,1,67,PRESENT_ON_ADMISSION_9,VARCHAR2
126,1,68,MODIFIER_2,VARCHAR2
126,1,69,MODIFIER_3,VARCHAR2
126,1,70,DISPOSITION_CODE,VARCHAR2
126,1,71,NOT_COVERED_AMOUNT,NUMBER
126,2,1,REC_TYPE,VARCHAR2
126,2,2,REC_COUNT,VARCHAR2
