LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
797,1,1,ClaimNumber,VARCHAR2
797,1,2,ClaimLine,VARCHAR2
797,1,3,ServiceFromDate,DATE
797,1,4,ServiceToDate,DATE
797,1,5,ReceiveDate,DATE
797,1,6,PaidDate,DATE
797,1,7,EligibilityID,VARCHAR2
797,1,8,PayerCode,VARCHAR2
797,1,9,ProviderID,VARCHAR2
797,1,10,ProductID,VARCHAR2
797,1,11,BenefitPlan,VARCHAR2
797,1,12,SpecialtyCode,VARCHAR2
797,1,13,PlaceOfService,VARCHAR2
797,1,14,ReasonCode,VARCHAR2
797,1,15,TotalAdjustments,VARCHAR2
797,1,16,ProcedureCode,VARCHAR2
797,1,17,Units,NUMBER
797,1,18,ICD1,VARCHAR2
797,1,19,ICD2,VARCHAR2
797,1,20,ICD3,VARCHAR2
797,1,21,ICD4,VARCHAR2
797,1,22,NetworkStatus,VARCHAR2
797,1,23,BilledAmount,NUMBER
797,1,24,AllowedAmount,NUMBER
797,1,25,PaidAmount,NUMBER
797,1,26,MemberResponsibility,VARCHAR2
797,1,27,CopayAmount,NUMBER
797,1,28,WithholdAmount,NUMBER
797,1,29,CoinsuranceAmount,NUMBER
797,1,30,DiscountAmount,NUMBER
797,1,31,DeductibleAmount,NUMBER
797,1,32,NotCoveredAmount,NUMBER
797,1,33,COBAmount,NUMBER
797,1,34,GroupID,NUMBER
