LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
842,1,1,ClaimNumber,VARCHAR2
842,1,2,ClaimLineNumber,VARCHAR2
842,1,3,ClaimypeCode,VARCHAR2
842,1,4,ClaimTypeDesc,VARCHAR2
842,1,5,PlanTypeCode,VARCHAR2
842,1,6,PlanTypeDesc,VARCHAR2
842,1,7,PayerID,VARCHAR2
842,1,8,PayerDesc,VARCHAR2
842,1,9,CaseID,VARCHAR2
842,1,10,CaseDesc,VARCHAR2
842,1,11,UnitID,VARCHAR2
842,1,12,UnitDesc,VARCHAR2
842,1,13,MedSubscriberID,VARCHAR2
842,1,14,MedMemberID,VARCHAR2
842,1,15,MedDepSeqCode,VARCHAR2
842,1,16,MedDepSeqDesc,VARCHAR2
842,1,17,MedMemberGender,VARCHAR2
842,1,18,MedMemberDOB,DATE
842,1,19,ProviderID,VARCHAR2
842,1,20,ProviderName,VARCHAR2
842,1,21,SpecialtyCode,VARCHAR2
842,1,22,SpecialtyDesc,VARCHAR2
842,1,23,NetworkCode,VARCHAR2
842,1,24,NetworkDesc,VARCHAR2
842,1,25,NetworkFlag,VARCHAR2
842,1,26,PlaceOfServCode,VARCHAR2
842,1,27,PlaceOfServDesc,VARCHAR2
842,1,28,ProcCode,VARCHAR2
842,1,29,ProcDesc,VARCHAR2
842,1,30,ModifierCode,VARCHAR2
842,1,31,Diag1Code,VARCHAR2
842,1,32,Diag1Desc,VARCHAR2
842,1,33,Diag2Code,VARCHAR2
842,1,34,Diag2Desc,VARCHAR2
842,1,36,Diag3Desc,VARCHAR2
842,1,37,Diag4Code,VARCHAR2
842,1,38,Diag4Desc,VARCHAR2
842,1,39,ServiceDate,DATE
842,1,40,FromDate,DATE
842,1,41,ToDate,DATE
842,1,42,ClaimRecDate,DATE
842,1,43,ClaimPaidDate,DATE
842,1,44,ServiceUnitType,VARCHAR2
842,1,45,ServiceUnitQuantity,NUMBER
842,1,35,Diag3Code,VARCHAR2
842,1,46,BilledAmount,NUMBER
842,1,47,AllowedAmount,NUMBER
842,1,48,NotAllowedAmount,NUMBER
842,1,49,CoPayAmount,NUMBER
842,1,50,DeductibleAmount,NUMBER
842,1,51,PPOSavingsAmount,NUMBER
842,1,52,CoinsuranceAmount,NUMBER
842,1,53,COBAmount,NUMBER
842,1,54,PaidAmount,NUMBER
842,1,55,AdjudicationFlag,VARCHAR2
842,1,56,NONE1,VARCHAR2
842,1,57,NPI,VARCHAR2
842,2,1,ClaimNumber,NUMBER
842,2,2,ClaimLineNumber,VARCHAR2
842,2,3,ClaimypeCode,VARCHAR2
842,2,4,ClaimTypeDesc,VARCHAR2
842,2,5,PlanTypeCode,VARCHAR2
842,2,6,PlanTypeDesc,VARCHAR2
842,2,7,PayerID,VARCHAR2
842,2,8,PayerDesc,VARCHAR2
842,2,9,CaseID,VARCHAR2
842,2,10,CaseDesc,VARCHAR2
842,2,11,UnitID,VARCHAR2
842,2,12,UnitDesc,VARCHAR2
842,2,13,MedSubscriberID,VARCHAR2
842,2,14,MedMemberID,VARCHAR2
842,2,15,MedDepSeqCode,VARCHAR2
842,2,16,MedDepSeqDesc,VARCHAR2
842,2,17,MedMemberGender,VARCHAR2
842,2,18,MedMemberDOB,DATE
842,2,19,ProviderID,VARCHAR2
842,2,20,ProviderName,VARCHAR2
842,2,21,SpecialtyCode,VARCHAR2
842,2,22,SpecialtyDesc,VARCHAR2
842,2,23,NetworkCode,VARCHAR2
842,2,24,NetworkDesc,VARCHAR2
842,2,25,NetworkFlag,VARCHAR2
842,2,26,PlaceOfServCode,VARCHAR2
842,2,27,PlaceOfServDesc,VARCHAR2
842,2,28,ProcCode,VARCHAR2
842,2,29,ProcDesc,VARCHAR2
842,2,30,ModifierCode,VARCHAR2
842,2,31,Diag1Code,VARCHAR2
842,2,32,Diag1Desc,VARCHAR2
842,2,33,Diag2Code,VARCHAR2
842,2,34,Diag2Desc,VARCHAR2
842,2,35,Diag3Code,VARCHAR2
842,2,36,Diag3Desc,VARCHAR2
842,2,37,Diag4Code,VARCHAR2
842,2,38,Diag4Desc,VARCHAR2
842,2,39,ServiceDate,DATE
842,2,40,FromDate,DATE
842,2,41,ToDate,DATE
842,2,42,ClaimRecDate,DATE
842,2,43,ClaimPaidDate,DATE
842,2,44,ServiceUnitType,VARCHAR2
842,2,45,ServiceUnitQuantity,NUMBER
842,2,46,BilledAmount,NUMBER
842,2,47,AllowedAmount,NUMBER
842,2,48,NotAllowedAmount,NUMBER
842,2,49,CoPayAmount,NUMBER
842,2,50,DeductibleAmount,NUMBER
842,2,51,PPOSavingsAmount,NUMBER
842,2,52,CoinsuranceAmount,NUMBER
842,2,53,COBAmount,NUMBER
842,2,54,PaidAmount,NUMBER
842,2,55,AdjudicationFlag,VARCHAR2
842,2,56,NONE1,VARCHAR2
842,2,57,NPI,VARCHAR2
