LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4550,1,1,INSUREDS_ID,VARCHAR2
4550,1,2,INSUREDS_FIRST_NAME,VARCHAR2
4550,1,3,INSUREDS_LAST_NAME,VARCHAR2
4550,1,4,PATIENT_FIRST_NAME,VARCHAR2
4550,1,5,PATIENT_LAST_NAME,VARCHAR2
4550,1,6,PATIENT_GENDER,VARCHAR2
4550,1,7,PATIENT_DATE_OF_BIRTH,DATE
4550,1,8,DEPENDENT_NUMBER,VARCHAR2
4550,1,9,PATIENT_RELATIONSHIP,VARCHAR2
4550,1,10,INSUREDS_ZIP_CODE,VARCHAR2
4550,1,11,BILLING_PROVIDER_TAX_ID,VARCHAR2
4550,1,12,BILLING_PROVIDER_NAME,VARCHAR2
4550,1,13,BILLING_PROVIDER_ADDRESS_1,VARCHAR2
4550,1,14,BILLING_PROVIDER_ADDRESS_2,VARCHAR2
4550,1,15,BILLING_PROVIDER_CITY,VARCHAR2
4550,1,16,BILLING_PROVIDER_STATE,VARCHAR2
4550,1,17,BILLING_PROVIDER_ZIP,VARCHAR2
4550,1,18,CLAIM_ID,VARCHAR2
4550,1,19,CLAIM_TYPE_CODE,VARCHAR2
4550,1,20,ADJUSTMENT_TYPE,VARCHAR2
4550,1,21,CLAIM_LINE_NUMBER,VARCHAR2
4550,1,22,NETWORK_PAID_FLAG,VARCHAR2
4550,1,23,NETWORK_PROVIDER_FLAG,VARCHAR2
4550,1,24,PLACE_OF_SERVICE_CODE,VARCHAR2
4550,1,25,ICD_CODE_TYPE,VARCHAR2
4550,1,26,PRIMARY_DIAGNOSIS_CODE,VARCHAR2
4550,1,27,SECONDARY_DIAGNOSIS_CODE,VARCHAR2
4550,1,28,PROCEDURE_CODE,VARCHAR2
4550,1,29,UNITS,NUMBER
4550,1,30,MODIFIERS,VARCHAR2
4550,1,31,TYPE_OF_SERVICE_CODE,VARCHAR2
4550,1,32,REMARK,VARCHAR2
4550,1,33,PLAN_COVERAGE_SUFFIX,VARCHAR2
4550,1,34,DRG_CODE,VARCHAR2
4550,1,35,RECEIVED_DATE,DATE
4550,1,36,SERVICE_FROM_DATE,DATE
4550,1,37,SERVICE_TO_DATE,DATE
4550,1,38,DAYS_OF_SERVICE,NUMBER
4550,1,39,PAID_DATE,DATE
4550,1,40,SUBMITTED_AMOUNT,NUMBER
4550,1,41,ALLOWED_AMOUNT,NUMBER
4550,1,42,COINSURANCE_AMOUNT,NUMBER
