LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
3027,1,1,SBSCRBR_ID,VARCHAR2,,150,242896,1,150,Shreeya Baidya,,,,VARCHAR2,SUBSCRIBER_ID,
3027,1,2,MBR_SQNC_NBR,VARCHAR2,,150,242897,151,300,Shreeya Baidya,,,,VARCHAR2,MEMBER_NUM,
3027,1,3,MBR_BRTH_DT,DATE,YYYYMMDD,150,242898,301,450,Shreeya Baidya,,,,DATE,MEMBER_DATE_OF_BIRTH,
3027,1,4,MBR_GNDR_CD,VARCHAR2,,150,242899,451,600,Shreeya Baidya,,,,VARCHAR2,MEMBER_GENDER_CODE,
3027,1,5,MBR_REL_CD,VARCHAR2,,150,242900,601,750,Shreeya Baidya,,,,VARCHAR2,RELATIONSHIP_TO_EMPLOYEE,
3027,1,6,PROD_ID,VARCHAR2,,150,242901,751,900,Shreeya Baidya,,,,VARCHAR2,PRODUCT_CODE,
3027,1,7,CLM_TYP_CD,VARCHAR2,,150,242902,901,1050,Shreeya Baidya,,,,VARCHAR2,CLAIM_TYPE,26
3027,1,8,CLM_NBR,VARCHAR2,,150,242903,1051,1200,Shreeya Baidya,,,,VARCHAR2,CLAIM_NUMBER,25
3027,1,9,CLM_LINE_NBR,VARCHAR2,,150,242904,1201,1350,Shreeya Baidya,,,,VARCHAR2,LINE_NUMBER,
3027,1,10,ADJ_TYP_CD,VARCHAR2,,150,242905,1351,1500,Shreeya Baidya,,,,VARCHAR2,ADJUSTMENT_TYPE,
3027,1,11,BILL_TYPE_CD,VARCHAR2,,150,242906,1501,1650,Shreeya Baidya,,,,VARCHAR2,BILL_TYPE_CODE,51
3027,1,12,DIAG_1_CD,VARCHAR2,,150,242907,1651,1800,Shreeya Baidya,,,,VARCHAR2,PRINCIPAL_DIAGNOSIS_CODE,30
3027,1,13,DIAG_2_CD,VARCHAR2,,150,242908,1801,1950,Shreeya Baidya,,,,VARCHAR2,SECONDARY_DIAGNOSIS_CODE,
3027,1,14,PRIM_PROC_TYPE_CD,VARCHAR2,,150,242909,1951,2100,Shreeya Baidya,,,,VARCHAR2,PRIMARY_PROCEDURE_TYPE,
3027,1,15,PRIM_PROC_CD,VARCHAR2,,150,242910,2101,2250,Shreeya Baidya,,,,VARCHAR2,PRIMARY_PROCEDURE_CODE,41
3027,1,16,PROC_MDFR1_CD,VARCHAR2,,150,242911,2251,2400,Shreeya Baidya,,,,VARCHAR2,PROCEDURE_CODE_MODIFIER_1,
3027,1,17,PLACE_SRVC_CD,VARCHAR2,,150,242912,2401,2550,Shreeya Baidya,,,,VARCHAR2,PLACE_OF_SERVICE,40
3027,1,18,PAID_DT,DATE,YYYYMMDD,150,242913,2551,2700,Shreeya Baidya,,,,DATE,PAID_DATE,39
3027,1,19,SRVC_STRT_DT,DATE,YYYYMMDD,150,242914,2701,2850,Shreeya Baidya,,,,DATE,FIRST_DATE_OF_SERVICE,47
3027,1,20,SRVC_END_DT,DATE,YYYYMMDD,150,242915,2851,3000,Shreeya Baidya,,,,DATE,LAST_DATE_OF_SERVICE,
3027,1,21,DSCHRG_STTS_CD,VARCHAR2,,150,242916,3001,3150,Shreeya Baidya,,,,VARCHAR2,DISCHARGE_STATUS,31
3027,1,22,RNDR_PROV_TAX_ID,VARCHAR2,,150,242917,3151,3300,Shreeya Baidya,,,,VARCHAR2,RENDERING_PROVIDER_TAX_ID,
3027,1,23,RNDR_PROV_ZIP_CD,VARCHAR2,,150,242918,3301,3450,Shreeya Baidya,,,,VARCHAR2,RENDERING_PROVIDER_ZIP_CODE,
