LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2052,1,1,CLAIMNUMBER,VARCHAR2,,200,144123,1,200,Dev Raj BuddhaThoki,,,,VARCHAR2,,25
2052,1,2,CLAIMLINENUMBER,NUMBER,,150,144124,201,350,Dev Raj BuddhaThoki,,,,NUMBER,,
2052,1,3,SUBSCRIBERNUMBER,VARCHAR2,,200,144125,351,550,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,4,MEMBERNUMBER,VARCHAR2,,200,144126,551,750,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,5,PLANTYPECODE,VARCHAR2,,200,144127,751,950,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,6,PLANTYPENAME,VARCHAR2,,200,144128,951,1150,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,7,COMPANYNUMBER,VARCHAR2,,20,144129,1151,1170,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,8,GROUPNUMBER,VARCHAR2,,200,144130,1171,1370,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,9,GROUPNAME,VARCHAR2,,200,144131,1371,1570,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,10,EMPLOYERBUSINESSUNIT,VARCHAR2,,200,144132,1571,1770,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,11,EMPLOYERBUSINESUNITDESCRIPTION,VARCHAR2,,200,144133,1771,1970,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,12,TYPEOFSERVICECODE,VARCHAR2,,200,144134,1971,2170,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,13,TYPEOFSERVICEDESCRIPTION,VARCHAR2,,200,144135,2171,2370,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,14,PROVIDERNUMBER,VARCHAR2,,200,144136,2371,2570,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,15,PROVIDERTYPE,VARCHAR2,,200,144137,2571,2770,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,16,PROVIDERTYPEDESCRIPTION,VARCHAR2,,200,144138,2771,2970,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,17,PROVIDERSPECIALTYCODE,VARCHAR2,,200,144139,2971,3170,Dev Raj BuddhaThoki,,,,VARCHAR2,,49
2052,1,18,PROVIDERSPECIALTYDESCRIPTION,VARCHAR2,,200,144140,3171,3370,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,19,PLACEOFSERVICE,VARCHAR2,,200,144141,3371,3570,Dev Raj BuddhaThoki,,,,VARCHAR2,,40
2052,1,20,PLACEOFSERVICEDESCRIPTION,VARCHAR2,,200,144142,3571,3770,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,21,SERVICECODE,VARCHAR2,,200,144143,3771,3970,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,22,SERVICECODEDESCRIPTION,VARCHAR2,,500,144144,3971,4470,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,24,DIAGNOSISCODE1,VARCHAR2,,200,144146,4671,4870,Dev Raj BuddhaThoki,,,,VARCHAR2,,30
2052,1,25,DIAGNOSISDESCRIPTION,VARCHAR2,,500,144147,4871,5370,Dev Raj BuddhaThoki,,,,VARCHAR2,,
2052,1,26,DATEOFSERVICEBEGIN,TIMESTAMP,YYYY-MM-DD HH24:MI:SS.FF,30,144148,5371,5393,Dev Raj BuddhaThoki,,,,DATE,,47
