LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
482,1,33,rev_description,VARCHAR2,,63,38156,262,324,,,,,VARCHAR2,,
482,1,34,procedure_code_type,VARCHAR2,,5,38157,325,329,,,,,VARCHAR2,,
482,1,35,procedure_modifier_code,VARCHAR2,,2,38158,330,331,,,,,VARCHAR2,,
482,1,36,facility_ind,VARCHAR2,,1,38159,332,332,,,,,VARCHAR2,,
482,1,37,claim_type_code,VARCHAR2,,4,38160,333,336,,,,,VARCHAR2,,
482,1,38,type_of_admit_code,VARCHAR2,,2,38161,337,338,,,,,VARCHAR2,,
482,1,39,source_of_admit_code,VARCHAR2,,2,38162,339,340,,,,,VARCHAR2,,
482,1,40,rvu,NUMBER,,10,38163,341,350,,,,,NUMBER,,
482,1,41,quantity,NUMBER,,11,38164,351,361,,,,,NUMBER,,
482,1,42,disallowed_amt,NUMBER,,11,38165,362,372,,,,,NUMBER,,
482,1,43,discount_amt,NUMBER,,11,38166,373,383,,,,,NUMBER,,
482,1,44,cob_paid_amt,NUMBER,,11,38167,384,394,,,,,NUMBER,,
482,1,45,deductible_amt,NUMBER,,11,38168,395,405,,,,,NUMBER,,
482,1,46,copay_amt,NUMBER,,11,38169,406,416,,,,,NUMBER,,
482,1,47,coinsurance_amt,NUMBER,,11,38170,417,427,,,,,NUMBER,,
482,1,48,covered_by_capitation_amt,NUMBER,,11,38171,428,438,,,,,NUMBER,,
482,1,49,denied_amt,NUMBER,,11,38172,439,449,,,,,NUMBER,,
482,1,50,PCP_Provider,VARCHAR2,,65,38173,450,514,,,,,VARCHAR2,,
482,1,51,PCP_prov_Pod_code,VARCHAR2,,1,38174,515,515,,,,,VARCHAR2,,
482,1,52,PCP_prov_Pod_name,VARCHAR2,,50,38175,516,565,,,,,VARCHAR2,,
482,1,53,PCP_prov_spec_code,VARCHAR2,,9,38176,566,574,,,,,VARCHAR2,,
482,1,54,PCP_prov_spec_desc,VARCHAR2,,46,38177,575,620,,,,,VARCHAR2,,
482,1,55,NPI,VARCHAR2,,15,38178,621,635,,,,,VARCHAR2,,
482,1,1,document_number,VARCHAR2,,14,38124,1,14,,,,,VARCHAR2,,
482,1,2,line_item_number,NUMBER,,8,38125,15,22,,,,,NUMBER,,
482,1,3,member_id,VARCHAR2,,12,38126,23,34,,,,,VARCHAR2,,
482,1,4,age,NUMBER,,8,38127,35,42,,,,,NUMBER,,
482,1,5,sex,VARCHAR2,,1,38128,43,43,,,,,VARCHAR2,,
482,1,6,payment_date,DATE,MM/DD/YYYY,10,38129,44,53,,,,,DATE,,
482,1,7,claim_prov_key,NUMBER,,8,38130,54,61,,,,,NUMBER,,
482,1,8,claim_prov_id,VARCHAR2,,9,38131,62,70,,,,,VARCHAR2,,
482,1,9,beg_date,DATE,MM/DD/YYYY,10,38132,71,80,,,,,DATE,,
482,1,10,end_date,DATE,MM/DD/YYYY,10,38133,81,90,,,,,DATE,,
482,1,11,allowed_amt,NUMBER,,11,38134,91,101,,,,,NUMBER,,
482,1,12,paid_amt,NUMBER,,11,38135,102,112,,,,,NUMBER,,
482,1,13,billed_amt,NUMBER,,11,38136,113,123,,,,,NUMBER,,
482,1,14,place_of_service_code,VARCHAR2,,2,38137,124,125,,,,,VARCHAR2,,
482,1,15,type_of_service_code,VARCHAR2,,2,38138,126,127,,,,,VARCHAR2,,
482,1,16,bill_type_code1,VARCHAR2,,2,38139,128,129,,,,,VARCHAR2,,
482,1,17,bill_type_code2,VARCHAR2,,2,38140,130,131,,,,,VARCHAR2,,
482,1,18,bill_type_code3,VARCHAR2,,2,38141,132,133,,,,,VARCHAR2,,
482,1,19,drg_code,VARCHAR2,,4,38142,134,137,,,,,VARCHAR2,,
482,1,20,discharge_status_code,VARCHAR2,,2,38143,138,139,,,,,VARCHAR2,,
482,1,21,first_dx_mdc_code,VARCHAR2,,2,38144,140,141,,,,,VARCHAR2,,
482,1,22,first_dx_code,VARCHAR2,,6,38145,142,147,,,,,VARCHAR2,,
482,1,23,second_dx_code,VARCHAR2,,6,38146,148,153,,,,,VARCHAR2,,
482,1,24,third_dx_code,VARCHAR2,,6,38147,154,159,,,,,VARCHAR2,,
482,1,25,fourth_dx_code,VARCHAR2,,6,38148,160,165,,,,,VARCHAR2,,
482,1,26,icd9_procedure_1_code,VARCHAR2,,6,38149,166,171,,,,,VARCHAR2,,
482,1,27,icd9_procedure_2_code,VARCHAR2,,6,38150,172,177,,,,,VARCHAR2,,
482,1,28,icd9_procedure_3_code,VARCHAR2,,6,38151,178,183,,,,,VARCHAR2,,
482,1,29,procedure_code,VARCHAR2,,5,38152,184,188,,,,,VARCHAR2,,
482,1,30,cpt_code,VARCHAR2,,8,38153,189,196,,,,,VARCHAR2,,
482,1,31,cpt_description,VARCHAR2,,60,38154,197,256,,,,,VARCHAR2,,
482,1,32,rev_code,VARCHAR2,,5,38155,257,261,,,,,VARCHAR2,,
