LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2920,1,89,CLM_LN_MSG_CD_2,VARCHAR2,,50,230339,5234,5283,,,,,VARCHAR2,,
2920,1,90,CLM_LN_MSG_CD_3,VARCHAR2,,50,230340,5284,5333,,,,,VARCHAR2,,
2920,1,91,COVERED_AMT,NUMBER,,19,230341,5334,5352,,,,,NUMBER,,
2920,1,92,ALLOWED_AMT,NUMBER,,19,230342,5353,5371,,,,,NUMBER,,
2920,1,94,SRV_COPAY_AMT,NUMBER,,19,230344,5422,5440,,,,,NUMBER,,
2920,1,95,SRC_SRV_COPAY_AMT,NUMBER,,19,230345,5441,5459,,,,,NUMBER,,
2920,1,96,DEDUCTIBLE_AMT,NUMBER,,19,230346,5460,5478,,,,,NUMBER,,
2920,1,97,COINSURANCE_AMT,NUMBER,,19,230347,5479,5497,,,,,NUMBER,,
2920,1,98,SRC_COINS_AMT,NUMBER,,19,230348,5498,5516,,,,,NUMBER,,
2920,1,99,BNFT_PAYABLE_AMT,NUMBER,,19,230349,5517,5535,,,,,NUMBER,,
2920,1,100,PAID_AMT,NUMBER,,19,230350,5536,5554,,,,,NUMBER,,
2920,1,101,COB_PAID_AMT,NUMBER,,19,230351,5555,5573,,,,,NUMBER,,
2920,1,102,AHF_BFD_AMT,NUMBER,,19,230352,5574,5592,,,,,NUMBER,,
2920,1,103,AHF_PAID_AMT,NUMBER,,19,230353,5593,5611,,,,,NUMBER,,
2920,1,104,NEGOT_SAVINGS_AMT,NUMBER,,19,230354,5612,5630,,,,,NUMBER,,
2920,1,105,R_C_SAVINGS_AMT,NUMBER,,19,230355,5631,5649,,,,,NUMBER,,
2920,1,106,COB_SAVINGS_AMT,NUMBER,,19,230356,5650,5668,,,,,NUMBER,,
2920,1,107,SRC_COB_SVNGS_AMT,NUMBER,,19,230357,5669,5687,,,,,NUMBER,,
2920,1,108,PRI_PAYER_CVG_CD,VARCHAR2,,50,230358,5688,5737,,,,,VARCHAR2,,
2920,1,109,COB_TYPE_CD,VARCHAR2,,50,230359,5738,5787,,,,,VARCHAR2,,
2920,1,110,COB_CD,VARCHAR2,,50,230360,5788,5837,,,,,VARCHAR2,,
2920,1,111,PRCDR_CD_NDC,VARCHAR2,,50,230361,5838,5887,,,,,VARCHAR2,,
2920,1,112,SRC_CLM_MBR_ID,VARCHAR2,,50,230362,5888,5937,,,,,VARCHAR2,,
2920,1,113,CLM_LN_STATUS_CD,VARCHAR2,,50,230363,5938,5987,,,,,VARCHAR2,,
2920,1,114,SRC_MEMBER_ID,VARCHAR2,,50,230364,5988,6037,,,,,VARCHAR2,,
2920,1,115,REVERSAL_CD,VARCHAR2,,50,230365,6038,6087,,,,,VARCHAR2,,
2920,1,116,ADMIT_CNT,VARCHAR2,,50,230366,6088,6137,,,,,VARCHAR2,,
2920,1,117,ADMIN_SAVINGS_AMT,NUMBER,,19,230367,6138,6156,,,,,NUMBER,,
2920,1,118,ADJ_PRVDR_DSGNN_CD,VARCHAR2,,50,230368,6157,6206,,,,,VARCHAR2,,
2920,1,119,AEX_PLAN_DSGNTN_CD,VARCHAR2,,50,230369,6207,6256,,,,,VARCHAR2,,
2920,1,120,BENEFIT_TIER_CD,VARCHAR2,,50,230370,6257,6306,,,,,VARCHAR2,,
2920,1,121,AEX_PRVDR_SPCTG_CD,VARCHAR2,,50,230371,6307,6356,,,,,VARCHAR2,,
2920,1,122,PROD_DISTNCTN_CD,VARCHAR2,,50,230372,6357,6406,,,,,VARCHAR2,,
2920,1,123,BILLED_ELIGIBLE_AMT,NUMBER,,19,230373,6407,6425,,,,,NUMBER,,
2920,1,124,SRV_PROVIDER_CLASS_CD,VARCHAR2,,50,230374,6426,6475,,,,,VARCHAR2,,
2920,1,125,POA_CD_1,VARCHAR2,,50,230375,6476,6525,,,,,VARCHAR2,,
2920,1,126,POA_CD_2,VARCHAR2,,50,230376,6526,6575,,,,,VARCHAR2,,
2920,1,127,POA_CD_3,VARCHAR2,,50,230377,6576,6625,,,,,VARCHAR2,,
2920,1,131,PRICING_MTHD_CD,VARCHAR2,,50,230381,6776,6825,,,,,VARCHAR2,,
2920,1,132,TYPE_CLASS_CD,VARCHAR2,,50,230382,6826,6875,,,,,VARCHAR2,,
2920,1,133,SPECIALTY_CTG_CD,VARCHAR2,,50,230383,6876,6925,,,,,VARCHAR2,,
2920,1,134,SRV_PRVDR_NPI,VARCHAR2,,50,230384,6926,6975,,,,,VARCHAR2,,
2920,1,135,TTL_DED_MET_IND,VARCHAR2,,50,230385,6976,7025,,,,,VARCHAR2,,
2920,1,136,TTL_INTEREST_AMT,NUMBER,,19,230386,7026,7044,,,,,NUMBER,,
2920,1,137,TTL_SURCHARGE_AMT,NUMBER,,19,230387,7045,7063,,,,,NUMBER,,
2920,1,138,SRV_SPCLTY_CTG_CD,VARCHAR2,,50,230388,7064,7113,,,,,VARCHAR2,,
2920,1,139,HCFA_PLC_SRV_CD,VARCHAR2,,50,230389,7114,7163,,,,,VARCHAR2,,
2920,1,140,HCFA_ADMIT_SRC_CD,VARCHAR2,,50,230390,7164,7213,,,,,VARCHAR2,,
2920,1,141,HCFA_ADMIT_TYPE_CD,VARCHAR2,,50,230391,7214,7263,,,,,VARCHAR2,,
2920,1,142,SRC_ADMIT_DT,DATE,YYYY-MM-DD,200,230392,7264,7463,,,,,DATE,,
2920,1,143,SRC_DISCHARGE_DT,DATE,YYYY-MM-DD,200,230393,7464,7663,,,,,DATE,,
2920,1,144,PRCDR_MODIFIER_CD_2,VARCHAR2,,50,230394,7664,7713,,,,,VARCHAR2,,
2920,1,145,PRCDR_MODIFIER_CD_3,VARCHAR2,,50,230395,7714,7763,,,,,VARCHAR2,,
2920,1,146,POA_CD_4,VARCHAR2,,50,230396,7764,7813,,,,,VARCHAR2,,
2920,1,147,POA_CD_5,VARCHAR2,,50,230397,7814,7863,,,,,VARCHAR2,,
2920,1,148,POA_CD_6,VARCHAR2,,50,230398,7864,7913,,,,,VARCHAR2,,
2920,1,149,POA_CD_7,VARCHAR2,,50,230399,7914,7963,,,,,VARCHAR2,,
2920,1,150,POA_CD_8,VARCHAR2,,50,230400,7964,8013,,,,,VARCHAR2,,
2920,1,151,POA_CD_9,VARCHAR2,,50,230401,8014,8063,,,,,VARCHAR2,,
2920,1,152,POA_CD_10,VARCHAR2,,50,230402,8064,8113,,,,,VARCHAR2,,
2920,1,153,PRI_ICD9_DX_CD,VARCHAR2,,50,230403,8114,8163,,,,,VARCHAR2,,
2920,1,154,ICD9_DX_CD_2,VARCHAR2,,50,230404,8164,8213,,,,,VARCHAR2,,
2920,1,155,ICD9_DX_CD_3,VARCHAR2,,50,230405,8214,8263,,,,,VARCHAR2,,
2920,1,156,ICD9_DX_CD_4,VARCHAR2,,50,230406,8264,8313,,,,,VARCHAR2,,
2920,1,157,ICD9_DX_CD_5,VARCHAR2,,50,230407,8314,8363,,,,,VARCHAR2,,
