LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4160,1,1,MAIN_GROUP,VARCHAR2,,6,313771,1,6,,,,,VARCHAR2,,
4160,1,2,SECTION,VARCHAR2,,4,313772,7,10,,,,,VARCHAR2,,
4160,1,3,PKG_CD,VARCHAR2,,3,313773,11,13,,,,,VARCHAR2,,
4160,1,4,DEPT_CODE,VARCHAR2,,9,313774,14,22,,,,,VARCHAR2,,
4160,1,5,SUBSCRIBER_CCID,VARCHAR2,,13,313775,23,35,,,,,VARCHAR2,,
4160,1,6,SUBSCRIBER_SSN,VARCHAR2,,13,313776,36,48,,,,,VARCHAR2,,
4160,1,7,MEMBER_SSN,VARCHAR2,,9,313777,49,57,,,,,VARCHAR2,,
4160,1,8,MEMBER_LAST_NAME,VARCHAR2,,19,313778,58,76,,,,,VARCHAR2,,
4160,1,9,MEMBER_FIRST_NAME,VARCHAR2,,10,313779,77,86,,,,,VARCHAR2,,
4160,1,10,SEX_RELATION_CODE,VARCHAR2,,3,313780,87,89,,,,,VARCHAR2,,
4160,1,11,MEMBER_DATE_OF_BIRTH,DATE,MM/DD/YYYY,10,313781,90,99,,,,,DATE,,
4160,1,12,MEMBER_EFFECTIVE_DATE,DATE,MM/DD/YYYY,10,313782,100,109,,,,,DATE,,
4160,1,13,MEMBER_CANCEL_DATE,DATE,MM/DD/YYYY,10,313783,110,119,,,,,DATE,,
4160,1,14,CONTRACT_TYPE,VARCHAR2,,10,313784,120,129,,,,,VARCHAR2,,
4160,1,15,ZIP_CODE,VARCHAR2,,9,313785,130,138,,,,,VARCHAR2,,
4160,1,16,GENDER,VARCHAR2,,1,313786,139,139,,,,,VARCHAR2,,
