LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4898,1,1,MEMBERID,VARCHAR2,,150,360334,1,150,,,,,VARCHAR2,,
4898,1,2,ALTERNATEMEMBERID,VARCHAR2,,150,360335,151,300,,,,,VARCHAR2,,
4898,1,3,MEMBERSEQUENCENUMBER,VARCHAR2,,150,360336,301,450,,,,,VARCHAR2,,
4898,1,4,MEMBERRELATIONSHIPDESCRIPTION,VARCHAR2,,150,360337,451,600,,,,,VARCHAR2,,
4898,1,5,MEMBERLASTNAME,VARCHAR2,,150,360338,601,750,,,,,VARCHAR2,,
4898,1,6,MEMBERFIRSTNAME,VARCHAR2,,150,360339,751,900,,,,,VARCHAR2,,
4898,1,7,MEMBERBIRTHDATE,DATE,YYYYMMDD,150,360340,901,1050,,,,,DATE,,
4898,1,8,MEMBERGENDER,VARCHAR2,,150,360341,1051,1200,,,,,VARCHAR2,,
4898,1,9,MEMBERADDRESS01,VARCHAR2,,150,360342,1201,1350,,,,,VARCHAR2,,
4898,1,10,MEMBERCITY01,VARCHAR2,,150,360343,1351,1500,,,,,VARCHAR2,,
4898,1,11,MEMBERSTATE01,VARCHAR2,,150,360344,1501,1650,,,,,VARCHAR2,,
4898,1,12,MEMBERZIP01,VARCHAR2,,150,360345,1651,1800,,,,,VARCHAR2,,
4898,1,13,MEMBERPPO,VARCHAR2,,150,360346,1801,1950,,,,,VARCHAR2,,
4898,1,14,MEMBEREFFECTIVEDATE,DATE,YYYYMMDD,150,360347,1951,2100,,,,,DATE,,
4898,1,15,MEMBERTERMINATIONDATE,DATE,YYYYMMDD,150,360348,2101,2250,,,,,DATE,,
4898,1,16,MEMBERGROUPNAME,VARCHAR2,,150,360349,2251,2400,,,,,VARCHAR2,,
4898,1,17,MEMBERGROUPID,VARCHAR2,,150,360350,2401,2550,,,,,VARCHAR2,,
