LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4060,1,1,BUSSTARTDATE,DATE,YYYY-MM-DD,150,308685,1,150,,,,,DATE,,
4060,1,2,BUSENDDATE,DATE,YYYY-MM-DD,150,308686,151,300,,,,,DATE,,
4060,1,3,JOBID,VARCHAR2,,150,308687,301,450,,,,,VARCHAR2,,
4060,1,4,FEEDRECORDID,VARCHAR2,,150,308688,451,600,,,,,VARCHAR2,,
4060,1,5,CREATEDDATE,TIMESTAMP,YYYY-MM-DD HH24:MI:SS.FF,150,308689,601,750,,,,,DATE,,
4060,1,6,L_SID,VARCHAR2,,150,308690,751,900,,,,,VARCHAR2,,
4060,1,7,CCPLANNAME,VARCHAR2,,150,308691,901,1050,,,,,VARCHAR2,,
4060,1,8,CCPLANHFSNUMBER,VARCHAR2,,150,308692,1051,1200,,,,,VARCHAR2,,
4060,1,9,CCPLANEFFECTIVEDATE,DATE,MM/DD/YYYY,150,308693,1201,1350,,,,,DATE,,
4060,1,10,CCPLANDISENROLLMENTDATE,DATE,MM/DD/YYYY,150,308694,1351,1500,,,,,DATE,,
4060,1,11,PROVIDERNAME,VARCHAR2,,150,308695,1501,1650,,,,,VARCHAR2,,
4060,1,12,PROVIDERHFSNUMBER,VARCHAR2,,150,308696,1651,1800,,,,,VARCHAR2,,
4060,1,13,IHCNUMBER,VARCHAR2,,150,308697,1801,1950,,,,,VARCHAR2,,
4060,1,14,IHCLOCATIONNAME,VARCHAR2,,150,308698,1951,2100,,,,,VARCHAR2,,
4060,1,15,IHCLOCATIONADDRESS1,VARCHAR2,,150,308699,2101,2250,,,,,VARCHAR2,,
4060,1,16,IHCLOCATIONADDRESS2,VARCHAR2,,150,308700,2251,2400,,,,,VARCHAR2,,
4060,1,17,IHCLOCATIONCITY,VARCHAR2,,150,308701,2401,2550,,,,,VARCHAR2,,
4060,1,18,IHCLOCATIONSTATE,VARCHAR2,,150,308702,2551,2700,,,,,VARCHAR2,,
