3424,1,1,BUSSTARTDATE,DATE,10
3424,1,2,BUSENDDATE,DATE,10
3424,1,3,SRCDOS,DATE,9
3424,1,4,SRCCLAIMID,VARCHAR2,150
3424,1,5,SRCCLMTYPE,VARCHAR2,150
3424,1,6,SRCNPI,VARCHAR2,150
3424,1,7,SRCNDC11,VARCHAR2,150
3424,1,10,SRCDISPENSE_AS_WRITTEN,VARCHAR2,150
3424,1,11,SRCRXNUMBER,VARCHAR2,150
3424,1,12,SRCGENERIC_STAT,VARCHAR2,150
3424,1,13,SRCFORMULARY_IND,VARCHAR2,150
3424,1,14,SRCPHM_TYP,VARCHAR2,150
3424,1,15,SRCPHM_ID,VARCHAR2,150
3424,1,16,SRCPHM_NAME,VARCHAR2,150
3424,1,17,SRCMEMB_ID,VARCHAR2,150
3424,1,18,SRCDAYS_SUPPLY,NUMBER,150
3424,1,19,SRCMETRIC_QUANTITY,NUMBER,150
3424,1,20,SRCTOT_AMOUNT_PAID,NUMBER,150
3424,1,21,SRCCHARGE_AMT,NUMBER,150
3424,1,22,SRCHZNKEY,VARCHAR2,150
3424,1,23,SRCDRUG_NAME,VARCHAR2,150
3424,1,24,SRCRESUB_CNT,NUMBER,150
3424,1,25,SRCCLM_STAT,VARCHAR2,150
3424,1,26,MEMB_FST_NM,VARCHAR2,150
3424,1,27,MEMB_LST_NM,VARCHAR2,150
3424,1,28,MEMB_DOB,DATE,9
3424,1,29,JOBID,VARCHAR2,150
3424,1,30,FEEDRECORDID,VARCHAR2,150
3424,1,31,CREATEDDATE,VARCHAR2,150
3424,1,32,L_SID,VARCHAR2,150
3424,1,8,SRCPAID_DT,DATE,9
3424,1,9,SRCSOURCE,VARCHAR2,150
