779,1,1,OLR_RecCode,VARCHAR2,55
779,1,2,OLR_ProcessorNumber,VARCHAR2,55
779,1,3,Report_Timeframe,date,10
779,1,4,Filler_Seq_4,VARCHAR2,55
779,1,5,OLR_RecordType,VARCHAR2,55
779,1,6,ClaimOriginationCode,VARCHAR2,55
779,1,7,Claim_ClaimSeqNumber,VARCHAR2,55
779,1,8,RxNumber,VARCHAR2,55
779,1,9,FilledDate,date,10
779,1,10,WrittenDate,date,10
779,1,11,Filler_Seq_11,VARCHAR2,55
779,1,12,DaysSupply,NUMBER,19
779,1,13,Filler_Seq_13,VARCHAR2,55
779,1,14,RefillCode,VARCHAR2,55
779,1,15,DAWCode,VARCHAR2,55
779,1,16,CostType,VARCHAR2,55
779,1,17,DiagnosisCode,VARCHAR2,55
779,1,18,COBIndicator,VARCHAR2,55
779,1,19,Filler_Seq_19,VARCHAR2,55
779,1,20,Filler_Seq_20,VARCHAR2,55
779,1,21,Filler_Seq_21,VARCHAR2,55
779,1,22,Filler_Seq_22,VARCHAR2,55
779,1,23,NDCNumber_11Digit,VARCHAR2,55
779,1,24,NDCLabelName,VARCHAR2,100
779,1,25,Filler_Seq_25,VARCHAR2,55
779,1,26,OTCIndicator,VARCHAR2,55
779,1,27,DEACode,VARCHAR2,55
779,1,28,PackageSizeUnitofMeasure,NUMBER,19
779,1,29,Filler_Seq_29,VARCHAR2,55
779,1,30,CompoundCode,VARCHAR2,55
779,1,31,DrugMaintenanceCode,VARCHAR2,55
779,1,32,GenericIndicator_Final,VARCHAR2,55
779,1,33,GenericCodeNumber,VARCHAR2,55
779,1,34,Filler_Seq_34,VARCHAR2,55
779,1,35,AHFSTherapeuticClass,VARCHAR2,55
779,1,36,Filler_Seq_36,VARCHAR2,55
779,1,37,GPITherapeuticClassName,VARCHAR2,55
779,1,38,DrugStrength,VARCHAR2,55
779,1,39,Filler_Seq_39,VARCHAR2,55
779,1,40,OLR_Product_ServiceIDQualifier,VARCHAR2,55
779,1,41,MemberSSN,VARCHAR2,55
779,1,42,GroupID,VARCHAR2,55
779,1,43,SubscriberLastName,VARCHAR2,55
779,1,44,SubscriberFirstName,VARCHAR2,55
779,1,45,SubscriberMiddleInitial,VARCHAR2,55
779,1,46,Filler_Seq_46,VARCHAR2,55
779,1,47,Filler_Seq_47,VARCHAR2,55
779,1,48,MemberAddress1,VARCHAR2,55
779,1,49,MemberAddress2,VARCHAR2,55
779,1,50,MemberCity,VARCHAR2,55
779,1,51,MemberState,VARCHAR2,55
779,1,52,MemberZip,VARCHAR2,55
779,1,53,Filler_Seq_53,VARCHAR2,55
779,1,54,Filler_Seq_54,VARCHAR2,55
779,1,55,Filler_Seq_55,VARCHAR2,55
779,1,56,Filler_Seq_56,VARCHAR2,55
779,1,57,Filler_Seq_57,VARCHAR2,55
779,1,58,Filler_Seq_58,VARCHAR2,55
779,1,59,Filler_Seq_59,VARCHAR2,55
779,1,60,Filler_Seq_60,VARCHAR2,55
779,1,61,Account_InsuranceCode,VARCHAR2,55
779,1,62,Filler_Seq_62A,VARCHAR2,55
779,1,63,Filler_Seq_62B,VARCHAR2,55
779,1,64,Filler_Seq_62C,VARCHAR2,55
779,1,65,Filler_Seq_62D,VARCHAR2,55
779,1,66,Filler_Seq_63,VARCHAR2,55
779,1,67,Filler_Seq_64,VARCHAR2,55
779,1,68,ClientBenefitCode,VARCHAR2,55
779,1,69,Filler_Seq_66,VARCHAR2,55
779,1,70,BenefitType,VARCHAR2,55
779,1,71,SubmittedDate,date,10
779,1,72,SubmittedTime,VARCHAR2,20
779,1,73,Filler_Seq_70,VARCHAR2,55
779,1,74,PCP,VARCHAR2,55
779,1,75,Filler_Seq_72,VARCHAR2,55
779,1,76,PersonCode,VARCHAR2,55
779,1,77,MemberLastName,VARCHAR2,55
779,1,78,MemberFirstName,VARCHAR2,55
779,1,79,MemberMiddleInitial,VARCHAR2,5
779,1,80,MemberDateofBirth,date,10
779,1,81,RelationshipCode,VARCHAR2,55
779,1,82,MemberGender,VARCHAR2,5
779,1,83,PriorAuthReason,VARCHAR2,55
779,1,84,PriorAuthNumber,VARCHAR2,55
779,1,85,PatientLocationCode,VARCHAR2,55
779,1,86,MemberAge,NUMBER,5
779,1,87,PriorAuthorizationFlag,VARCHAR2,55
779,1,88,FormularyTier,VARCHAR2,55
779,1,89,Filler_Seq_85,VARCHAR2,55
779,1,90,OLR_ServiceProviderIDQualifier,VARCHAR2,55
779,1,91,Filler_Seq_86B,VARCHAR2,55
779,1,92,IngredientCost,NUMBER,19
779,1,93,DispensingFee,NUMBER,19
779,1,94,SalesTax,NUMBER,19
779,1,95,Copay,NUMBER,19
779,1,96,Filler_Seq_91,VARCHAR2,55
779,1,97,SubmittedIngredientCost,NUMBER,19
779,1,98,AmountPaid,NUMBER,19
779,1,99,IngredientCost2,NUMBER,19
779,1,100,Filler_Seq_95,VARCHAR2,55
779,1,101,Filler_Seq_96,VARCHAR2,55
779,1,102,DrugCost,NUMBER,19
779,1,103,Filler_Seq_98,VARCHAR2,55
779,1,104,Filler_Seq_99,VARCHAR2,55
779,1,105,Filler_Seq_100,VARCHAR2,55
779,1,106,Filler_Seq_101,VARCHAR2,55
779,1,107,Filler_Seq_102,VARCHAR2,55
779,1,108,Copay_diff,NUMBER,19
779,1,109,Filler_Seq_104,VARCHAR2,55
