LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
374,1,3,LastName,VARCHAR2
374,1,4,FirstName,VARCHAR2
374,1,5,Address1,VARCHAR2
374,1,6,Address2,VARCHAR2
374,1,7,City,VARCHAR2
374,1,8,State,VARCHAR2
374,1,9,ZipCode,VARCHAR2
374,1,10,Gender,VARCHAR2
374,1,11,DOB,DATE
374,1,12,EmployeeHireDate,DATE
374,1,13,PlanTypeCode,VARCHAR2
374,1,14,PlanTypeDesc,VARCHAR2
374,1,15,CaseID,VARCHAR2
374,1,16,CaseIDDescription,VARCHAR2
374,1,17,UnitID,VARCHAR2
374,1,18,UnitIDDescription,VARCHAR2
374,1,19,CoverageStartDate,DATE
374,1,20,CoverageTerminationDate,DATE
374,1,21,UnknownDate,DATE
374,1,22,CoverageType,VARCHAR2
374,1,23,MedCoverage,VARCHAR2
374,1,24,DenCoverage,VARCHAR2
374,1,25,UnknownField,VARCHAR2
374,1,1,SubscriberID,VARCHAR2
374,1,2,DependentID,VARCHAR2
