LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1423,1,1,SubscriberNumber,VARCHAR2
1423,1,2,SubscriberLastName,VARCHAR2
1423,1,3,SubscriberFirstName,VARCHAR2
1423,1,4,MemberNumber,VARCHAR2
1423,1,5,LastName,VARCHAR2
1423,1,6,FirstName,VARCHAR2
1423,1,7,MiddleName,VARCHAR2
1423,1,8,MemberPolicyNumber,VARCHAR2
1423,1,9,GroupNumber,VARCHAR2
1423,1,10,TierCode,VARCHAR2
1423,1,11,RelationshipCode,VARCHAR2
1423,1,12,PersonCode,NUMBER
1423,1,13,EffectiveDate,DATE
1423,1,14,ExpirationDate,DATE
1423,1,15,DateOfBirth,DATE
1423,1,16,Gender,VARCHAR2
1423,1,17,SocialSecurityNumber,VARCHAR2
1423,1,18,Address1,VARCHAR2
1423,1,19,Address2,VARCHAR2
1423,1,20,City,VARCHAR2
1423,1,21,State,VARCHAR2
1423,1,22,Zip,VARCHAR2
1423,1,23,HomePhone,VARCHAR2
1423,1,24,EmailAddress,VARCHAR2
1423,1,25,BenefitPlanName,VARCHAR2
