LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4707,1,5,FROM_DATE,DATE
4707,1,6,THRU_DATE,DATE
4707,1,7,HEALTH_PLAN_NAME,VARCHAR2
4707,1,8,COVERAGE_TIER,VARCHAR2
4707,1,9,MEMBER_FIRST_NAME,VARCHAR2
4707,1,10,MEMBER_LAST_NAME,VARCHAR2
4707,1,11,GENDER,VARCHAR2
4707,1,12,PATIENT_DOB,DATE
4707,1,13,ZIP,VARCHAR2
4707,1,14,EMPADDRESS1,VARCHAR2
4707,1,15,EMPCITY,VARCHAR2
4707,1,16,EMPSTATE,VARCHAR2
4707,1,17,EMPZIP,VARCHAR2
4707,1,1,EE_SSN,VARCHAR2
4707,1,2,PERSON_SSN,VARCHAR2
4707,1,3,UNIQUE_PERSON_ID,VARCHAR2
4707,1,4,RELATIONSHIP,VARCHAR2
