LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
676,3,6,FILETERMDATE,DATE
676,3,7,COMPC,VARCHAR2
676,3,8,ELIGDATAASOFDATE,DATE
676,3,9,FILETYPE,VARCHAR2
676,1,1,RecordType,VARCHAR2
676,1,3,ContractNumberPrefix,VARCHAR2
676,1,4,ContractNumberSuffix,VARCHAR2
676,1,5,GroupNumber,VARCHAR2
676,1,6,ContractNumberExt,VARCHAR2
676,1,7,MajorDivision,VARCHAR2
676,1,9,ContractEffectiveDate,DATE
676,1,10,ContractCancelDate,DATE
676,1,11,ContractCancelReason,VARCHAR2
676,1,12,HealthTypeContract,VARCHAR2
676,1,13,HealthVariationCode,VARCHAR2
676,1,15,HealthTypContChangeEffDt,DATE
676,1,16,DentalTypeContract,VARCHAR2
676,1,17,DentalVarCode,VARCHAR2
676,1,19,VisionTypeContract,VARCHAR2
676,1,20,VisionVarCode,VARCHAR2
676,1,22,MemEffectiveDate,DATE
676,1,23,MemCancelDate,DATE
676,1,24,MemRemovalCode,VARCHAR2
676,1,25,MemNumber,VARCHAR2
676,1,26,MemLastName,VARCHAR2
676,1,27,MemFirstName,VARCHAR2
676,1,28,MemMiddleInitial,VARCHAR2
676,1,29,MemNameSuffix,VARCHAR2
676,1,31,MemBirthDate,DATE
676,1,32,MemSexRelation,VARCHAR2
676,1,33,MemberSSN,VARCHAR2
676,1,35,StudentIndicator,VARCHAR2
676,1,36,MemOriginalEffDate,DATE
676,1,38,MemMedicareEligIndicator,VARCHAR2
676,1,39,MemMedicareNo,VARCHAR2
676,1,40,MemMedicareSuffix,VARCHAR2
676,1,42,Address1,VARCHAR2
676,1,43,Address2,VARCHAR2
676,1,44,City,VARCHAR2
676,1,45,State,VARCHAR2
676,1,46,ZipCode,VARCHAR2
676,1,47,ZipCodeExt,VARCHAR2
676,1,49,EmployeeNumber,VARCHAR2
676,1,51,PayrollLocation,VARCHAR2
676,1,52,MinorDivision,VARCHAR2
676,1,53,PayrollOffice,VARCHAR2
676,1,54,BenefitOffice,VARCHAR2
676,1,55,WorkState,VARCHAR2
676,1,57,COBRAIndicator,VARCHAR2
676,1,58,COBRAExpirationDate,DATE
676,1,60,GroupRepSubscriberID,VARCHAR2
676,1,61,PlanAssignedNoSwitch,VARCHAR2
676,1,63,RelatedContractNo,VARCHAR2
676,1,65,BCBSALContractNo,VARCHAR2
676,2,1,RecordType,VARCHAR2
676,2,2,TotalRecords,VARCHAR2
676,2,4,TotalMemberRec,VARCHAR2
676,3,1,RECORDTYPE,VARCHAR2
676,3,2,FILECREATIONDATE,DATE
676,3,4,FILEEFFDATE,DATE
676,2,3,TotalEmployeeRec,VARCHAR2
676,3,3,COMPNAMEIDENTIFIER,VARCHAR2
