LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
3052,1,1,RECORD_TYPE,VARCHAR2
3052,1,3,COVERAGE_INDICATOR_DRUG,VARCHAR2
3052,1,5,COVERAGE_INDICATOR_MEDICAL,VARCHAR2
3052,1,7,COVERAGE_TIER_CODE,VARCHAR2
3052,1,8,DATE_OF_BIRTH,DATE
3052,1,9,DATE_OF_ELIGIBILITY_MONTH,DATE
3052,1,10,MEDICARE_INDICATOR,VARCHAR2
3052,1,11,FAMILY_ID_SSN,VARCHAR2
3052,1,12,GENDER,VARCHAR2
3052,1,13,GROUP_NUMBER,VARCHAR2
3052,1,14,SUB_GROUP_NUMBER,VARCHAR2
3052,1,16,PLAN_CODE,VARCHAR2
3052,1,18,RELATIONSHIP_CODE,VARCHAR2
3052,1,20,ZIP_CODE,VARCHAR2
3052,1,22,MONTHLY_MEDICAL_ADMIN_FEES,NUMBER
3052,1,23,END_DATE,DATE
3052,1,24,DEPT_CODE,VARCHAR2
3052,1,26,DRUG_COVERAGE_TIER_CODE,VARCHAR2
3052,1,28,DRUG_PLAN_CODE,VARCHAR2
3052,1,29,FIRST_NAME,VARCHAR2
3052,1,30,LAST_NAME,VARCHAR2
3052,1,32,DENTAL_INDICATOR,VARCHAR2
3052,1,34,CARRIER_CODE,VARCHAR2
3052,1,35,FAMILY_ID_CONSISTNT_MEM_ID,VARCHAR2
3052,1,36,PRODUCT_FAMILY_NAME,VARCHAR2
3052,1,37,PACKAGE_NUMBER,VARCHAR2
3052,2,1,RECORD_TYPE,VARCHAR2
3052,2,2,ELIGIBILITY_START_DATE,DATE
3052,2,3,ELIGIBILITY_END_DATE,DATE
3052,2,4,RECORD_COUNT,NUMBER
3052,2,6,LAST_CHARACTER,VARCHAR2
3052,1,38,CLASS_ID,VARCHAR2
3052,1,39,CONSISTENT_MEMBER_ID,VARCHAR2
3052,1,41,LAST_CHARACTER,VARCHAR2
