LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
4444,1,26,LOCATION_NAME,VARCHAR2
4444,1,1,PATIENT_SSN,VARCHAR2
4444,1,2,DEPENDENT_CODE,VARCHAR2
4444,1,3,LAST_NAME,VARCHAR2
4444,1,4,FIRST_NAME,VARCHAR2
4444,1,5,MIDDLE_INITIAL,VARCHAR2
4444,1,6,ADDRESS_LINE_1,VARCHAR2
4444,1,7,ADDRESS_LINE_2,VARCHAR2
4444,1,8,CITY,VARCHAR2
4444,1,9,STATE,VARCHAR2
4444,1,10,ZIP,VARCHAR2
4444,1,11,PHONE_HOME_NUMBER,VARCHAR2
4444,1,12,EMAIL_ADDRESS,VARCHAR2
4444,1,13,GROUP_NO,VARCHAR2
4444,1,14,DATE_OF_BIRTH,DATE
4444,1,15,GENDER,VARCHAR2
4444,1,16,CHS_INTERNAL_INSURED_ID,VARCHAR2
4444,1,17,CHS_INTERNAL_ID,VARCHAR2
4444,1,18,MEMBER_OR_FAMILY_ID,VARCHAR2
4444,1,19,ELIGIBILITY_DATE,DATE
4444,1,20,TERMINATION_DATE,DATE
4444,1,21,BENEFIT_YEAR_BEGIN,DATE
4444,1,25,RELATIONSHIP_CODE,VARCHAR2
