LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2649,1,1,Record_Type,VARCHAR2
2649,1,2,Coverage_Indicator_Dental,VARCHAR2
2649,1,3,Coverage_Indicator_Drug,VARCHAR2
2649,1,4,Coverage_Indicator_Hearing,VARCHAR2
2649,1,5,Coverage_Indicator_Medical,VARCHAR2
2649,1,6,Coverage_Indicator_MHSA,VARCHAR2
2649,1,7,Coverage_Indicator_Vision,VARCHAR2
2649,1,8,Coverage_Tier_Code,VARCHAR2
2649,1,9,Date_of_Birth,DATE
2649,1,10,Eligiility_Snapshot_Month,DATE
2649,1,11,Employee_Status_Code,VARCHAR2
2649,1,12,Family_ID,VARCHAR2
2649,1,13,Gender,VARCHAR2
2649,1,14,PTFT_Indicator,VARCHAR2
2649,1,15,Plan_Code,VARCHAR2
2649,1,16,Relationship_Code,VARCHAR2
2649,1,17,Salaried_Indicator,VARCHAR2
2649,1,18,Union_Worker_Indicator,VARCHAR2
2649,1,19,Zip_Code,VARCHAR2
2649,1,20,Address,VARCHAR2
2649,1,21,Medical_Plan_Type,VARCHAR2
2649,1,22,Employer_Code,VARCHAR2
2649,1,23,Location_Code,VARCHAR2
2649,1,24,Address_Line2,VARCHAR2
2649,1,25,Customer_Defined_Field_3,VARCHAR2
2649,1,26,First_Name,VARCHAR2
2649,1,27,Last_Name,VARCHAR2
2649,1,28,FROZEN_PAY,NUMBER
2649,1,30,Last_Character,VARCHAR2
2649,2,1,Record_Type,VARCHAR2
2649,2,2,Eligibility_Start_Date,DATE
2649,2,3,Eligibility_End_Date,DATE
2649,2,4,Record_Count,NUMBER
2649,2,6,Last_Character,VARCHAR2
