LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2668,1,1,CID,VARCHAR2
2668,1,2,GroupNo,VARCHAR2
2668,1,3,NOT_USED,VARCHAR2
2668,1,4,Acct_Id,VARCHAR2
2668,1,5,NOT_USED1,VARCHAR2
2668,1,6,EFF_DATE,DATE
2668,1,7,TERM_DATE,DATE
2668,1,8,NOT_USED2,VARCHAR2
2668,1,9,Plan_Partner_ID,VARCHAR2
2668,1,10,NOT_USED3,VARCHAR2
2668,1,11,Address_1,VARCHAR2
2668,1,12,Address_2,VARCHAR2
2668,1,13,City,VARCHAR2
2668,1,14,State,VARCHAR2
2668,1,15,Zip,VARCHAR2
2668,1,16,SSN,VARCHAR2
2668,1,17,Sex,VARCHAR2
2668,1,18,DOB,DATE
2668,1,19,RTI,VARCHAR2
2668,1,20,Work_Loc,VARCHAR2
2668,1,21,Tier,VARCHAR2
2668,1,22,Cov_Code,VARCHAR2
2668,1,23,Mbr_First_Name,VARCHAR2
2668,1,24,Mbr_Last_Name,VARCHAR2
2668,1,25,Mbr_Middle_Ini,VARCHAR2
