LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
353,1,1,BasysAlternateId,VARCHAR2
353,1,2,SNNbr,VARCHAR2
353,1,3,DependentNbr,VARCHAR2
353,1,4,StartDt,DATE
353,1,5,EndDt,DATE
353,1,6,SubGroupCd,VARCHAR2
353,1,7,SubGroupDesc,VARCHAR2
353,1,8,BenePlanCd,VARCHAR2
353,1,9,BenePlanDesc,VARCHAR2
353,1,10,CoverageTypeCd,VARCHAR2
353,1,11,CoverageTypeDesc,VARCHAR2
353,1,12,DelimitedNm,VARCHAR2
353,1,13,LastNm,VARCHAR2
353,1,14,FirstNm,VARCHAR2
353,1,15,BirthDt,DATE
353,1,16,GenderCD,VARCHAR2
353,1,17,RelatCD,VARCHAR2
353,1,18,Line1Addr,VARCHAR2
353,1,19,Line2Addr,VARCHAR2
353,1,20,CityNM,VARCHAR2
353,1,21,StateCD,VARCHAR2
353,1,22,ZipCD,VARCHAR2
353,2,1,BASYSALTERNATEID,VARCHAR2
353,2,2,SNNBR,VARCHAR2
353,2,3,DEPENDENTNBR,NUMBER
353,2,4,STARTDT,VARCHAR2
353,2,5,ENDDT,NUMBER
353,2,6,SUBGROUPCD,VARCHAR2
353,2,7,SUBGROUPDESC,NUMBER
353,2,8,BENEPLANCD,VARCHAR2
353,2,9,BENEPLANDESC,VARCHAR2
353,2,10,COVERAGETYPECD,VARCHAR2
353,2,11,COVERAGETYPEDESC,VARCHAR2
353,2,12,DELIMITEDNM,VARCHAR2
353,2,13,LASTNM,VARCHAR2
353,2,14,FIRSTNM,VARCHAR2
353,2,15,BIRTHDT,VARCHAR2
353,2,16,GENDERCD,VARCHAR2
353,2,17,RELATCD,VARCHAR2
353,2,18,LINE1ADDR,VARCHAR2
353,2,19,LINE2ADDR,VARCHAR2
353,2,20,CITYNM,VARCHAR2
353,2,21,STATECD,VARCHAR2
353,2,22,ZIPCD,VARCHAR2
