LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2352,1,1,RecordType,VARCHAR2
2352,1,2,EmployeeSocialSecurityNum,VARCHAR2
2352,1,3,Reserved1,VARCHAR2
2352,1,4,MemberSSN,VARCHAR2
2352,1,5,Reserved2,VARCHAR2
2352,1,6,AlternateID,VARCHAR2
2352,1,7,HealthInsuranceClaimNum,VARCHAR2
2352,1,8,LastName,VARCHAR2
2352,1,9,FirstName,VARCHAR2
2352,1,10,MiddleInitial,VARCHAR2
2352,1,11,NamePrefix,VARCHAR2
2352,1,12,NameSuffix,VARCHAR2
2352,1,13,RelationshipCode,VARCHAR2
2352,1,14,GenderCode,VARCHAR2
2352,1,15,BirthDate,DATE
2352,1,16,SpecialCharacteristics,VARCHAR2
2352,1,17,MedicareEligibility,VARCHAR2
2352,1,18,MailingAddress1,VARCHAR2
2352,1,19,MailingAddress2,VARCHAR2
2352,1,20,City,VARCHAR2
2352,1,21,State,VARCHAR2
2352,1,22,ZipCode,VARCHAR2
2352,1,23,Reserved3,VARCHAR2
2352,1,24,HomePhoneNum,VARCHAR2
2352,1,25,WorkPhoneNum,VARCHAR2
2352,1,26,HireDate,DATE
2352,1,27,ReportingField,VARCHAR2
2352,1,28,DivisionCode,VARCHAR2
2352,1,29,WorkLocationZipCode,VARCHAR2
2352,1,30,EthnicityCode,VARCHAR2
2352,1,31,LanguageCode,VARCHAR2
2352,1,32,PartAEffectiveDate,VARCHAR2
2352,1,33,PartBEffectiveDate,VARCHAR2
2352,1,34,SignatureDate,VARCHAR2
2352,1,35,ElectionType,VARCHAR2
2352,1,36,ESRDIndicator,VARCHAR2
2352,1,37,EmailAddress,VARCHAR2
2352,1,39,PPOBenefitUsageFlag,VARCHAR2
2352,1,40,ELRNumber,VARCHAR2
2352,1,41,Reserved5,VARCHAR2
2352,1,42,ControlNumber,VARCHAR2
2352,1,43,Suffix,VARCHAR2
2352,1,44,Account,VARCHAR2
2352,1,45,PlanID,VARCHAR2
2352,1,46,EffectiveDate,DATE
2352,1,47,CoverageTerminationDate,DATE
2352,1,48,OriginalEffectiveDate,DATE
2352,1,49,Reserved6,VARCHAR2
2352,1,50,Reserved7,VARCHAR2
2352,1,51,ClaimOffice,VARCHAR2
2352,1,52,NetworkID,VARCHAR2
2352,1,53,PrimaryPhysicianProviderNumber,VARCHAR2
2352,1,54,PreSeenbyPrimaryCarePhysician,VARCHAR2
2352,1,55,DentalProviderNumber,VARCHAR2
2352,1,56,PreSeenbyDentalProvider,VARCHAR2
2352,1,57,InNetworkMedicalCoinsurance,VARCHAR2
2352,1,58,EarningsType,VARCHAR2
2352,1,59,Earnings,VARCHAR2
2352,1,60,OtherCoverageCOB,VARCHAR2
2352,1,61,OONMedicalCoinsurance,VARCHAR2
2352,1,62,OONMedicalDeductible,VARCHAR2
2352,1,63,OONFamilyCoinsurance,VARCHAR2
2352,1,64,OONFamilyDeductible,VARCHAR2
2352,1,65,InNetworkMedicalDeductible,VARCHAR2
2352,1,66,Reserved8,VARCHAR2
2352,1,67,InNetworkFamilyCoinsurance,VARCHAR2
2352,1,68,Reserved9,VARCHAR2
2352,1,69,PriorCoverageIndicator,VARCHAR2
2352,1,70,Reserved10,VARCHAR2
2352,1,71,LateEntrantIndicator,VARCHAR2
2352,1,72,InNetworkFamilyDeductible,VARCHAR2
2352,1,73,Reserved11,VARCHAR2
