LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1096,1,1,RECORD_TYPE,VARCHAR2
1096,1,2,GRP_NUM1,VARCHAR2
1096,1,3,YR_MTH,VARCHAR2
1096,1,5,EMPLOYEE_SSN,VARCHAR2
1096,1,6,GNDR_CODE,VARCHAR2
1096,1,7,SUBSBDT,DATE
1096,1,10,SUBS_ZIP_CD,VARCHAR2
1096,1,12,EMPLOYMENT_STATUS,VARCHAR2
1096,1,13,EMPLOYEE_TYPE,VARCHAR2
1096,1,14,UNION_NONUNION_IND1,VARCHAR2
1096,1,15,WORK_LOCATION1,VARCHAR2
1096,1,16,UNION_NONUNION_IND2,VARCHAR2
1096,1,30,WORK_LOCATION2,VARCHAR2
1096,1,32,CARRIER_CD,VARCHAR2
1096,1,33,MEDICAL_PRODUCT_CD,VARCHAR2
1096,1,34,MED_EFF_BEGIN_DT,DATE
1096,1,35,MED_EFF_END_DT,DATE
1096,1,45,EMPLOYEE_LAST_NAME,VARCHAR2
1096,1,61,GRP_NUM2,VARCHAR2
