LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1551,1,1,GroupID,VARCHAR2,,200,112749,1,200,,,,,VARCHAR2,,
1551,1,2,EmployeeCK,VARCHAR2,,200,112750,201,400,,,,,VARCHAR2,,
1551,1,3,MemberCK,VARCHAR2,,200,112751,401,600,,,,,VARCHAR2,,
1551,1,4,RxClmID,VARCHAR2,,200,112752,601,800,,,,,VARCHAR2,,
1551,1,5,RxPCP_ProvID,VARCHAR2,,200,112753,801,1000,,,,,VARCHAR2,,
1551,1,6,RxNetworkInd,VARCHAR2,,200,112754,1001,1200,,,,,VARCHAR2,,
1551,1,7,InOutNetworkPharmacyInd,VARCHAR2,,200,112755,1201,1400,,,,,VARCHAR2,,
1551,1,8,PharmacyID,VARCHAR2,,200,112756,1401,1600,,,,,VARCHAR2,,
1551,1,9,RxPharmacyName,VARCHAR2,,200,112757,1601,1800,,,,,VARCHAR2,,
1551,1,10,RxPharmacyZipCode,VARCHAR2,,200,112758,1801,2000,,,,,VARCHAR2,,
1551,1,11,PharmacyType,VARCHAR2,,200,112759,2001,2200,,,,,VARCHAR2,,
1551,1,12,NDC_Code,VARCHAR2,,200,112760,2201,2400,,,,,VARCHAR2,,
1551,1,13,DrugName,VARCHAR2,,200,112761,2401,2600,,,,,VARCHAR2,,
1551,1,14,GenericBrandInd,VARCHAR2,,200,112762,2601,2800,,,,,VARCHAR2,,
1551,1,15,MultiSourceBrandInd,VARCHAR2,,200,112763,2801,3000,,,,,VARCHAR2,,
1551,1,16,TherapeuticClass,VARCHAR2,,200,112764,3001,3200,,,,,VARCHAR2,,
1551,1,17,FormularyInd,VARCHAR2,,200,112765,3201,3400,,,,,VARCHAR2,,
1551,1,18,DAW_Code,VARCHAR2,,200,112766,3401,3600,,,,,VARCHAR2,,
1551,1,19,RxFillRefillDate,DATE,mm/dd/yyyy,10,112767,3601,3610,,,,,DATE,,
1551,1,20,RxClaimReceiptDate,DATE,mm/dd/yyyy,10,112768,3611,3620,,,,,DATE,,
1551,1,21,RxPaidDate,DATE,mm/dd/yyyy,10,112769,3621,3630,,,,,DATE,,
1551,1,22,RxPayerID,VARCHAR2,,200,112770,3631,3830,,,,,VARCHAR2,,
1551,1,23,RxPayerName,VARCHAR2,,200,112771,3831,4030,,,,,VARCHAR2,,
1551,1,24,RxMailOrderInd,VARCHAR2,,200,112772,4031,4230,,,,,VARCHAR2,,
1551,1,25,RxMaintInd,VARCHAR2,,200,112773,4231,4430,,,,,VARCHAR2,,
1551,1,26,RxRefillInd,VARCHAR2,,200,112774,4431,4630,,,,,VARCHAR2,,
1551,1,27,RxQuantityDispensed,NUMBER,,19,112775,4631,4649,,,,,NUMBER,,
1551,1,28,RxNumber,VARCHAR2,,200,112776,4650,4849,,,,,VARCHAR2,,
1551,1,29,RxDaysSupply,NUMBER,,10,112777,4850,4859,,,,,NUMBER,,
1551,1,30,RXDEAProviderNbr,VARCHAR2,,200,112778,4860,5059,,,,,VARCHAR2,,
1551,1,31,RxMACRedcInd,VARCHAR2,,200,112779,5060,5259,,,,,VARCHAR2,,
1551,1,32,RxIngredientCost,NUMBER,,19,112780,5260,5278,,,,,NUMBER,,
1551,1,33,RxDispensingFee,NUMBER,,19,112781,5279,5297,,,,,NUMBER,,
1551,1,34,RxExcludedAmt,NUMBER,,19,112782,5298,5316,,,,,NUMBER,,
1551,1,35,RxAllowedAmt,NUMBER,,19,112783,5317,5335,,,,,NUMBER,,
1551,1,36,RxMemberCopayAmt,NUMBER,,19,112784,5336,5354,,,,,NUMBER,,
1551,1,37,RxMemberCoinsAmt,NUMBER,,19,112785,5355,5373,,,,,NUMBER,,
1551,1,38,RxPlanPaidAmt,NUMBER,,19,112786,5374,5392,,,,,NUMBER,,
1551,1,39,RxTotalChargedAmt,NUMBER,,19,112787,5393,5411,,,,,NUMBER,,
1551,1,40,RxIngredientChargedAmt,NUMBER,,19,112788,5412,5430,,,,,NUMBER,,
1551,1,41,RxSalesTaxAmt,NUMBER,,19,112789,5431,5449,,,,,NUMBER,,
1551,1,42,RxAdjustedAmt,NUMBER,,19,112790,5450,5468,,,,,NUMBER,,
