LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1083,1,1,ADJUSTMENTTYPECODE,VARCHAR2,,1,76978,1,1,,,,,VARCHAR2,,
1083,1,2,ALLOWEDAMOUNT,NUMBER,,10,76979,2,11,,,,,NUMBER,,
1083,1,3,CAPITATEDSERVICEINDICATOR,VARCHAR2,,1,76980,12,12,,,,,VARCHAR2,,
1083,1,4,CHARGESUBMITTED,NUMBER,,10,76981,13,22,,,,,NUMBER,,
1083,1,5,CLAIMID,VARCHAR2,,15,76982,23,37,,,,,VARCHAR2,,
1083,1,6,CLAIMTYPECODE,VARCHAR2,,2,76983,38,39,,,,,VARCHAR2,,
1083,1,7,COINSURANCE,NUMBER,,10,76984,40,49,,,,,NUMBER,,
1083,1,8,COPAYMENT,NUMBER,,10,76985,50,59,,,,,NUMBER,,
1083,1,9,DATEOFBIRTH,DATE,MM/DD/YYYY,10,76986,60,69,,,,,DATE,,
1083,1,10,DATEOFSERVICE,DATE,MM/DD/YYYY,10,76987,70,79,,,,,DATE,,
1083,1,11,DATEPAID,DATE,MM/DD/YYYY,10,76988,80,89,,,,,DATE,,
1083,1,12,DAYSSUPPLY,VARCHAR2,,4,76989,90,93,,,,,VARCHAR2,,
1083,1,13,DEDUCTIBLE,NUMBER,,10,76990,94,103,,,,,NUMBER,,
1083,1,14,DISPENSINGFEE,NUMBER,,10,76991,104,113,,,,,NUMBER,,
1083,1,15,FAMILYID_EMPLOYEESSN,VARCHAR2,,9,76992,114,122,,,,,VARCHAR2,,
1083,1,16,FORMULARYINDICATOR,VARCHAR2,,1,76993,123,123,,,,,VARCHAR2,,
1083,1,17,GENDERCODE,VARCHAR2,,1,76994,124,124,,,,,VARCHAR2,,
1083,1,18,INGREDIENTCOST,NUMBER,,10,76995,125,134,,,,,NUMBER,,
1083,1,19,METRICQUANTITYDISPENSED,VARCHAR2,,11,76996,135,145,,,,,VARCHAR2,,
1083,1,20,NDCNUMBERCODE,VARCHAR2,,11,76997,146,156,,,,,VARCHAR2,,
1083,1,21,NETPAYMENT,NUMBER,,10,76998,157,166,,,,,NUMBER,,
1083,1,22,NETWORKPAIDINDICATOR,VARCHAR2,,1,76999,167,167,,,,,VARCHAR2,,
1083,1,23,NETWORKPROVIDERINDICATOR,VARCHAR2,,1,77000,168,168,,,,,VARCHAR2,,
1083,1,24,ORDERINGPROVIDERID,VARCHAR2,,13,77001,169,181,,,,,VARCHAR2,,
1083,1,25,ORDERINGPROVIDERNAME,VARCHAR2,,30,77002,182,211,,,,,VARCHAR2,,
1083,1,26,ORDERINGPROVIDERZIPCODE,VARCHAR2,,5,77003,212,216,,,,,VARCHAR2,,
1083,1,27,PCPRESPONSIBILITYINDICATOR,VARCHAR2,,1,77004,217,217,,,,,VARCHAR2,,
1083,1,28,PROVIDERID,VARCHAR2,,13,77005,218,230,,,,,VARCHAR2,,
1083,1,29,RXDISPENSEDASWRITTENCODE,VARCHAR2,,1,77006,231,231,,,,,VARCHAR2,,
1083,1,30,RXMAILORRETAILCODE,VARCHAR2,,1,77007,232,232,,,,,VARCHAR2,,
1083,1,31,RXPAYMENTTIER,VARCHAR2,,1,77008,233,233,,,,,VARCHAR2,,
1083,1,32,RXREFILLNUMBER,VARCHAR2,,4,77009,234,237,,,,,VARCHAR2,,
1083,1,33,SALESTAX,NUMBER,,10,77010,238,247,,,,,NUMBER,,
1083,1,34,THIRDPARTYAMOUNT,NUMBER,,10,77011,248,257,,,,,NUMBER,,
1083,1,35,DISCOUNT,NUMBER,,10,77012,258,267,,,,,NUMBER,,
1083,1,36,PROVIDERNPINUMBER,VARCHAR2,,10,77013,268,277,,,,,VARCHAR2,,
1083,1,37,FUNDINGTYPECODE,VARCHAR2,,2,77014,278,279,,,,,VARCHAR2,,
1083,1,38,ACCOUNTSTRUCTURE,VARCHAR2,,8,77015,280,287,,,,,VARCHAR2,,
1083,1,39,HRAAMOUNT,NUMBER,,10,77016,288,297,,,,,NUMBER,,
1083,1,40,EMPLOYERGROUP,VARCHAR2,,10,77017,298,307,,,,,VARCHAR2,,
1083,1,41,PLAN,VARCHAR2,,5,77018,308,312,,,,,VARCHAR2,,
1083,1,42,PLANTYPE,VARCHAR2,,5,77019,313,317,,,,,VARCHAR2,,
1083,1,43,EMPLOYEESTATUS,VARCHAR2,,5,77020,318,322,,,,,VARCHAR2,,
1083,1,44,RELATIONSHIPCODE,VARCHAR2,,2,77021,323,324,,,,,VARCHAR2,,
1083,1,46,RECORDTYPE,VARCHAR2,,1,77023,435,435,,,,,VARCHAR2,,
1083,2,1,DATASTARTDATE,DATE,MM/DD/YYYY,10,245902,1,10,,,,,DATE,,
1083,2,2,DATAENDDATE,DATE,MM/DD/YYYY,10,245903,11,20,,,,,DATE,,
1083,2,3,RECORDCOUNT,VARCHAR2,,10,245904,21,30,,,,,VARCHAR2,,
1083,2,4,TOTALNETPAYMENTS,NUMBER,,14,245905,31,44,,,,,NUMBER,,
1083,2,6,RECORDTYPE,VARCHAR2,,1,245907,435,435,,,,,VARCHAR2,,
