LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2041,1,1,Claim_ID,VARCHAR2,,200,143579,1,200,,,,,VARCHAR2,,
2041,1,2,Plan_MemberID,VARCHAR2,,200,143580,201,400,,,,,VARCHAR2,,
2041,1,3,PMG_MemberID,VARCHAR2,,200,143581,401,600,,,,,VARCHAR2,,
2041,1,4,M_Lname,VARCHAR2,,200,143582,601,800,,,,,VARCHAR2,,
2041,1,5,M_Fname,VARCHAR2,,200,143583,801,1000,,,,,VARCHAR2,,
2041,1,6,M_DOB,DATE,MM/DD/YYYY,10,143584,1001,1010,,,,,DATE,,
2041,1,7,NDC,VARCHAR2,,200,143585,1011,1210,,,,,VARCHAR2,,
2041,1,8,DaysSupply,VARCHAR2,,200,143586,1211,1410,,,,,VARCHAR2,,
2041,1,9,MetricQty,VARCHAR2,,200,143587,1411,1610,,,,,VARCHAR2,,
2041,1,10,DateofService,DATE,MM/DD/YYYY,10,143588,1611,1620,,,,,DATE,,
2041,1,11,ClaimStatus,VARCHAR2,,200,143589,1621,1820,,,,,VARCHAR2,,
2041,1,12,PaidDate,DATE,MM/DD/YYYY,10,143590,1821,1830,,,,,DATE,,
2041,1,13,OrderingProvID,VARCHAR2,,200,143591,1831,2030,,,,,VARCHAR2,,
2041,1,14,PrescriberNPI,VARCHAR2,,200,143592,2031,2230,,,,,VARCHAR2,,
2041,1,15,AttendingPhysicianNPI,VARCHAR2,,200,143593,2231,2430,,,,,VARCHAR2,,
2041,1,16,PharmacyName,VARCHAR2,,200,143594,2431,2630,,,,,VARCHAR2,,
2041,1,17,PAID,NUMBER,,20,143595,2631,2650,,,,,NUMBER,,
2041,1,18,IngredientCost,NUMBER,,20,143596,2651,2670,,,,,NUMBER,,
2041,1,19,DispensingFee,NUMBER,,20,143597,2671,2690,,,,,NUMBER,,
2041,1,20,PatientPaid,NUMBER,,200,143598,2691,2890,,,,,NUMBER,,
2041,1,21,Gender,VARCHAR2,,200,143599,2891,3090,,,,,VARCHAR2,,
2041,1,22,FormularyStatus,VARCHAR2,,200,143600,3091,3290,,,,,VARCHAR2,,
2041,1,23,PharmacyZip,VARCHAR2,,200,143601,3291,3490,,,,,VARCHAR2,,
2041,1,24,BrandGeneric,VARCHAR2,,200,143602,3491,3690,,,,,VARCHAR2,,
