LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1851,1,12,DispensingFee,NUMBER,,8,130874,83,90,,,,,NUMBER,,
1851,1,13,Copay,NUMBER,,8,130875,91,98,,,,,NUMBER,,
1851,1,14,Tax,NUMBER,,6,130876,99,104,,,,,NUMBER,,
1851,1,15,TotalAmountPaid,NUMBER,,8,130877,105,112,,,,,NUMBER,,
1851,1,16,PatientName,VARCHAR2,,27,130878,113,139,,,,,VARCHAR2,,
1851,1,17,MemberBirthdate,DATE,YYYYMMDD,8,130879,140,147,,,,,DATE,,
1851,1,18,MemberSex,VARCHAR2,,1,130880,148,148,,,,,VARCHAR2,,
1851,1,19,CardholderNumber,VARCHAR2,,10,130881,149,158,,,,,VARCHAR2,,
1851,1,20,MemberNumber,VARCHAR2,,2,130882,159,160,,,,,VARCHAR2,,
1851,1,21,MemberRelationship,VARCHAR2,,2,130883,161,162,,,,,VARCHAR2,,
1851,1,22,GroupNumber,VARCHAR2,,20,130884,163,182,,,,,VARCHAR2,,
1851,1,23,PhysicianNumber,VARCHAR2,,14,130885,183,196,,,,,VARCHAR2,,
1851,1,25,PDMGroupNumber,VARCHAR2,,16,130887,207,222,,,,,VARCHAR2,,
1851,1,26,SponsorNumber,VARCHAR2,,8,130888,223,230,,,,,VARCHAR2,,
1851,1,27,GenericCode,VARCHAR2,,1,130889,231,231,,,,,VARCHAR2,,
1851,1,28,PeriodEnding,DATE,YYYYMMDD,8,130890,232,239,,,,,DATE,,
1851,1,29,MailOrderIndicator,VARCHAR2,,1,130891,240,240,,,,,VARCHAR2,,
1851,1,30,PharmacyNPI,VARCHAR2,,10,130892,241,250,,,,,VARCHAR2,,
1851,1,31,DeductAmount,NUMBER,,8,130893,251,258,,,,,NUMBER,,
1851,1,1,TapeBatchNumber,VARCHAR2,,5,130863,1,5,,,,,VARCHAR2,,
1851,1,2,PharmacyNumber,VARCHAR2,,6,130864,6,11,,,,,VARCHAR2,,
1851,1,3,RxNumber,VARCHAR2,,8,130865,12,19,,,,,VARCHAR2,,
1851,1,4,RxDate,DATE,YYYYMMDD,8,130866,20,27,,,,,DATE,,
1851,1,5,NationalDrugCode,VARCHAR2,,11,130867,28,38,,,,,VARCHAR2,,
1851,1,6,ProductName,VARCHAR2,,25,130868,39,63,,,,,VARCHAR2,,
1851,1,7,NewRefillIndicator,VARCHAR2,,1,130869,64,64,,,,,VARCHAR2,,
1851,1,8,MetricQuantity,NUMBER,,5,130870,65,69,,,,,NUMBER,,
1851,1,9,DaysSupply,NUMBER,,3,130871,70,72,,,,,NUMBER,,
1851,1,11,IngredientCostPaid,NUMBER,,8,130873,75,82,,,,,NUMBER,,
