LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1122,1,3,PrimaryPrescriber,VARCHAR2,,50,79813,101,150,,,,,VARCHAR2,,
1122,1,4,CardholderFirstName,VARCHAR2,,50,79814,151,200,,,,,VARCHAR2,,
1122,1,5,CardholderLastName,VARCHAR2,,50,79815,201,250,,,,,VARCHAR2,,
1122,1,6,PatientFirstName,VARCHAR2,,50,79816,251,300,,,,,VARCHAR2,,
1122,1,7,PatientLastName,VARCHAR2,,50,79817,301,350,,,,,VARCHAR2,,
1122,1,8,PatientDOB,DATE,YYYYMMDD,10,79818,351,360,,,,,DATE,,
1122,1,9,GenderCode,VARCHAR2,,2,79819,361,362,,,,,VARCHAR2,,
1122,1,10,CardholderIDNumber,VARCHAR2,,50,79820,363,412,,,,,VARCHAR2,,
1122,1,11,PersonCode,VARCHAR2,,50,79821,413,462,,,,,VARCHAR2,,
1122,1,12,RelationshipCode,VARCHAR2,,50,79822,463,512,,,,,VARCHAR2,,
1122,1,13,SSN,VARCHAR2,,50,79823,513,562,,,,,VARCHAR2,,
1122,1,14,NPI,VARCHAR2,,50,79824,563,612,,,,,VARCHAR2,,
1122,1,15,PharmacyName,VARCHAR2,,50,79825,613,662,,,,,VARCHAR2,,
1122,1,16,PaidAuthNumber,VARCHAR2,,50,79826,663,712,,,,,VARCHAR2,,
1122,1,17,ClaimAuthorizationNumber,VARCHAR2,,50,79827,713,762,,,,,VARCHAR2,,
1122,1,18,PharmacyNumber,VARCHAR2,,50,79828,763,812,,,,,VARCHAR2,,
1122,1,19,DateFilled,DATE,YYYYMMDD,10,79829,813,822,,,,,DATE,,
1122,1,20,New_RefillCode,VARCHAR2,,50,79830,823,872,,,,,VARCHAR2,,
1122,1,21,MetricQuantity,NUMBER,,19,79831,873,891,,,,,NUMBER,,
1122,1,22,DaysSupply,NUMBER,,19,79832,892,910,,,,,NUMBER,,
1122,1,23,BasisOfReimbursmentDeterminat,VARCHAR2,,50,79833,911,960,,,,,VARCHAR2,,
1122,1,24,CostToPatient,NUMBER,,19,79834,961,979,,,,,NUMBER,,
1122,1,25,IngredCstAllow,NUMBER,,19,79835,980,998,,,,,NUMBER,,
1122,1,26,FeeContact,NUMBER,,19,79836,999,1017,,,,,NUMBER,,
1122,1,27,DispFeeSubmtd,NUMBER,,19,79837,1018,1036,,,,,NUMBER,,
1122,1,28,Co_PayAmt,NUMBER,,19,79838,1037,1055,,,,,NUMBER,,
1122,1,29,Tax,NUMBER,,19,79839,1056,1074,,,,,NUMBER,,
1122,1,30,PlanCst,NUMBER,,19,79840,1075,1093,,,,,NUMBER,,
1122,1,31,PharmacyPriorAuthNumber,VARCHAR2,,19,79841,1094,1112,,,,,VARCHAR2,,
1122,1,32,DatePrescriptionWritten,DATE,YYYYMMDD,10,79842,1113,1122,,,,,DATE,,
1122,1,1,BatchNumber,VARCHAR2,,50,79811,1,50,,,,,VARCHAR2,,
1122,1,2,InvoiceNumber,VARCHAR2,,50,79812,51,100,,,,,VARCHAR2,,
1122,1,33,MailOrderInd,VARCHAR2,,50,79843,1123,1172,,,,,VARCHAR2,,
1122,1,34,ClaimStatus,VARCHAR2,,50,79844,1173,1222,,,,,VARCHAR2,,
1122,1,35,NDCCode,VARCHAR2,,50,79845,1223,1272,,,,,VARCHAR2,,
1122,1,36,DrugBrandCode,VARCHAR2,,50,79846,1273,1322,,,,,VARCHAR2,,
1122,1,37,DrugType_PriceCode,VARCHAR2,,50,79847,1323,1372,,,,,VARCHAR2,,
1122,1,38,CompoundCode,VARCHAR2,,50,79848,1373,1422,,,,,VARCHAR2,,
1122,1,39,UnitOfMeasure,VARCHAR2,,50,79849,1423,1472,,,,,VARCHAR2,,
1122,1,40,DrugLabelName,VARCHAR2,,50,79850,1473,1522,,,,,VARCHAR2,,
1122,1,41,PrescriptionNumber,VARCHAR2,,50,79851,1523,1572,,,,,VARCHAR2,,
