LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1200,1,1,MEMBNO,VARCHAR2,,17,84989,1,17,,,,,VARCHAR2,,
1200,1,2,MEMBERLASTNAME,VARCHAR2,,25,84990,18,42,,,,,VARCHAR2,,
1200,1,3,MEMBERFIRSTNAME,VARCHAR2,,20,84991,43,62,,,,,VARCHAR2,,
1200,1,4,MEMBERMIDDLEINIT,VARCHAR2,,20,84992,63,82,,,,,VARCHAR2,,
1200,1,5,DOB,DATE,MMDDYYYY,8,84993,83,90,,,,,DATE,,
1200,1,6,GENDER,VARCHAR2,,20,84994,91,110,,,,,VARCHAR2,,
1200,1,7,FILLDATE,DATE,MMDDYYYY,8,84995,111,118,,,,,DATE,,57
1200,1,8,CLAIMSTATUS,VARCHAR2,,20,84996,119,138,,,,,VARCHAR2,,
1200,1,9,CLAIMNBR,VARCHAR2,,20,84997,139,158,,,,,VARCHAR2,,
1200,1,10,ORIGCLAIMNBR,VARCHAR2,,20,84998,159,178,,,,,VARCHAR2,,
1200,1,11,PRESCRIPTIONNBR,VARCHAR2,,20,84999,179,198,,,,,VARCHAR2,,
1200,1,12,NDCCODE,VARCHAR2,,20,85000,199,218,,,,,VARCHAR2,,55
1200,1,13,DRUGNAME,VARCHAR2,,50,85001,219,268,,,,,VARCHAR2,,
1200,1,14,OTCIND,VARCHAR2,,20,85002,269,288,,,,,VARCHAR2,,
1200,1,15,MULTISOURCE,VARCHAR2,,20,85003,289,308,,,,,VARCHAR2,,
1200,1,16,DEASCHEDULE,VARCHAR2,,20,85004,309,328,,,,,VARCHAR2,,
1200,1,17,DIAGNOSISCODE,VARCHAR2,,20,85005,329,348,,,,,VARCHAR2,,
1200,1,18,DAWIND,VARCHAR2,,20,85006,349,368,,,,,VARCHAR2,,
1200,1,19,DAYSSUPPLY,VARCHAR2,,20,85007,369,388,,,,,VARCHAR2,,53
1200,1,20,BILLEDAMT,NUMBER,,20,85008,389,408,,,,,NUMBER,,
1200,1,21,PHARMPROVIDERID,VARCHAR2,,25,85009,409,433,,,,,VARCHAR2,,
1200,1,22,PRESCRIBINGPROVIDERID,VARCHAR2,,25,85010,434,458,,,,,VARCHAR2,,
1200,1,23,REFILLCODE,VARCHAR2,,20,85011,459,478,,,,,VARCHAR2,,
1200,1,24,QUANTITY,NUMBER,,20,85012,479,498,,,,,NUMBER,,
1200,1,25,REJECTCODES,VARCHAR2,,50,85013,499,548,,,,,VARCHAR2,,
