LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4828,1,45,FULLYINSUREDPAYMENT,NUMBER,,200,356497,8801,9000,Rajesh Singh,,,,NUMBER,,
4828,1,46,COMPANY_CODE,VARCHAR2,,200,356498,9001,9200,Rajesh Singh,,,,VARCHAR2,,
4828,1,47,SPECIALTY_DRUG_INDICATOR,VARCHAR2,,200,356499,9201,9400,Rajesh Singh,,,,VARCHAR2,,
4828,1,1,PERSONID,VARCHAR2,,200,356453,1,200,Rajesh Singh,,,,VARCHAR2,,
4828,1,2,CLAIM_ID,VARCHAR2,,200,356454,201,400,Rajesh Singh,,,,VARCHAR2,,
4828,1,3,ADJUSTMENT_TYPE_CODE_MEDSTAT,VARCHAR2,,200,356455,401,600,Rajesh Singh,,,,VARCHAR2,,
4828,1,4,SERVICE_DATE,DATE,YYYY-MM-DD,200,356456,601,800,Rajesh Singh,,,,DATE,,
4828,1,5,PAID_DATE,DATE,YYYY-MM-DD,200,356457,801,1000,Rajesh Singh,,,,DATE,,
4828,1,6,RX_MAIL_OR_RETAIL,VARCHAR2,,200,356458,1001,1200,Rajesh Singh,,,,VARCHAR2,,
4828,1,7,PROVIDER_ID,VARCHAR2,,200,356459,1201,1400,Rajesh Singh,,,,VARCHAR2,,
4828,1,8,PROVIDER_NAME,VARCHAR2,,200,356460,1401,1600,Rajesh Singh,,,,VARCHAR2,,
4828,1,9,PROVIDER_ZIP_CODE,VARCHAR2,,200,356461,1601,1800,Rajesh Singh,,,,VARCHAR2,,
4828,1,10,CHARGE_SUBMITTED_RX,NUMBER,,200,356462,1801,2000,Rajesh Singh,,,,NUMBER,,
4828,1,11,ALLOWED_AMOUNT_RX,NUMBER,,200,356463,2001,2200,Rajesh Singh,,,,NUMBER,,
4828,1,12,DEDUCTIBLE_RX,NUMBER,,200,356464,2201,2400,Rajesh Singh,,,,NUMBER,,
4828,1,13,COPAY_RX,NUMBER,,200,356465,2401,2600,Rajesh Singh,,,,NUMBER,,
4828,1,14,COINSURANCE_RX,NUMBER,,200,356466,2601,2800,Rajesh Singh,,,,NUMBER,,
4828,1,15,THIRD_PARTY_AMT_RX,NUMBER,,200,356467,2801,3000,Rajesh Singh,,,,NUMBER,,
4828,1,16,NET_PAY_RX,NUMBER,,200,356468,3001,3200,Rajesh Singh,,,,NUMBER,,
4828,1,17,INGR_COST_RX,NUMBER,,200,356469,3201,3400,Rajesh Singh,,,,NUMBER,,
4828,1,18,SALES_TAX_RX,NUMBER,,200,356470,3401,3600,Rajesh Singh,,,,NUMBER,,
4828,1,19,SCRIPTS_RX,VARCHAR2,,200,356471,3601,3800,Rajesh Singh,,,,VARCHAR2,,
4828,1,20,DAYS_SUPPLY_RX,NUMBER,,200,356472,3801,4000,Rajesh Singh,,,,NUMBER,,
4828,1,21,B_INDICATOR,VARCHAR2,,200,356473,4001,4200,Rajesh Singh,,,,VARCHAR2,,
4828,1,22,CAPITATED_SERVICE_INDICATOR,VARCHAR2,,200,356474,4201,4400,Rajesh Singh,,,,VARCHAR2,,
4828,1,23,CHECK_NUMBER_ID,VARCHAR2,,200,356475,4401,4600,Rajesh Singh,,,,VARCHAR2,,
4828,1,24,DATA_SOURCE_CODE,VARCHAR2,,200,356476,4601,4800,Rajesh Singh,,,,VARCHAR2,,
4828,1,25,DISPENSING_FEE,NUMBER,,200,356477,4801,5000,Rajesh Singh,,,,NUMBER,,
4828,1,26,GROUP_NUMBER_CODE,VARCHAR2,,200,356478,5001,5200,Rajesh Singh,,,,VARCHAR2,,
4828,1,27,HEALTHCARE_REIMBURSEMENT_AMT,NUMBER,,200,356479,5201,5400,Rajesh Singh,,,,NUMBER,,
4828,1,28,HEALTH_SAVINGS_ACCOUNT_AMOUNT,NUMBER,,200,356480,5401,5600,Rajesh Singh,,,,NUMBER,,
4828,1,29,CLAIM_TYPE_CODE_MEDSTAT,VARCHAR2,,200,356481,5601,5800,Rajesh Singh,,,,VARCHAR2,,
4828,1,30,MEDICARE_AMOUNT,NUMBER,,200,356482,5801,6000,Rajesh Singh,,,,NUMBER,,
4828,1,31,MEDICARE_B_AMOUNT,NUMBER,,200,356483,6001,6200,Rajesh Singh,,,,NUMBER,,
4828,1,32,NDC_NUMBER_CODE,VARCHAR2,,200,356484,6201,6400,Rajesh Singh,,,,VARCHAR2,,
4828,1,33,NETWORK_PROVIDER_INDICATOR,VARCHAR2,,200,356485,6401,6600,Rajesh Singh,,,,VARCHAR2,,
4828,1,34,ORDERING_PROVIDER_ID,VARCHAR2,,200,356486,6601,6800,Rajesh Singh,,,,VARCHAR2,,
4828,1,35,NETWORK_PAID_INDICATOR,VARCHAR2,,200,356487,6801,7000,Rajesh Singh,,,,VARCHAR2,,
4828,1,36,PCP_RESPONSIBILITY_INDICATOR,VARCHAR2,,200,356488,7001,7200,Rajesh Singh,,,,VARCHAR2,,
4828,1,37,RX_DISPENSED_AS_WRITTEN_CODE,VARCHAR2,,200,356489,7201,7400,Rajesh Singh,,,,VARCHAR2,,
4828,1,38,RX_FORMULARY_INDICATOR,VARCHAR2,,200,356490,7401,7600,Rajesh Singh,,,,VARCHAR2,,
4828,1,39,RX_PAYMENT_TIER_CODE,VARCHAR2,,200,356491,7601,7800,Rajesh Singh,,,,VARCHAR2,,
4828,1,40,RX_REFILL_NUMBER,VARCHAR2,,200,356492,7801,8000,Rajesh Singh,,,,VARCHAR2,,
4828,1,41,DRUG_SOURCE_CODE,VARCHAR2,,200,356493,8001,8200,Rajesh Singh,,,,VARCHAR2,,
4828,1,42,DATE_PRESCRIPTION_WAS_WRITTEN,DATE,YYYY-MM-DD,200,356494,8201,8400,Rajesh Singh,,,,DATE,,
4828,1,43,NPI,VARCHAR2,,200,356495,8401,8600,Rajesh Singh,,,,VARCHAR2,,
4828,1,44,FULLYINSUREDINDICATOR,VARCHAR2,,200,356496,8601,8800,Rajesh Singh,,,,VARCHAR2,,
