LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1611,1,1,RECORDIDENTIFIER,VARCHAR2,,1,115076,1,1,,,,,VARCHAR2,,
1611,1,2,PROCESSORNUMBER,VARCHAR2,,10,115077,2,11,,,,,VARCHAR2,,
1611,1,3,BATCHNUMBER,VARCHAR2,,5,115078,12,16,,,,,VARCHAR2,,
1611,1,4,PHARMACYNUMBER,VARCHAR2,,15,115079,17,31,,,,,VARCHAR2,,
1611,1,5,PRESCRIPTIONNUMBER,VARCHAR2,,9,115080,32,40,,,,,VARCHAR2,,
1611,1,6,DATEFILLED,DATE,YYYYMMDD,8,115081,41,48,,,,,DATE,,
1611,1,7,NDCNUMBER,VARCHAR2,,11,115082,49,59,,,,,VARCHAR2,,
1611,1,8,DRUGDESCRIPTION,VARCHAR2,,30,115083,60,89,,,,,VARCHAR2,,
1611,1,9,NEWREFILLCODE,VARCHAR2,,2,115084,90,91,,,,,VARCHAR2,,
1611,1,10,METRICQUANTITY,NUMBER,,10,115085,92,101,,,,,NUMBER,,
1611,1,11,DAYSSUPPLY,NUMBER,,3,115086,102,104,,,,,NUMBER,,
1611,1,12,BASISOFCOSTDETERMINATION,VARCHAR2,,2,115087,105,106,,,,,VARCHAR2,,
1611,1,13,INGREDIENTCOST,NUMBER,,9,115088,107,115,,,,,NUMBER,,
1611,1,14,DISPENSINGFEESUBMITTED,NUMBER,,9,115089,116,124,,,,,NUMBER,,
1611,1,15,COPAYAMOUNT,NUMBER,,9,115090,125,133,,,,,NUMBER,,
1611,1,16,SALESTAX,NUMBER,,8,115091,134,141,,,,,NUMBER,,
1611,1,17,AMOUNTBILLED,NUMBER,,9,115092,142,150,,,,,NUMBER,,
1611,1,18,PATIENTFIRSTNAME,VARCHAR2,,12,115093,151,162,,,,,VARCHAR2,,
1611,1,19,PATIENTLASTNAME,VARCHAR2,,15,115094,163,177,,,,,VARCHAR2,,
1611,1,20,DATEOFBIRTH,DATE,YYYYMMDD,8,115095,178,185,,,,,DATE,,
1611,1,21,SEXCODE,VARCHAR2,,1,115096,186,186,,,,,VARCHAR2,,
1611,1,22,CARDHOLDERIDNUMBER,VARCHAR2,,18,115097,187,204,,,,,VARCHAR2,,
1611,1,23,RELATIONSHIPCODE,VARCHAR2,,1,115098,205,205,,,,,VARCHAR2,,
1611,1,24,GROUPNUMBER,VARCHAR2,,18,115099,206,223,,,,,VARCHAR2,,
1611,1,25,HOMEPLAN,VARCHAR2,,3,115100,224,226,,,,,VARCHAR2,,
1611,1,26,HOSTPLAN,VARCHAR2,,3,115101,227,229,,,,,VARCHAR2,,
1611,1,27,PRESCRIBERID,VARCHAR2,,15,115102,230,244,,,,,VARCHAR2,,
