LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4258,1,1,RECORD_IDENTIFIER,VARCHAR2,,1,320409,1,1,Bigya Paudyal,,,,VARCHAR2,,
4258,1,2,PROCESSOR_NUMBER,VARCHAR2,,10,320410,2,11,Bigya Paudyal,,,,VARCHAR2,,
4258,1,3,BATCH_NUMBER,VARCHAR2,,5,320411,12,16,Bigya Paudyal,,,,VARCHAR2,,
4258,1,4,PHARMACY_NUMBER,VARCHAR2,,12,320412,17,28,Bigya Paudyal,,,,VARCHAR2,,
4258,1,5,PRESCRIPTION_NUMBER,VARCHAR2,,7,320413,29,35,Bigya Paudyal,,,,VARCHAR2,,
4258,1,6,DATE_FILLED,DATE,YYYYMMDD,8,320414,36,43,Bigya Paudyal,,,,DATE,,
4258,1,7,NDC_NUMBER,VARCHAR2,,11,320415,44,54,Bigya Paudyal,,,,VARCHAR2,,
4258,1,8,DRUG_DESCRIPTION,VARCHAR2,,30,320416,55,84,Bigya Paudyal,,,,VARCHAR2,,
4258,1,9,NEW_REFILL_CODE,VARCHAR2,,2,320417,85,86,Bigya Paudyal,,,,VARCHAR2,,
4258,1,10,METRIC_QUANTITY,NUMBER,,5,320418,87,91,Bigya Paudyal,,,,NUMBER,,
4258,1,11,DAYS_SUPPLY,NUMBER,,3,320419,92,94,Bigya Paudyal,,,,NUMBER,,
4258,1,12,BASIS_OF_COST_DETERMINATION,VARCHAR2,,2,320420,95,96,Bigya Paudyal,,,,VARCHAR2,,
4258,1,13,INGREDIENT_COST,NUMBER,,8,320421,97,104,Bigya Paudyal,,,,NUMBER,,
4258,1,14,DISPENSING_FEE_SUBMITTED,NUMBER,,8,320422,105,112,Bigya Paudyal,,,,NUMBER,,
4258,1,15,COPAY_AMOUNT,NUMBER,,8,320423,113,120,Bigya Paudyal,,,,NUMBER,,
4258,1,16,SALES_TAX,NUMBER,,8,320424,121,128,Bigya Paudyal,,,,NUMBER,,
4258,1,17,AMOUNT_BILLED,NUMBER,,8,320425,129,136,Bigya Paudyal,,,,NUMBER,,
4258,1,18,PATIENT_FIRST_NAME,VARCHAR2,,12,320426,137,148,Bigya Paudyal,,,,VARCHAR2,,
4258,1,19,PATIENT_LAST_NAME,VARCHAR2,,15,320427,149,163,Bigya Paudyal,,,,VARCHAR2,,
4258,1,20,DATE_OF_BIRTH,DATE,YYYYMMDD,8,320428,164,171,Bigya Paudyal,,,,DATE,,
4258,1,21,SEX_CODE,VARCHAR2,,1,320429,172,172,Bigya Paudyal,,,,VARCHAR2,,
4258,1,22,CARDHOLDER_ID_NUMBER,VARCHAR2,,18,320430,173,190,Bigya Paudyal,,,,VARCHAR2,,
4258,1,23,RELATIONSHIP_CODE,VARCHAR2,,1,320431,191,191,Bigya Paudyal,,,,VARCHAR2,,
4258,1,24,GROUP_NUMBER,VARCHAR2,,15,320432,192,206,Bigya Paudyal,,,,VARCHAR2,,
4258,1,25,HOME_PLAN,VARCHAR2,,3,320433,207,209,Bigya Paudyal,,,,VARCHAR2,,
4258,1,26,HOST_PLAN,VARCHAR2,,3,320434,210,212,Bigya Paudyal,,,,VARCHAR2,,
4258,1,27,PRESCRIBER_ID,VARCHAR2,,10,320435,213,222,Bigya Paudyal,,,,VARCHAR2,,
4258,1,28,DIAGNOSIS_CODE,VARCHAR2,,6,320436,223,228,Bigya Paudyal,,,,VARCHAR2,,
4258,1,29,CARDHOLDER_FIRST_NAME,VARCHAR2,,12,320437,229,240,Bigya Paudyal,,,,VARCHAR2,,
4258,1,30,CARDHOLDER_LAST_NAME,VARCHAR2,,15,320438,241,255,Bigya Paudyal,,,,VARCHAR2,,
4258,1,31,PRIOR_AUTH_MED_CERT_CODE_NUM,VARCHAR2,,12,320439,256,267,Bigya Paudyal,,,,VARCHAR2,,
4258,1,32,PA_MC_SC_NUM,VARCHAR2,,7,320440,268,274,Bigya Paudyal,,,,VARCHAR2,,
4258,1,33,CUSTOMER_LOCATION,VARCHAR2,,2,320441,275,276,Bigya Paudyal,,,,VARCHAR2,,
4258,1,34,RESUBMISSION_CYCLE_COUNT,NUMBER,,2,320442,277,278,Bigya Paudyal,,,,NUMBER,,
4258,1,35,DATE_PRESCRIPTION_WRITTEN,DATE,YYYYMMDD,8,320443,279,286,Bigya Paudyal,,,,DATE,,
4258,1,36,DAW_PRODUCT_SEL_CODE,VARCHAR2,,1,320444,287,287,Bigya Paudyal,,,,VARCHAR2,,
4258,1,37,PERSON_CODE,VARCHAR2,,3,320445,288,290,Bigya Paudyal,,,,VARCHAR2,,
4258,1,38,OTHER_COVERAGE_CODE,VARCHAR2,,1,320446,291,291,Bigya Paudyal,,,,VARCHAR2,,
4258,1,39,ELIG_CLARIFICATION_CODE,VARCHAR2,,1,320447,292,292,Bigya Paudyal,,,,VARCHAR2,,
4258,1,40,COMPOUND_CODE,VARCHAR2,,1,320448,293,293,Bigya Paudyal,,,,VARCHAR2,,
4258,1,41,NUMBER_OF_REFILLS_AUTHORIZED,NUMBER,,2,320449,294,295,Bigya Paudyal,,,,NUMBER,,
4258,1,42,LEVEL_OF_SERVICE,VARCHAR2,,2,320450,296,297,Bigya Paudyal,,,,VARCHAR2,,
4258,1,43,PRESCRIPTION_ORIGIN_CODE,VARCHAR2,,1,320451,298,298,Bigya Paudyal,,,,VARCHAR2,,
4258,1,44,PRESC_DENIAL_CLARIFICATION,VARCHAR2,,2,320452,299,300,Bigya Paudyal,,,,VARCHAR2,,
4258,1,45,PRIMARY_PRESCRIBER,VARCHAR2,,10,320453,301,310,Bigya Paudyal,,,,VARCHAR2,,
4258,1,46,CLINIC_ID_NUMBER,VARCHAR2,,5,320454,311,315,Bigya Paudyal,,,,VARCHAR2,,
4258,1,47,DRUG_TYPE,VARCHAR2,,1,320455,316,316,Bigya Paudyal,,,,VARCHAR2,,
4258,1,48,PRESCRIBER_LAST_NAME,VARCHAR2,,15,320456,317,331,Bigya Paudyal,,,,VARCHAR2,,
4258,1,49,POSTAGE_AMOUNT_CLAIMED,NUMBER,,4,320457,332,335,Bigya Paudyal,,,,NUMBER,,
4258,1,50,UNIT_DOSE_INDICATOR,VARCHAR2,,1,320458,336,336,Bigya Paudyal,,,,VARCHAR2,,
4258,1,51,OTHER_PAYOR_AMOUNT,NUMBER,,6,320459,337,342,Bigya Paudyal,,,,NUMBER,,
4258,1,52,BASIS_DAYS_SUPPLY_DETERMIN,VARCHAR2,,1,320460,343,343,Bigya Paudyal,,,,VARCHAR2,,
4258,1,53,EXPANSION_AREA,VARCHAR2,,9,320461,344,352,Bigya Paudyal,,,,VARCHAR2,,
4258,1,54,CLAIM_ID,VARCHAR2,,14,320462,353,366,Bigya Paudyal,,,,VARCHAR2,,
4258,1,55,DEDUCTIBLE,NUMBER,,8,320463,367,374,Bigya Paudyal,,,,NUMBER,,
4258,1,56,UNIQUE_FREE_FORM,VARCHAR2,,4,320464,375,378,Bigya Paudyal,,,,VARCHAR2,,
4258,2,1,RECORD_IDENTIFIER,VARCHAR2,,1,320465,1,1,Bigya Paudyal,,,,VARCHAR2,,
4258,2,2,PROCESSOR_NUMBER,VARCHAR2,,10,320466,2,11,Bigya Paudyal,,,,VARCHAR2,,
4258,2,3,BATCH_NUMBER,VARCHAR2,,5,320467,12,16,Bigya Paudyal,,,,VARCHAR2,,
4258,2,4,PHARMACY_NUMBER,VARCHAR2,,12,320468,17,28,Bigya Paudyal,,,,VARCHAR2,,
4258,2,5,PHARMACY_NAME,VARCHAR2,,20,320469,29,48,Bigya Paudyal,,,,VARCHAR2,,
4258,2,6,PHARMACY_ADDRESS,VARCHAR2,,20,320470,49,68,Bigya Paudyal,,,,VARCHAR2,,
4258,2,7,PHARMACY_LOCATION_CITY,VARCHAR2,,18,320471,69,86,Bigya Paudyal,,,,VARCHAR2,,
4258,2,8,PHARMACY_LOCATION_STATE,VARCHAR2,,2,320472,87,88,Bigya Paudyal,,,,VARCHAR2,,
4258,2,9,PHARMACY_ZIP_CODE,VARCHAR2,,9,320473,89,97,Bigya Paudyal,,,,VARCHAR2,,
4258,2,10,PHARMACY_TELEPHONE_NUMBER,VARCHAR2,,10,320474,98,107,Bigya Paudyal,,,,VARCHAR2,,
4258,2,11,EXPANSION_AREA,VARCHAR2,,211,320475,108,318,Bigya Paudyal,,,,VARCHAR2,,
4258,2,12,UNIQUE_FREE_FORM,VARCHAR2,,50,320476,319,368,Bigya Paudyal,,,,VARCHAR2,,
4258,3,1,RECORD_IDENTIFIER,VARCHAR2,,1,320477,1,1,Bigya Paudyal,,,,VARCHAR2,,
4258,3,2,PROCESSOR_NUMBER,VARCHAR2,,10,320478,2,11,Bigya Paudyal,,,,VARCHAR2,,
4258,3,3,BATCH_NUMBER,VARCHAR2,,5,320479,12,16,Bigya Paudyal,,,,VARCHAR2,,
4258,3,4,PROCESSOR_NAME,VARCHAR2,,20,320480,17,36,Bigya Paudyal,,,,VARCHAR2,,
4258,3,5,PROCESSOR_ADDRESS,VARCHAR2,,20,320481,37,56,Bigya Paudyal,,,,VARCHAR2,,
