4901,1,1,SUBSSN_CLAIMANTDOB_NUMBER,VARCHAR2,150
4901,1,2,REL,VARCHAR2,150
4901,1,3,NAME,VARCHAR2,150
4901,1,4,CONTROL_SUFFIX_ACCOUNT,VARCHAR2,150
4901,1,5,ACASCLAIMID,VARCHAR2,150
4901,1,6,CLAIMNUMBER,VARCHAR2,150
4901,1,7,INCURREDDATE,DATE,150
4901,1,8,PROCESSEDDATE,DATE,150
4901,1,9,PRIMARYDIAGNOSISORNDCDRUG,VARCHAR2,150
4901,1,10,SVC_PROC,VARCHAR2,150
4901,1,11,SERVICE_PROCEDUREDESCRIPTION,VARCHAR2,150
4901,1,12,SERVICETYPE,VARCHAR2,150
4901,1,13,NOOFSERVICES,VARCHAR2,150
4901,1,14,NETSUBMITTEDORBILLED,NUMBER,150
4901,1,15,ALLOWED,NUMBER,150
4901,1,16,MEMBEROOPAMOUNT,NUMBER,150
4901,1,17,NEGOTIATEDSAVINGS,NUMBER,150
4901,1,18,PROCESSEDPAID,NUMBER,150
4901,1,19,RECORDEDPAID,NUMBER,150
4901,1,20,RECORDEDDATE,DATE,150
4901,1,21,CHECKNUMBER,VARCHAR2,150
4901,1,22,PROVTYPE,VARCHAR2,150
4901,1,23,PROVIDERNAME_PHARMACYNAME,VARCHAR2,150
4901,1,24,PROVIDERTIN,VARCHAR2,150
4901,1,25,FILLER,VARCHAR2,150
4901,1,26,FILLER1,VARCHAR2,150
4901,1,27,BIC,VARCHAR2,150
4901,1,28,DRAFTACCT,VARCHAR2,150
4901,1,29,PREVCLAIMSEG,VARCHAR2,150
4901,1,30,SRVSTARTDATE,DATE,150
4901,1,31,SRVSTOPDATE,DATE,150
4901,1,32,REVENUECD,VARCHAR2,150
