1247,1,71,COVR_INDC,VARCHAR2,4
1247,1,72,COB_CD,VARCHAR2,3
1247,1,73,QUANTITY,NUMBER,8
1247,1,74,QUANTITY_SIGN,VARCHAR2,1
1247,1,75,DENT_CLASS,VARCHAR2,5
1247,1,76,PRECERT_IND,VARCHAR2,7
1247,1,77,DAW_INDC,VARCHAR2,4
1247,1,78,RX_NO,VARCHAR2,10
1247,1,79,RX_QUANTITY,NUMBER,8
1247,1,80,RX_QUANTITY_SIGN,VARCHAR2,1
1247,1,81,REFILL_CD,VARCHAR2,6
1247,1,82,UNIT_COST,VARCHAR2,14
1247,1,83,UNIT_COST_SIGN,VARCHAR2,1
1247,1,84,DRUG_ADMIN_FEE,VARCHAR2,8
1247,1,85,DRUG_ADMIN_FEE_SIGN,VARCHAR2,1
1247,1,86,DRUG_NAME,VARCHAR2,15
1247,1,87,NDC_CD,VARCHAR2,11
1247,1,88,DRUG_MANUF_NAME,VARCHAR2,15
1247,1,89,DOSAGE_CD,NUMBER,6
1247,1,90,DAYS_SUPPLY,VARCHAR2,5
1247,1,91,GNRC_BRAND_INDC,VARCHAR2,5
1247,1,92,CHRG_TOT,NUMBER,15
1247,1,93,CHRG_SIGN,VARCHAR2,1
1247,1,94,NON_COV_AMT,NUMBER,15
1247,1,95,NON_COV_SIGN,VARCHAR2,1
1247,1,96,REV_CD,VARCHAR2,4
1247,1,97,BENE_TYP,VARCHAR2,2
1247,1,98,RENDERING_NPI,VARCHAR2,10
1247,1,99,ALTID,VARCHAR2,15
1247,1,100,FILLER,VARCHAR2,3
1247,1,1,GROUP_PRFX,VARCHAR2,2
1247,1,2,GROUP_BASE,VARCHAR2,5
1247,1,3,GROUP_SUFX,VARCHAR2,2
1247,1,4,SUBSCR_ID,VARCHAR2,12
1247,1,5,PAT_ID,VARCHAR2,3
1247,1,6,RELATIONSHIP,VARCHAR2,1
1247,1,7,CLAIM_NUMBER,VARCHAR2,9
1247,1,8,SUB_CLM_NO,VARCHAR2,2
1247,1,9,CLM_ADJ_NO,VARCHAR2,2
1247,1,10,ITS_CLAIM_NO,VARCHAR2,18
1247,1,11,DTE_SRVC_BEG,DATE,10
1247,1,12,DTE_SRVC_END,DATE,10
1247,1,13,DTE_RECVD,DATE,10
1247,1,14,DTE_PROCS,DATE,10
1247,1,15,DTE_DISP,DATE,10
1247,1,16,SUBS_LNAME,VARCHAR2,20
1247,1,17,SUBS_FNAME,VARCHAR2,10
1247,1,18,PAT_LNAME,VARCHAR2,8
1247,1,19,PAT_INIT,VARCHAR2,1
1247,1,20,SUBS_ADDRESS1,VARCHAR2,30
1247,1,21,SUBS_ADDRESS2,VARCHAR2,30
1247,1,22,SUBS_ADDRESS3,VARCHAR2,30
1247,1,23,SUBS_CITY,VARCHAR2,20
1247,1,24,SUBS_STATE,VARCHAR2,5
1247,1,25,SUBS_ZIP_CD,VARCHAR2,9
1247,1,26,PAT_DOB,VARCHAR2,6
1247,1,27,PRIM_PVDR_NO,VARCHAR2,12
1247,1,28,PRV_ALPHA_NME,VARCHAR2,40
1247,1,29,PRV_ADDRESS1,VARCHAR2,40
1247,1,30,PRV_ADDRESS2,VARCHAR2,30
1247,1,31,PRV_CITY,VARCHAR2,30
1247,1,32,PRV_STATE,VARCHAR2,5
1247,1,33,PRV_ZIP_CD,VARCHAR2,9
1247,1,34,AMMS_DIAG_CD,VARCHAR2,5
1247,1,35,UB82_PRIM_DIAG_CD,VARCHAR2,5
1247,1,36,DRG_CD2,VARCHAR2,5
1247,1,37,DRG_CD3,VARCHAR2,5
1247,1,38,DRG_CD4,VARCHAR2,5
1247,1,39,DRG_CD5,VARCHAR2,5
1247,1,40,PRIM_PROC_CD_GUCA,VARCHAR2,5
1247,1,41,GUCA_MOD1,VARCHAR2,5
1247,1,42,GUCA_MOD2,VARCHAR2,5
1247,1,43,UB82_PROC_CD1,VARCHAR2,4
1247,1,44,UB82_PROC_CD2,VARCHAR2,4
1247,1,45,UB82_PROC_CD3,VARCHAR2,4
1247,1,46,HCPCS_CD,VARCHAR2,5
1247,1,47,HCPCS_MOD1,VARCHAR2,5
1247,1,48,HCPCS_MOD2,VARCHAR2,5
1247,1,49,PAY_TO_CD,VARCHAR2,1
1247,1,50,RPT_PLACE_TRTMT,VARCHAR2,1
1247,1,51,RPT_TYP_OF_SRVC,VARCHAR2,1
1247,1,52,PROVDR_TYPE,VARCHAR2,1
1247,1,53,AMMS_STAT_CD,VARCHAR2,5
1247,1,54,ALLOWED_AMT,NUMBER,15
1247,1,55,ALLOWED_SIGN,VARCHAR2,1
1247,1,56,AMT_DEDN,NUMBER,15
1247,1,57,AMT_DEDN_SIGN,VARCHAR2,1
1247,1,58,SPECL_DED,NUMBER,15
1247,1,59,SPECL_DED_SIGN,VARCHAR2,1
1247,1,60,COINS_RATE,NUMBER,15
1247,1,61,COINS_RATE_SIGN,VARCHAR2,1
1247,1,62,AMT_PYMT,NUMBER,15
1247,1,63,AMT_PYMT_SIGN,VARCHAR2,1
1247,1,64,OTHER_CARR_AMT,NUMBER,15
1247,1,65,OTHER_CARR_AMT_SIGN,VARCHAR2,1
1247,1,66,AMMS_MED_ELIG_CD,VARCHAR2,4
1247,1,67,AMMS_MED_PYMT,NUMBER,15
1247,1,68,AMMS_MED_PYMT_SIGN,VARCHAR2,1
1247,1,69,PRVDR_SPECLTY,VARCHAR2,2
1247,1,70,LINE_NO,VARCHAR2,6
