LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2505,3,3,Batch_Number,DATE,YYDDD,5,183952,12,16,,,,,DATE,,
2505,3,4,Pharmacy_Count,VARCHAR2,,4,183953,17,20,,,,,VARCHAR2,,
2505,3,5,Comments_2,VARCHAR2,,298,183954,21,318,,,,,VARCHAR2,,
2505,3,6,Total_Claim_Count,VARCHAR2,,8,183955,319,326,,,,,VARCHAR2,,
2505,3,7,Total_Billed_Amount,NUMBER,,11,183956,327,337,,,,,NUMBER,,
2505,3,8,Total_Admin_Fee,NUMBER,,10,183957,338,347,,,,,NUMBER,,
2505,3,9,Expansion_Area,VARCHAR2,,353,183958,348,700,,,,,VARCHAR2,,
2505,4,1,Record_Identifier,VARCHAR2,,1,183959,1,1,,,,,VARCHAR2,,
2505,4,2,Processor_Number,VARCHAR2,,10,183960,2,11,,,,,VARCHAR2,,
2505,4,3,Batch_Number,DATE,YYDDD,5,183961,12,16,,,,,DATE,,
2505,4,4,Processor_Name,VARCHAR2,,20,183962,17,36,,,,,VARCHAR2,,
2505,4,5,Processor_Address,VARCHAR2,,20,183963,37,56,,,,,VARCHAR2,,
2505,4,6,Processor_Location_City,VARCHAR2,,18,183964,57,74,,,,,VARCHAR2,,
2505,4,7,Processor_Location_State,VARCHAR2,,2,183965,75,76,,,,,VARCHAR2,,
2505,4,8,Processor_Zip_Code,VARCHAR2,,9,183966,77,85,,,,,VARCHAR2,,
2505,4,9,Processor_Telephone_Number,VARCHAR2,,10,183967,86,95,,,,,VARCHAR2,,
2505,4,10,Run_Date,DATE,YYYYMMDD,8,183968,96,103,,,,,DATE,,
2505,4,11,Third_Party_Type,VARCHAR2,,1,183969,104,104,,,,,VARCHAR2,,
2505,4,12,VersionRelease_Number,VARCHAR2,,2,183970,105,106,,,,,VARCHAR2,,
2505,4,13,Expansion_Area1,VARCHAR2,,187,183971,107,293,,,,,VARCHAR2,,
2505,4,14,Master_Carrier,VARCHAR2,,4,183972,294,297,,,,,VARCHAR2,,
2505,4,15,Sub_Carrier,VARCHAR2,,4,183973,298,301,,,,,VARCHAR2,,
2505,4,16,Expansion_Area2,VARCHAR2,,399,183974,302,700,,,,,VARCHAR2,,
2505,5,1,Record_Identifier,VARCHAR2,,1,183975,1,1,,,,,VARCHAR2,,
2505,5,2,Processor_Number,VARCHAR2,,10,183976,2,11,,,,,VARCHAR2,,
2505,5,3,Batch_Number,DATE,YYDDD,5,183977,12,16,,,,,DATE,,
2505,5,4,Claim_Count,VARCHAR2,,7,183978,17,23,,,,,VARCHAR2,,
2505,5,5,Dollars_Billed,NUMBER,,11,183979,24,34,,,,,NUMBER,,
2505,5,6,Expansion_Area1,VARCHAR2,,289,183980,35,323,,,,,VARCHAR2,,
2505,5,7,Administration_Fee_Total,NUMBER,,10,183981,324,333,,,,,NUMBER,,
2505,5,8,Expansion_Area2,VARCHAR2,,367,183982,334,700,,,,,VARCHAR2,,
2505,1,25,Home_Plan,VARCHAR2,,3,183855,224,226,,,,,VARCHAR2,,
2505,1,26,Host_Plan,VARCHAR2,,3,183856,227,229,,,,,VARCHAR2,,
2505,1,27,Prescriber_ID,VARCHAR2,,15,183857,230,244,,,,,VARCHAR2,,
2505,1,28,Diagnosis_Code,VARCHAR2,,6,183858,245,250,,,,,VARCHAR2,,
2505,1,29,Cardholder_First_Name,VARCHAR2,,12,183859,251,262,,,,,VARCHAR2,,
2505,1,30,Cardholder_Last_Name,VARCHAR2,,15,183860,263,277,,,,,VARCHAR2,,
2505,1,31,Prior_AuthoriznMedical_Code,VARCHAR2,,12,183861,278,289,,,,,VARCHAR2,,
2505,1,32,PAMCSC_Number,VARCHAR2,,7,183862,290,296,,,,,VARCHAR2,,
2505,1,33,Customer_Location,VARCHAR2,,2,183863,297,298,,,,,VARCHAR2,,
2505,1,34,Resubmission_Cycle_Count,VARCHAR2,,2,183864,299,300,,,,,VARCHAR2,,
2505,1,35,Date_Prescription_Written,DATE,YYYYMMDD,8,183865,301,308,,,,,DATE,,
