LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2197,1,1,ClaimNumber,VARCHAR2,,60,236560,1,60,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,2,RxNumber,VARCHAR2,,25,236561,61,85,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,3,NCPDPNumber,VARCHAR2,,25,236562,86,110,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,4,PlanTypeCode,VARCHAR2,,25,236563,111,135,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,5,PlanTypeDesc,VARCHAR2,,105,236564,136,240,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,6,PayerID,VARCHAR2,,25,236565,241,265,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,7,PayerDesc,VARCHAR2,,105,236566,266,370,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,8,CaseID,VARCHAR2,,25,236567,371,395,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,9,CaseDesc,VARCHAR2,,105,236568,396,500,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,10,UnitID,VARCHAR2,,25,236569,501,525,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,11,UnitDesc,VARCHAR2,,105,236570,526,630,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,12,RxSubscriberID,VARCHAR2,,25,236571,631,655,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,13,RxDepSeqCode,VARCHAR2,,25,236572,656,680,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,14,RxDepSeqDesc,VARCHAR2,,105,236573,681,785,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,15,RxMemberFirstName,VARCHAR2,,35,236574,786,820,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,16,RxMemberLastName,VARCHAR2,,35,236575,821,855,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,17,RxMemberGender,VARCHAR2,,25,236576,856,880,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,18,RxMemberDOB,DATE,MM/DD/YYYY,10,236577,881,890,Prabesh Shrestha,,,,DATE,,
2197,1,19,NDCCode,VARCHAR2,,25,236578,891,915,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,20,DEANumber,VARCHAR2,,25,236579,916,940,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,21,QuantityDispensed,NUMBER,,19,236580,941,959,Prabesh Shrestha,,,,NUMBER,,
2197,1,22,DaysSupplied,NUMBER,,19,236581,960,978,Prabesh Shrestha,,,,NUMBER,,
2197,1,23,GenBrandInd,VARCHAR2,,25,236582,979,1003,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,24,MailOrderFlag,VARCHAR2,,25,236583,1004,1028,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,25,FillDate,DATE,MM/DD/YYYY,10,236584,1029,1038,Prabesh Shrestha,,,,DATE,,
2197,1,26,PaidDate,DATE,MM/DD/YYYY,10,236585,1039,1048,Prabesh Shrestha,,,,DATE,,
2197,1,27,BilledAmount,NUMBER,,19,236586,1049,1067,Prabesh Shrestha,,,,NUMBER,,
2197,1,28,CoPayAmount,NUMBER,,19,236587,1068,1086,Prabesh Shrestha,,,,NUMBER,,
2197,1,29,DeductibleAmount,NUMBER,,19,236588,1087,1105,Prabesh Shrestha,,,,NUMBER,,
2197,1,30,DispensingCost,NUMBER,,19,236589,1106,1124,Prabesh Shrestha,,,,NUMBER,,
2197,1,31,SalesTax,NUMBER,,19,236590,1125,1143,Prabesh Shrestha,,,,NUMBER,,
2197,1,32,IngredientCost,NUMBER,,19,236591,1144,1162,Prabesh Shrestha,,,,NUMBER,,
2197,1,33,PaidAmount,NUMBER,,19,236592,1163,1181,Prabesh Shrestha,,,,NUMBER,,
2197,1,34,Adjudicationflag,VARCHAR2,,25,236593,1182,1206,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,35,NONE1,VARCHAR2,,25,236594,1207,1231,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,36,FormularyFlag,VARCHAR2,,25,236595,1232,1256,Prabesh Shrestha,,,,VARCHAR2,,
2197,1,37,AdminFees,NUMBER,,19,236596,1257,1275,Prabesh Shrestha,,,,NUMBER,,
2197,1,38,NPI,VARCHAR2,,19,236597,1276,1294,Prabesh Shrestha,,,,VARCHAR2,,
2197,2,1,ClaimNumber,NUMBER,,60,283782,1,60,,,,,NUMBER,,
2197,2,2,RxNumber,VARCHAR2,,25,283783,61,85,,,,,VARCHAR2,,
2197,2,3,NCPDPNumber,VARCHAR2,,25,283784,86,110,,,,,VARCHAR2,,
2197,2,4,PlanTypeCode,VARCHAR2,,25,283785,111,135,,,,,VARCHAR2,,
2197,2,5,PlanTypeDesc,VARCHAR2,,105,283786,136,240,,,,,VARCHAR2,,
2197,2,6,PayerID,VARCHAR2,,25,283787,241,265,,,,,VARCHAR2,,
2197,2,7,PayerDesc,VARCHAR2,,105,283788,266,370,,,,,VARCHAR2,,
2197,2,8,CaseID,VARCHAR2,,25,283789,371,395,,,,,VARCHAR2,,
2197,2,9,CaseDesc,VARCHAR2,,105,283790,396,500,,,,,VARCHAR2,,
2197,2,10,UnitID,VARCHAR2,,25,283791,501,525,,,,,VARCHAR2,,
2197,2,11,UnitDesc,VARCHAR2,,105,283792,526,630,,,,,VARCHAR2,,
2197,2,12,RxSubscriberID,VARCHAR2,,25,283793,631,655,,,,,VARCHAR2,,
2197,2,13,RxDepSeqCode,VARCHAR2,,25,283794,656,680,,,,,VARCHAR2,,
2197,2,14,RxDepSeqDesc,VARCHAR2,,105,283795,681,785,,,,,VARCHAR2,,
2197,2,15,RxMemberFirstName,VARCHAR2,,35,283796,786,820,,,,,VARCHAR2,,
2197,2,16,RxMemberLastName,VARCHAR2,,35,283797,821,855,,,,,VARCHAR2,,
2197,2,17,RxMemberGender,VARCHAR2,,25,283798,856,880,,,,,VARCHAR2,,
2197,2,18,RxMemberDOB,DATE,MM/DD/YYYY,10,283799,881,890,,,,,DATE,,
2197,2,19,NDCCode,VARCHAR2,,25,283800,891,915,,,,,VARCHAR2,,
2197,2,20,DEANumber,VARCHAR2,,25,283801,916,940,,,,,VARCHAR2,,
2197,2,21,QuantityDispensed,NUMBER,,19,283802,941,959,,,,,NUMBER,,
2197,2,22,DaysSupplied,NUMBER,,19,283803,960,978,,,,,NUMBER,,
2197,2,23,GenBrandInd,VARCHAR2,,25,283804,979,1003,,,,,VARCHAR2,,
2197,2,24,MailOrderFlag,VARCHAR2,,25,283805,1004,1028,,,,,VARCHAR2,,
2197,2,25,FillDate,DATE,MM/DD/YYYY,10,283806,1029,1038,,,,,DATE,,
2197,2,26,PaidDate,DATE,MM/DD/YYYY,10,283807,1039,1048,,,,,DATE,,
2197,2,27,BilledAmount,NUMBER,,19,283808,1049,1067,,,,,NUMBER,,
2197,2,28,CoPayAmount,NUMBER,,19,283809,1068,1086,,,,,NUMBER,,
2197,2,29,DeductibleAmount,NUMBER,,19,283810,1087,1105,,,,,NUMBER,,
2197,2,30,DispensingCost,NUMBER,,19,283811,1106,1124,,,,,NUMBER,,
2197,2,31,SalesTax,NUMBER,,19,283812,1125,1143,,,,,NUMBER,,
2197,2,32,IngredientCost,NUMBER,,19,283813,1144,1162,,,,,NUMBER,,
2197,2,33,PaidAmount,NUMBER,,19,283814,1163,1181,,,,,NUMBER,,
2197,2,34,Adjudicationflag,VARCHAR2,,25,283815,1182,1206,,,,,VARCHAR2,,
2197,2,35,NONE1,VARCHAR2,,25,283816,1207,1231,,,,,VARCHAR2,,
2197,2,36,FormularyFlag,VARCHAR2,,25,283817,1232,1256,,,,,VARCHAR2,,
2197,2,37,AdminFees,NUMBER,,19,283818,1257,1275,,,,,NUMBER,,
2197,2,38,NPI,VARCHAR2,,19,283819,1276,1294,,,,,VARCHAR2,,
