LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
2887,1,8,PROV_CITY,VARCHAR2,,200,227010,1209,1408,,,,,VARCHAR2,,
2887,1,9,CNTST,VARCHAR2,,200,227011,1409,1608,,,,,VARCHAR2,,
2887,1,10,CONTZIP,VARCHAR2,,200,227012,1609,1808,,,,,VARCHAR2,,
2887,1,11,FRSTDATE,DATE,YYYYMMDD,8,227013,1809,1816,,,,,DATE,,57
2887,1,12,FINLDATE,DATE,YYYYMMDD,8,227014,1817,1824,,,,,DATE,,
2887,1,13,DRUGQTY,NUMBER,,19,227015,1825,1843,,,,,NUMBER,,
2887,1,14,DRUGDAYS,NUMBER,,19,227016,1844,1862,,,,,NUMBER,,53
2887,1,15,NDC,VARCHAR2,,200,227017,1863,2062,,,,,VARCHAR2,,55
2887,1,16,RXNBR,VARCHAR2,,200,227018,2063,2262,,,,,VARCHAR2,,
2887,1,17,CLMNBR,VARCHAR2,,200,227019,2263,2462,,,,,VARCHAR2,,
2887,1,18,ADJREASN,VARCHAR2,,200,227020,2463,2662,,,,,VARCHAR2,,
2887,1,19,MLTSGL,VARCHAR2,,200,227021,2663,2862,,,,,VARCHAR2,,
2887,1,20,DRUGDAW,VARCHAR2,,200,227022,2863,3062,,,,,VARCHAR2,,
2887,1,21,RXREFILL,VARCHAR2,,200,227023,3063,3262,,,,,VARCHAR2,,
2887,1,22,DRUGAWP,NUMBER,,19,227024,3263,3281,,,,,NUMBER,,
2887,1,23,CHARGESV,NUMBER,,19,227025,3282,3300,,,,,NUMBER,,
2887,1,24,DISCOUNT,NUMBER,,19,227026,3301,3319,,,,,NUMBER,,
2887,1,25,ALLOWAMT,NUMBER,,19,227027,3320,3338,,,,,NUMBER,,
2887,1,26,DEDUCTLN,NUMBER,,19,227028,3339,3357,,,,,NUMBER,,
2887,1,27,COINSLN,NUMBER,,19,227029,3358,3376,,,,,NUMBER,,
2887,1,28,COPAYLN,NUMBER,,19,227030,3377,3395,,,,,NUMBER,,
2887,1,29,DRUGICHG,NUMBER,,19,227031,3396,3414,,,,,NUMBER,,
2887,1,30,DRUGIPAY,NUMBER,,19,227032,3415,3433,,,,,NUMBER,,
2887,1,31,DRUGFEE,NUMBER,,19,227033,3434,3452,,,,,NUMBER,,54
2887,1,32,DRUGTAX,NUMBER,,19,227034,3453,3471,,,,,NUMBER,,
2887,1,33,OICODE,VARCHAR2,,200,227035,3472,3671,,,,,VARCHAR2,,
2887,1,34,OIPAYAMT,NUMBER,,19,227036,3672,3690,,,,,NUMBER,,
2887,1,35,NETPAYLN,NUMBER,,19,227037,3691,3709,,,,,NUMBER,,
2887,1,38,GRPMAIN,VARCHAR2,,200,227040,3918,4117,,,,,VARCHAR2,,
2887,1,39,GRPSUBGP,VARCHAR2,,200,227041,4118,4317,,,,,VARCHAR2,,
2887,1,7,PROV_NM,VARCHAR2,,200,227009,1009,1208,,,,,VARCHAR2,,
2887,1,1,PATDAT,DATE,YYYYMMDD,8,227003,1,8,,,,,DATE,,
2887,1,2,PATIENT,VARCHAR2,,200,227004,9,208,,,,,VARCHAR2,,
2887,1,3,PATSEX,VARCHAR2,,200,227005,209,408,,,,,VARCHAR2,,
2887,1,4,PATREL,VARCHAR2,,200,227006,409,608,,,,,VARCHAR2,,
2887,1,5,RXPROV,VARCHAR2,,200,227007,609,808,,,,,VARCHAR2,,
2887,1,6,CONTPROV,VARCHAR2,,200,227008,809,1008,,,,,VARCHAR2,,
