LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
704,1,1,SUB_ID,VARCHAR2,,100,55092,1,100,Prabesh Shrestha,,,,VARCHAR2,,
704,1,5,DRUG_CLM_PRESCRIBER_ID,VARCHAR2,,100,55096,311,410,Prabesh Shrestha,,,,VARCHAR2,,
704,1,10,DRUG_CLM_MTRC_QY_AMT,NUMBER,,19,55101,631,649,Prabesh Shrestha,,,,NUMBER,,
704,1,2,DEP_ID,VARCHAR2,,100,55093,101,200,Prabesh Shrestha,,,,VARCHAR2,,
704,1,3,DRUG_CLM_PAT_BIRTH_DT,DATE,DDMONYY,10,55094,201,210,Prabesh Shrestha,,,,DATE,,
704,1,4,DRUG_CLM_PAT_GNDR_CD,VARCHAR2,,100,55095,211,310,Prabesh Shrestha,,,,VARCHAR2,,
704,1,6,DRUG_CLM_NCPDP_NBR,VARCHAR2,,100,55097,411,510,Prabesh Shrestha,,,,VARCHAR2,,
704,1,7,DRUG_CLM_PHRM_ZIP_CD,VARCHAR2,,100,55098,511,610,Prabesh Shrestha,,,,VARCHAR2,,
704,1,8,DRUG_CLM_FSVC_DT,DATE,DDMONYY,10,55099,611,620,Prabesh Shrestha,,,,DATE,,
704,1,9,DRUG_CLM_FNL_DT,DATE,DDMONYY,10,55100,621,630,Prabesh Shrestha,,,,DATE,,
704,1,11,DRUG_CLM_DAYS_SPLD_NBR,NUMBER,,100,55102,650,749,Prabesh Shrestha,,,,VARCHAR2,,
704,1,12,NATL_DRUG_CD,VARCHAR2,,100,55103,750,849,Prabesh Shrestha,,,,VARCHAR2,,
704,1,13,DRUG_CLM_RX_NBR,VARCHAR2,,100,55104,850,949,Prabesh Shrestha,,,,VARCHAR2,,
704,1,14,DRUG_CLM_NBR,VARCHAR2,,100,55105,950,1049,Prabesh Shrestha,,,,VARCHAR2,,
704,1,16,SRC_DAW_CD,VARCHAR2,,100,55107,1150,1249,Prabesh Shrestha,,,,VARCHAR2,,
704,1,17,SRC_RX_REFILL_CD,VARCHAR2,,100,55108,1250,1349,Prabesh Shrestha,,,,VARCHAR2,,
704,1,18,DRUG_CLM_AWP_AMT,NUMBER,,19,55109,1350,1368,Prabesh Shrestha,,,,NUMBER,,
704,1,20,DRUG_CLM_DED_AMT,NUMBER,,19,55111,1388,1406,Prabesh Shrestha,,,,NUMBER,,
704,1,21,DRUG_CLM_COINS_AMT,NUMBER,,19,55112,1407,1425,Prabesh Shrestha,,,,NUMBER,,
704,1,22,DRUG_CLM_COPAY_AMT,NUMBER,,19,55113,1426,1444,Prabesh Shrestha,,,,NUMBER,,
704,1,23,DRUG_CLM_INGRD_SUBM_COST_AMT,NUMBER,,19,55114,1445,1463,Prabesh Shrestha,,,,NUMBER,,
704,1,25,DRUG_CLM_DISPENSE_FEE_PYMT_AMT,NUMBER,,19,55116,1483,1501,Prabesh Shrestha,,,,NUMBER,,
704,1,26,DRUG_CLM_SAL_TAX_PYMT_AMT,NUMBER,,19,55117,1502,1520,Prabesh Shrestha,,,,NUMBER,,
704,1,27,NETPAY_AMT,NUMBER,,19,55118,1521,1539,Prabesh Shrestha,,,,NUMBER,,
704,1,28,DRUG_CLM_CHK_DT,DATE,DDMONYY,10,55119,1540,1549,Prabesh Shrestha,,,,DATE,,
704,1,30,MAIN_GRP_ID,VARCHAR2,,100,55121,1650,1749,Prabesh Shrestha,,,,VARCHAR2,,
704,1,31,SUBGRP_ID,VARCHAR2,,100,55122,1750,1849,Prabesh Shrestha,,,,VARCHAR2,,
704,1,32,DRUG_CLM_PHRM_NM,VARCHAR2,,100,55123,1850,1949,Prabesh Shrestha,,,,VARCHAR2,,
