LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
142,1,31,USL_CUS_AMT,NUMBER,,19,9725,413,431,Adesh Shrestha,,,,NUMBER,,
142,1,32,GROSS_COST_AMT,NUMBER,,19,9726,432,450,Adesh Shrestha,,,,NUMBER,,
142,1,33,DSPNS_FEE_AMT,NUMBER,,19,9727,451,469,Adesh Shrestha,,,,NUMBER,,
142,1,34,INGRDT_COST_AMT,NUMBER,,19,9728,470,488,Adesh Shrestha,,,,NUMBER,,
142,1,35,SALES_TAX_AMT,NUMBER,,19,9729,489,507,Adesh Shrestha,,,,NUMBER,,
142,1,36,NET_PAY_AMT,NUMBER,,19,9730,508,526,Adesh Shrestha,,,,NUMBER,,
142,1,37,UNDSCNT_COST_DRVD_AMT,NUMBER,,19,9731,527,545,Adesh Shrestha,,,,NUMBER,,
142,1,38,DSCNT_SAV_AMT,NUMBER,,19,9732,546,564,Adesh Shrestha,,,,NUMBER,,
142,1,39,SBS_LIA_AMT,NUMBER,,19,9733,565,583,Adesh Shrestha,,,,NUMBER,,
142,1,40,DED_AMT,NUMBER,,19,9734,584,602,Adesh Shrestha,,,,NUMBER,,
142,1,41,COINS_AMT,NUMBER,,19,9735,603,621,Adesh Shrestha,,,,NUMBER,,
142,1,42,COPAY_AMT,NUMBER,,19,9736,622,640,Adesh Shrestha,,,,NUMBER,,
142,1,43,COPAY_COINS_WAIVED_AMT,NUMBER,,19,9737,641,659,Adesh Shrestha,,,,NUMBER,,
142,1,44,MBR_PAY_DIFF_AMT,NUMBER,,19,9738,660,678,Adesh Shrestha,,,,NUMBER,,
142,1,45,ECE_BENE_MAX_AMT,NUMBER,,19,9739,679,697,Adesh Shrestha,,,,NUMBER,,
142,1,46,O_SBS_LIA_AMT,NUMBER,,19,9740,698,716,Adesh Shrestha,,,,NUMBER,,
142,1,47,SRC_CUST_ID,VARCHAR2,,10,9741,717,726,Adesh Shrestha,,,,VARCHAR2,,
142,1,48,SRC_GRP_NO,VARCHAR2,,20,9742,727,746,Adesh Shrestha,,,,VARCHAR2,,
142,1,49,ACCT_ID,VARCHAR2,,34,9743,747,780,Adesh Shrestha,,,,VARCHAR2,,
142,1,50,PRL_WORK_LOC_ID,VARCHAR2,,12,9744,781,792,Adesh Shrestha,,,,VARCHAR2,,
142,1,51,PRODUCT,VARCHAR2,,3,9745,793,795,Adesh Shrestha,,,,VARCHAR2,,
142,1,53,SRC_MBR_ID,VARCHAR2,,50,9747,816,865,Adesh Shrestha,,,,VARCHAR2,,
142,1,54,REL_TO_INS_CD,VARCHAR2,,2,9748,866,867,Adesh Shrestha,,,,VARCHAR2,,
142,1,55,MBR_SSN_ID,VARCHAR2,,9,9749,868,876,Adesh Shrestha,,,,VARCHAR2,,
142,1,56,USI_ID,VARCHAR2,,20,9750,877,896,Adesh Shrestha,,,,VARCHAR2,,
142,1,57,SS_SRC_MBR_ID,VARCHAR2,,3,9751,897,899,Adesh Shrestha,,,,VARCHAR2,,
142,1,58,BIRTH_DT,DATE,YYYY-MM-DD,10,9752,900,909,Adesh Shrestha,,,,DATE,,
142,1,59,GNDR_CD,VARCHAR2,,1,9753,910,910,Adesh Shrestha,,,,VARCHAR2,,
142,1,60,MBR_ST_CD,VARCHAR2,,2,9754,911,912,Adesh Shrestha,,,,VARCHAR2,,
142,1,61,MBR_ZIP_5_CD,VARCHAR2,,5,9755,913,917,Adesh Shrestha,,,,VARCHAR2,,
142,1,62,LAST_NM,VARCHAR2,,50,9756,918,967,Adesh Shrestha,,,,VARCHAR2,,
142,1,63,FIRST_NM,VARCHAR2,,50,9757,968,1017,Adesh Shrestha,,,,VARCHAR2,,
142,1,64,SRC_SBS_ID,VARCHAR2,,50,9758,1018,1067,Adesh Shrestha,,,,VARCHAR2,,
142,1,65,SBS_SSN_ID,VARCHAR2,,9,9759,1068,1076,Adesh Shrestha,,,,VARCHAR2,,
142,1,66,CTC_TP_CD,VARCHAR2,,1,9760,1077,1077,Adesh Shrestha,,,,VARCHAR2,,
142,1,67,PHARM_NM,VARCHAR2,,50,9761,1078,1127,Adesh Shrestha,,,,VARCHAR2,,
142,1,69,PHARM_NABP_ID,VARCHAR2,,10,9763,1133,1142,Adesh Shrestha,,,,VARCHAR2,,
142,1,70,TX_PHARM_NPI_NO,VARCHAR2,,10,9764,1143,1152,Adesh Shrestha,,,,VARCHAR2,,
142,1,71,PHARM_ST_CD,VARCHAR2,,2,9765,1153,1154,Adesh Shrestha,,,,VARCHAR2,,
142,1,72,PHARM_ZIP_5_CD,VARCHAR2,,5,9766,1155,1159,Adesh Shrestha,,,,VARCHAR2,,
142,1,73,RX_PRV_DEA_ID,VARCHAR2,,20,9767,1160,1179,Adesh Shrestha,,,,VARCHAR2,,
142,1,74,TX_RX_PRV_NPI_NO,VARCHAR2,,10,9768,1180,1189,Adesh Shrestha,,,,VARCHAR2,,
142,1,1,JOB_NUMBER,VARCHAR2,,20,9695,1,20,Adesh Shrestha,,,,VARCHAR2,,
142,1,2,FIELD_MAP_VERSION,VARCHAR2,,20,9696,21,28,Adesh Shrestha,,,,VARCHAR2,,
142,1,3,EXTRACT_TYPE,VARCHAR2,,6,9697,29,34,Adesh Shrestha,,,,VARCHAR2,,
142,1,4,SRC_PHARM_CLM_ID,VARCHAR2,,50,9698,35,84,Adesh Shrestha,,,,VARCHAR2,,
