LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
819,1,1,SBSCRBR_ID,VARCHAR2,,15,61781,1,15,,,,,VARCHAR2,,
819,1,2,MBR_SQNC_NBR,VARCHAR2,,15,61782,16,30,,,,,VARCHAR2,,
819,1,3,ZIP_CD,VARCHAR2,,6,61783,31,36,,,,,VARCHAR2,,
819,1,4,BRTH_DT,DATE,YYYYMMDD,10,61784,37,46,,,,,DATE,,
819,1,5,GNDR_CD,VARCHAR2,,3,61785,47,49,,,,,VARCHAR2,,
819,1,6,MBR_RLTNSHP_CD,VARCHAR2,,3,61786,50,52,,,,,VARCHAR2,,
819,1,7,PROV_ALT_ID_VAL_TXT,VARCHAR2,,25,61787,53,77,,,,,VARCHAR2,,
819,1,8,SRC_CLM_PROV_ID,VARCHAR2,,16,61788,78,93,,,,,VARCHAR2,,
819,1,9,SRC_PROV_ZIP_CD,VARCHAR2,,6,61789,94,99,,,,,VARCHAR2,,
819,1,10,RX_FILLED_DT,DATE,YYYYMMDD,10,61790,100,109,,,,,DATE,,
819,1,11,GL_POST_DT,DATE,YYYYMMDD,10,61791,110,119,,,,,DATE,,
819,1,12,DAYS_SPLY_NBR,VARCHAR2,,5,61792,120,124,,,,,VARCHAR2,,
819,1,13,NDC,VARCHAR2,,11,61793,125,135,,,,,VARCHAR2,,
819,1,14,MAIL_ORDR_CD,VARCHAR2,,5,61794,136,140,,,,,VARCHAR2,,
819,1,15,DSPNSD_BRND_GNRC_CD,VARCHAR2,,10,61795,141,150,,,,,VARCHAR2,,
819,1,16,DAW_CD,VARCHAR2,,3,61796,151,153,,,,,VARCHAR2,,
819,1,17,REFIL_CD,VARCHAR2,,5,61797,154,158,,,,,VARCHAR2,,
819,1,18,INGRED_COST_AMT,NUMBER,,19,61798,159,177,,,,,NUMBER,,
819,1,19,DSPNSG_FEE_AMT,NUMBER,,19,61799,178,196,,,,,NUMBER,,
819,1,20,SALES_TAX_AMT,NUMBER,,19,61800,197,215,,,,,NUMBER,,
819,1,21,COINSRN_AMT,NUMBER,,19,61801,216,234,,,,,NUMBER,,
819,1,22,DDCTBL_AMT,NUMBER,,19,61802,235,253,,,,,NUMBER,,
819,1,23,CPAY_AMT,NUMBER,,19,61803,254,272,,,,,NUMBER,,
819,1,24,PAID_AMT,NUMBER,,19,61804,273,291,,,,,NUMBER,,
819,1,25,PROD_ID,VARCHAR2,,25,61805,292,316,,,,,VARCHAR2,,
819,1,26,SRVC_RNDRG_TYPE_CD,VARCHAR2,,5,61806,317,321,,,,,VARCHAR2,,
819,1,27,MEDCR_NBR,VARCHAR2,,20,61807,322,341,,,,,VARCHAR2,,
819,1,28,PRCHSR_ORG_NBR,VARCHAR2,,80,61808,342,421,,,,,VARCHAR2,,
819,1,29,RLTD_PRCHSR_ORG_NBR,VARCHAR2,,80,61809,422,501,,,,,VARCHAR2,,
819,1,30,EMPLR_GRP_DEPT_NBR,VARCHAR2,,15,61810,502,516,,,,,VARCHAR2,,
819,1,31,PKG_NBR,VARCHAR2,,6,61811,517,522,,,,,VARCHAR2,,
819,1,32,MCID,VARCHAR2,,20,61812,523,542,,,,,VARCHAR2,,
819,1,33,FRMLRY_CD,VARCHAR2,,5,61813,543,547,,,,,VARCHAR2,,
819,1,34,CLM_NBR,VARCHAR2,,24,61814,548,571,,,,,VARCHAR2,,
819,1,35,MTRC_UNIT_NBR,VARCHAR2,,20,61815,572,591,,,,,VARCHAR2,,
819,1,36,RX_NBR,VARCHAR2,,20,61816,592,611,,,,,VARCHAR2,,
819,1,37,FRST_NM,VARCHAR2,,50,61817,612,661,,,,,VARCHAR2,,
819,1,38,LAST_NM,VARCHAR2,,50,61818,662,711,,,,,VARCHAR2,,
