LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1779,2,1,RECORD_IDENTIFIER,VARCHAR2,,1,126351,1,1,,,,,VARCHAR2,,
1779,2,2,TOTAL_NUMBER_OF_CLAIMS,VARCHAR2,,9,126352,2,10,,,,,VARCHAR2,,
1779,2,3,TOTAL_AMOUNT_PAYABLE,NUMBER,,14,126353,11,24,,,,,NUMBER,,
1779,1,1,RECORD_IDENTIFIER,VARCHAR2,,1,126251,1,1,,,,,VARCHAR2,,
1779,1,2,CARRIER_ID,VARCHAR2,,20,126252,2,21,,,,,VARCHAR2,,
1779,1,3,ACCOUNT_ID,VARCHAR2,,15,126253,22,36,,,,,VARCHAR2,,
1779,1,4,GROUP_ID,VARCHAR2,,15,126254,37,51,,,,,VARCHAR2,,
1779,1,5,CARDHOLDER_MEM_ID,VARCHAR2,,20,126255,52,71,,,,,VARCHAR2,,
1779,1,6,ALTERNATE_ID,VARCHAR2,,20,126256,72,91,,,,,VARCHAR2,,
1779,1,7,CARE_FACILITY_ID,VARCHAR2,,10,126257,92,101,,,,,VARCHAR2,,
1779,1,8,PERSON_CODE,VARCHAR2,,3,126258,102,104,,,,,VARCHAR2,,
1779,1,9,CARDHOLDER_LNM,VARCHAR2,,25,126259,105,129,,,,,VARCHAR2,,
1779,1,10,CARDHOLDER_FNM,VARCHAR2,,15,126260,130,144,,,,,VARCHAR2,,
1779,1,11,CARDHOLDER_MID_INI,VARCHAR2,,1,126261,145,145,,,,,VARCHAR2,,
1779,1,12,PATIENT_LNM,VARCHAR2,,25,126262,146,170,,,,,VARCHAR2,,
1779,1,13,PATIENT_FNM_INITIAL,VARCHAR2,,15,126263,171,185,,,,,VARCHAR2,,
1779,1,14,PATIENT_DOB,date,YYYYMMDD,8,126264,186,193,,,,,DATE,,
1779,1,15,PATIENT_SEX,VARCHAR2,,1,126265,194,194,,,,,VARCHAR2,,
1779,1,16,REL_CODE,VARCHAR2,,1,126266,195,195,,,,,VARCHAR2,,
1779,1,18,PROV_ID,VARCHAR2,,15,126268,216,230,,,,,VARCHAR2,,
1779,1,19,PROV_ID_QUALIFIER,VARCHAR2,,2,126269,231,232,,,,,VARCHAR2,,
1779,1,20,PROV_NAME,VARCHAR2,,20,126270,233,252,,,,,VARCHAR2,,
1779,1,21,NETWORK_ID,VARCHAR2,,6,126271,253,258,,,,,VARCHAR2,,
1779,1,22,RX_NUMBER,VARCHAR2,,9,126272,259,267,,,,,VARCHAR2,,
1779,1,23,RX_NUMBER_QUALIFIER,VARCHAR2,,1,126273,268,268,,,,,VARCHAR2,,
1779,1,24,DATE_FILLED,date,YYYYMMDD,8,126274,269,276,,,,,DATE,,
1779,1,25,DATE_PRES_WRITTEN,date,YYYYMMDD,8,126275,277,284,,,,,DATE,,
1779,1,26,RX_CLM_DATE_PROCESSED,date,YYYYMMDD,8,126276,285,292,,,,,DATE,,
1779,1,27,RX_CLM_NUMBER,VARCHAR2,,15,126277,293,307,,,,,VARCHAR2,,
1779,1,28,CLM_SEQUENCE_NUMBER,VARCHAR2,,3,126278,308,310,,,,,VARCHAR2,,
1779,1,29,CLM_STATUS_FLAG,VARCHAR2,,1,126279,311,311,,,,,VARCHAR2,,
1779,1,30,CLM_ORIGINATION_FLAG,VARCHAR2,,1,126280,312,312,,,,,VARCHAR2,,
1779,1,31,REIMBURSEMENT_TYPE,VARCHAR2,,1,126281,313,313,,,,,VARCHAR2,,
1779,1,32,NEW_REFILL_NUMBER,VARCHAR2,,2,126282,314,315,,,,,VARCHAR2,,
1779,1,33,NUM_REFILLS_AUTHORIZED,VARCHAR2,,2,126283,316,317,,,,,VARCHAR2,,
1779,1,34,PRICE_SOURCE_INDICATOR,VARCHAR2,,10,126284,318,327,,,,,VARCHAR2,,
1779,1,35,PRODUCT_ID,VARCHAR2,,20,126285,328,347,,,,,VARCHAR2,,
1779,1,36,PRODUCT_ID_QUALIFIER,VARCHAR2,,2,126286,348,349,,,,,VARCHAR2,,
1779,1,37,DRUG_NAME,VARCHAR2,,30,126287,350,379,,,,,VARCHAR2,,
1779,1,38,DRUG_ADMIN_ROUTE_CODE,VARCHAR2,,2,126288,380,381,,,,,VARCHAR2,,
1779,1,39,GPI_CODE,VARCHAR2,,14,126289,382,395,,,,,VARCHAR2,,
1779,1,41,GENERIC_CLASS,VARCHAR2,,5,126291,401,405,,,,,VARCHAR2,,
1779,1,42,GENERIC_NAME,VARCHAR2,,60,126292,406,465,,,,,VARCHAR2,,
1779,1,43,GENERIC_BRAND_IND,VARCHAR2,,1,126293,466,466,,,,,VARCHAR2,,
1779,1,44,THERAPEUTIC_CLASS_AHFS_CD,VARCHAR2,,6,126294,467,472,,,,,VARCHAR2,,
1779,1,45,MULTI_SINGLE_SOURCE_IND,VARCHAR2,,1,126295,473,473,,,,,VARCHAR2,,
1779,1,46,DRUG_DOSAGE_FORM,VARCHAR2,,4,126296,474,477,,,,,VARCHAR2,,
1779,1,47,DRUG_STRENGTH,VARCHAR2,,10,126297,478,487,,,,,VARCHAR2,,
1779,1,48,DEA_CLASS,VARCHAR2,,2,126298,488,489,,,,,VARCHAR2,,
1779,1,49,COMPOUND_INDICATOR,VARCHAR2,,1,126299,490,490,,,,,VARCHAR2,,
