LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
621,1,1,ClaimNumber,VARCHAR2
621,1,2,ClaimLineNumber,VARCHAR2
621,1,3,RxNumber,VARCHAR2
621,1,4,NCPDPNumber,VARCHAR2
621,1,5,PlanTypeCode,VARCHAR2
621,1,6,PlanTypeDesc,VARCHAR2
621,1,7,PayerID,VARCHAR2
621,1,8,PayerDesc,VARCHAR2
621,1,9,CaseID,VARCHAR2
621,1,10,CaseDesc,VARCHAR2
621,1,11,UnitID,VARCHAR2
621,1,12,UnitDesc,VARCHAR2
621,1,13,RxSubscriberID,VARCHAR2
621,1,14,RxMemberID,VARCHAR2
621,1,15,RxDepSeqCode,VARCHAR2
621,1,16,RxDepSeqDesc,VARCHAR2
621,1,17,RxMemberFirstName,VARCHAR2
621,1,18,RxMemberLastName,VARCHAR2
621,1,19,RxMemberGender,VARCHAR2
621,1,20,RxMemberDOB,DATE
621,1,21,NDCCode,VARCHAR2
621,1,22,NDCDesc,VARCHAR2
621,1,23,DEANumber,VARCHAR2
621,1,24,DEAName,VARCHAR2
621,1,25,QuantityDispensed,NUMBER
621,1,26,DaysSupplied,NUMBER
621,1,27,GenBrandInd,VARCHAR2
621,1,28,MailOrderFlag,VARCHAR2
621,1,29,FormularyFlag,VARCHAR2
621,1,30,FillDate,DATE
621,1,31,PaidDate,DATE
621,1,32,GrossAmount,NUMBER
621,1,33,BilledAmount,NUMBER
621,1,34,CopayAmount,NUMBER
621,1,35,DeductibleAmount,NUMBER
621,1,36,NotAllowedAmount,NUMBER
621,1,37,AWP,NUMBER
621,1,38,DispensingCost,NUMBER
621,1,39,SalesTax,NUMBER
621,1,40,AdminFees,NUMBER
621,1,41,IngredientCost,NUMBER
621,1,42,PaidAmount,NUMBER
621,1,43,AdjudicationFlag,VARCHAR2
