LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1919,1,22,PharmacyNABPNumber,VARCHAR2
1919,1,23,PharmacyName,VARCHAR2
1919,1,24,PharmacyStreet,VARCHAR2
1919,1,25,PharmacyState,VARCHAR2
1919,1,26,PharmacyCity,VARCHAR2
1919,1,27,PharmacyZIPCode,VARCHAR2
1919,1,28,PharmacyPhone,VARCHAR2
1919,1,29,DEAClass,VARCHAR2
1919,1,30,BrandGenericFillIndicator,VARCHAR2
1919,1,31,CompoundIndicator,VARCHAR2
1919,1,32,MailRetailCode,VARCHAR2
1919,1,33,CostBasisDescription,VARCHAR2
1919,1,34,DAW,VARCHAR2
1919,1,35,MultiSourceBrandRxDAW9,VARCHAR2
1919,1,36,TotalIngredientCost,NUMBER
1919,1,37,TotalDispensingFee,NUMBER
1919,1,38,TotalSalesTax,NUMBER
1919,1,39,TotalMemberCost,NUMBER
1919,1,40,PlanCost,NUMBER
1919,1,1,PatientIDCarrier,VARCHAR2
1919,1,2,PatientLastName,VARCHAR2
1919,1,3,PatientFirstName,VARCHAR2
1919,1,4,TotalPlanCost,NUMBER
1919,1,5,NetRxs,VARCHAR2
1919,1,6,AHFSTherapeuticClassCode,VARCHAR2
1919,1,7,GroupID,VARCHAR2
1919,1,8,GroupName,VARCHAR2
1919,1,9,CarrierID,VARCHAR2
1919,1,10,Contract,VARCHAR2
1919,1,11,PatientDateofBirth,DATE
1919,1,12,PatientAge,VARCHAR2
1919,1,13,PatientIDClaim,VARCHAR2
1919,1,14,DateServiced,DATE
1919,1,15,DateAdjudication,DATE
1919,1,16,DateInvoice,DATE
1919,1,17,DrugLabelerName,VARCHAR2
1919,1,18,NDC11,VARCHAR2
1919,1,19,OvertheCounterIndicator,VARCHAR2
1919,1,20,NewRefillIndicator,VARCHAR2
1919,1,21,DaysofTherapy,VARCHAR2
