LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
628,1,1,Claim_Auth_Number,VARCHAR2
628,1,2,Original_Claim_Auth_Number,VARCHAR2
628,1,3,Carrier_Code,VARCHAR2
628,1,4,Plan_Code,VARCHAR2
628,1,5,Recipient_Group_Number,VARCHAR2
628,1,6,Recipient_ID_Number,VARCHAR2
628,1,7,Person_Code,VARCHAR2
628,1,8,Relationship_Code,VARCHAR2
628,1,9,Recipient_Last_Name,VARCHAR2
628,1,10,Recipient_First_Name,VARCHAR2
628,1,11,Recipient_Middle_Name,VARCHAR2
628,1,12,Birthdate,DATE
628,1,13,Sex_Code,VARCHAR2
628,1,14,Primary_Care_Phys_No,VARCHAR2
628,1,15,Region_Code_Special_Use,VARCHAR2
628,1,16,SSN,VARCHAR2
628,1,18,Drug_Name_and_Strength,VARCHAR2
628,1,19,Drug_Type,VARCHAR2
628,1,20,NDC,VARCHAR2
628,1,21,Capitation_Flag,VARCHAR2
628,1,22,GCN_Sequence_Number,VARCHAR2
628,1,23,HICL_Sequence_Number,VARCHAR2
628,1,24,HIC3,VARCHAR2
628,1,25,Generic_Therapeutic_Class,VARCHAR2
628,1,26,Standard_Therapeutic_Class,VARCHAR2
628,1,27,Route_Code,VARCHAR2
628,1,28,Route_Description,VARCHAR2
628,1,29,Generic_Name,VARCHAR2
628,1,30,DEA_Schedule_Code,VARCHAR2
628,1,31,Desi_Code,VARCHAR2
628,1,32,AWP_per_unit,NUMBER
628,1,33,Federal_Mac_per_unit,VARCHAR2
628,1,34,State_Mac_per_unit,VARCHAR2
628,1,35,MaxorPlus_Mac_per_unit,VARCHAR2
628,1,36,Formulary_Flag,VARCHAR2
628,1,38,Transaction_Type,VARCHAR2
628,1,39,Pharmacy_ID_Number,VARCHAR2
628,1,40,Pharmacy_State_License,VARCHAR2
628,1,41,Pharmacy_MMIS_Number,VARCHAR2
628,1,42,Pharmacy_NPI,VARCHAR2
628,1,43,Prescription_Number,VARCHAR2
628,1,44,Refill_Number,VARCHAR2
628,1,45,Date_Rx_Written,DATE
628,1,46,Date_Rx_Filled,DATE
628,1,47,Quantity_Dispensed,NUMBER
628,1,48,Days_Supply,NUMBER
628,1,49,Prescriber_ID,VARCHAR2
628,1,50,Prescriber_State_License,VARCHAR2
628,1,51,Prescriber_MMIS_Number,VARCHAR2
628,1,52,Prescriber_NPI,VARCHAR2
628,1,53,Submitted_UC,NUMBER
628,1,54,Amount_Claimed,NUMBER
628,1,55,Amount_Paid,NUMBER
628,1,56,Ingredient_Cost_Paid,NUMBER
628,1,57,Dispense_Fee_Paid,NUMBER
628,1,58,Copayment,NUMBER
628,1,59,Prior_Authorization_No,VARCHAR2
628,1,60,Doctor_Name,VARCHAR2
628,1,61,Referring_Physician_ID,VARCHAR2
628,1,62,DAW_Code,VARCHAR2
628,1,63,Cycle_Date,DATE
628,1,64,Amount_Approved,NUMBER
628,1,65,Reporting_Field,VARCHAR2
628,1,66,Decimal_Quantity,VARCHAR2
628,1,67,Compound_Indicator,VARCHAR2
628,1,68,Patient_Pay_Sales_Tax,NUMBER
628,1,69,Patient_Pay_BG_Difference,VARCHAR2
628,1,70,Patient_Pay_Deductible,NUMBER
628,1,71,Patient_PayExceeding_Plan_Max,NUMBER
628,1,72,Patient_Pay_TOTAL,NUMBER
628,1,73,RX_Origin_Code,VARCHAR2
628,1,74,Mail_Order_Indicator,VARCHAR2
628,1,75,Amount_Not_Allowed,NUMBER
