LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1946,1,3,SubscriberZip,VARCHAR2
1946,1,4,Relationship,VARCHAR2
1946,1,5,Gender,VARCHAR2
1946,1,6,Birthdate,DATE
1946,1,7,ProviderTaxID,VARCHAR2
1946,1,8,ProviderName,VARCHAR2
1946,1,9,ProviderAddress1,VARCHAR2
1946,1,10,ProviderAddress2,VARCHAR2
1946,1,11,ProviderCity,VARCHAR2
1946,1,12,ProviderState,VARCHAR2
1946,1,13,ProviderZip,VARCHAR2
1946,1,14,ClaimNumber,VARCHAR2
1946,1,15,LineNumber,VARCHAR2
1946,1,16,ClaimType,VARCHAR2
1946,1,17,RXCopayType,VARCHAR2
1946,1,18,RXMailOrderRetail,VARCHAR2
1946,1,19,ProviderType,VARCHAR2
1946,1,20,PlanType,VARCHAR2
1946,1,21,BenefitPlan,VARCHAR2
1946,1,22,AdjustmentIndicator,VARCHAR2
1946,1,23,GroupNumber,VARCHAR2
1946,1,24,PrimaryCarePhysicianID,VARCHAR2
1946,1,25,InOutofNetwork,VARCHAR2
1946,1,26,ProviderSpecialty,VARCHAR2
1946,1,27,ServiceFromRXFilledDate,DATE
1946,1,28,ServiceToDate,DATE
1946,1,29,DatePaid,DATE
1946,1,30,LengthofStay,NUMBER
1946,1,31,DRG,VARCHAR2
1946,1,32,Diagnosis1,VARCHAR2
1946,1,33,Diagnosis2,VARCHAR2
1946,1,34,Diagnosis3,VARCHAR2
1946,1,35,Diagnosis4,VARCHAR2
1946,1,36,Procedure1,VARCHAR2
1946,1,37,Procedure2,VARCHAR2
1946,1,38,Procedure3,VARCHAR2
1946,1,39,Procedure4,VARCHAR2
1946,1,40,AllowedAmount,NUMBER
1946,1,41,Paid,NUMBER
1946,1,42,NetworkSavings,NUMBER
1946,1,43,Deductible,NUMBER
1946,1,44,Copay,NUMBER
1946,1,45,Coinsurance,NUMBER
1946,1,46,COB,NUMBER
1946,1,47,UCR,NUMBER
1946,1,48,Schedule,NUMBER
1946,1,49,MedicarePaid,NUMBER
1946,1,50,OtherCarrierPaid,NUMBER
1946,1,51,EOC,VARCHAR2
1946,1,52,RevenueLineNumber,NUMBER
1946,1,53,RevenueCode,VARCHAR2
1946,1,54,Units,NUMBER
1946,1,55,CPT,VARCHAR2
1946,1,56,Modifier1,VARCHAR2
1946,1,57,RxDaysSupply,NUMBER
1946,1,58,BilledCharges,NUMBER
1946,1,59,NDC1,VARCHAR2
1946,1,60,NDC2,VARCHAR2
1946,1,61,OUTPDSIGN,VARCHAR2
1946,1,1,MemberID,VARCHAR2
1946,1,2,SubscriberID,VARCHAR2
