LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1174,1,1,CLAIMNUMBER,VARCHAR2
1174,1,2,CLAIMLINENUMBER,VARCHAR2
1174,1,3,SUBSCRIBERID,VARCHAR2
1174,1,4,DEPENDENTID,VARCHAR2
1174,1,5,GENDER,VARCHAR2
1174,1,6,DOB,DATE
1174,1,7,CLAIMANTFIRSTNAME,VARCHAR2
1174,1,8,CLAIMANTLASTNAME,VARCHAR2
1174,1,9,SUBSCRIBERFIRSTNAME,VARCHAR2
1174,1,11,PLANTYPECODE,VARCHAR2
1174,1,12,PLANTYPEDESC,VARCHAR2
1174,1,13,TPAID,VARCHAR2
1174,1,15,UNITID,VARCHAR2
1174,1,16,THERPEUTICCLASSCODE,VARCHAR2
1174,1,17,THERPEUTICCLASSDESC,VARCHAR2
1174,1,19,NATIONALDRUGCODEDESC,VARCHAR2
1174,1,20,DEANUMBER,VARCHAR2
1174,1,21,DEANAME,VARCHAR2
1174,1,23,DRUGSTRENGTH,VARCHAR2
1174,1,24,SUPPLYUNITS,VARCHAR2
1174,1,25,FORMULARY,VARCHAR2
1174,1,27,SERVICEDATE,DATE
1174,1,28,PAIDDATE,DATE
1174,1,29,AMOUNTPAID,NUMBER
1174,1,10,SUBSCRIBERLASTNAME,VARCHAR2
1174,1,14,GROUPID,VARCHAR2
1174,1,18,NATIONALDRUGCODE,VARCHAR2
1174,1,22,GENBRANDINDICATOR,VARCHAR2
1174,1,26,SUPPLYDAYS,VARCHAR2
