LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1123,1,1,RECORD_IDENTIFIER,VARCHAR2
1123,1,2,PROCESSOR_NBR,VARCHAR2
1123,1,3,BATCH_NBR,VARCHAR2
1123,1,4,PHARMACY_NBR,VARCHAR2
1123,1,5,PHARMACY_CLASS,VARCHAR2
1123,1,6,RX_NBR,VARCHAR2
1123,1,7,DATE_OF_FILL,DATE
1123,1,8,NDC_NBR,VARCHAR2
1123,1,9,DRUG_NAME,VARCHAR2
1123,1,10,NEW_REFILL_CODE,VARCHAR2
1123,1,11,QUANTITY,NUMBER
1123,1,12,DAYS_SUPPLY,NUMBER
1123,1,13,PRICING_IND,VARCHAR2
1123,1,14,INGREDNT_COST_BILLED,NUMBER
1123,1,15,SALES_TAX_BILLED,NUMBER
1123,1,16,COPAY_AMOUNT_BILLED,NUMBER
1123,1,17,ADMIN_FEE_BILLED,NUMBER
1123,1,18,TOTAL_AMOUNT_BILLED,NUMBER
1123,1,19,PROCESSING_FEE,NUMBER
1123,1,20,PATIENT_LAST_NAME,VARCHAR2
1123,1,21,PATIENT_FIRST_NAME,VARCHAR2
1123,1,22,PATIENT_MIDDLE_INIT,VARCHAR2
1123,1,23,DATE_OF_BIRTH,DATE
1123,1,24,SEX_CODE,VARCHAR2
1123,1,26,MEMBER_ID,VARCHAR2
1123,1,27,ALTERNATE_MEMBER_ID,VARCHAR2
1123,1,28,NCPDP_REL_CODE,VARCHAR2
1123,1,29,BILLING_ACCOUNT_NBR,VARCHAR2
1123,1,30,CLIENT,VARCHAR2
1123,1,31,GROUP_ID,VARCHAR2
1123,1,32,SUBGROUP_ID,VARCHAR2
1123,1,33,LOCATION_ID,VARCHAR2
1123,1,34,REPORT_LEVEL_5,VARCHAR2
1123,1,35,REPORT_LEVEL_6,VARCHAR2
1123,1,36,REPORT_LEVEL_X,VARCHAR2
1123,1,38,PHYSICIAN_ID,VARCHAR2
1123,1,39,CARDHOLDER_LAST_NAME,VARCHAR2
1123,1,40,CARDHOLDER_FRST_NAME,VARCHAR2
1123,1,41,CARDHOLDER_M_INITIAL,VARCHAR2
1123,1,42,DAW_CODE,VARCHAR2
1123,1,43,PERSON_CODE,VARCHAR2
1123,1,44,COMPOUND_CODE,VARCHAR2
1123,1,45,THERAP_CLASS_AHFS,VARCHAR2
1123,1,46,GC3,VARCHAR2
1123,1,47,GENERIC_CODE_GCN,VARCHAR2
1123,1,48,GEN_BRAND_INDICATOR,VARCHAR2
1123,1,49,STRENGTH,VARCHAR2
1123,1,50,FORM_CODE,VARCHAR2
1123,1,51,AWP_PRICE,NUMBER
1123,1,52,COPAY_DIFF_AMOUNT,NUMBER
1123,1,53,COPAY_DIFF_INDICATOR,VARCHAR2
1123,1,54,AMOUNT_APPL_DEDUCT,NUMBER
1123,1,55,AMOUNT_APPL_EXPENSE,NUMBER
1123,1,56,AMOUNT_APPL_BENEFIT,NUMBER
1123,1,57,AMOUNT_APPL_LIFETIME,NUMBER
1123,1,58,CLAIM_STATUS,VARCHAR2
1123,1,59,REJECT_CODES,VARCHAR2
1123,1,60,CLAIM_NBR,VARCHAR2
1123,1,61,TRANSMIT_DATE,DATE
1123,1,62,COPAY_PERCENTAGE,VARCHAR2
1123,1,63,H_QUANTITY,NUMBER
1123,1,64,H_COPAY_AMOUNT_BILLED,NUMBER
1123,1,65,H_SALES_TAX_BILLED,NUMBER
1123,1,66,FORMULARY_CD,VARCHAR2
1123,1,67,PAPER_IND,VARCHAR2
1123,1,68,REC4_GI_CD,VARCHAR2
1123,1,69,SVCPRVDR_QLFY_ID,VARCHAR2
1123,1,70,SVCPRVDR_ID,VARCHAR2
1123,1,71,PRSCBR_QLFY_ID,VARCHAR2
1123,1,72,PRSCBR_ID,VARCHAR2
1123,1,73,MED_B_DRUG_SW,VARCHAR2
1123,1,74,MED_B_CLM_SW,VARCHAR2
1123,1,75,D_COV_DRUG_SW,VARCHAR2
1123,1,76,IND_HIER_TIER_NO,VARCHAR2
1123,1,77,HRA_APPLD_AM,NUMBER
1123,1,78,BL_CLAIM_DT,DATE
1123,2,1,RECORD_IDENTIFIER,VARCHAR2
1123,2,2,PROCESSOR_NBR,VARCHAR2
1123,2,3,BATCH_NBR,VARCHAR2
1123,2,4,PHARMACY_CNT,VARCHAR2
1123,2,6,RECORD_CNT,VARCHAR2
1123,2,7,COMMENTS,VARCHAR2
1123,2,8,TOT_CLM_CNT,VARCHAR2
1123,2,9,BILLED_AMT,NUMBER
1123,2,10,ADMIN_FEE,NUMBER
