LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
1759,1,1,RECORDIDENTIFIER,VARCHAR2
1759,1,2,PROCESSORNUMBER,VARCHAR2
1759,1,3,BATCHNUMBER,VARCHAR2
1759,1,4,PHARMACYNUMBER,VARCHAR2
1759,1,5,PRESCRIPTIONNUMBER,VARCHAR2
1759,1,6,DATEFILLED,DATE
1759,1,7,NDCNUMBER,VARCHAR2
1759,1,8,DRUGDESCRIPTION,VARCHAR2
1759,1,9,NEWREFILLCODE,VARCHAR2
1759,1,10,METRICQUANTITY,NUMBER
1759,1,11,DAYSSUPPLY,NUMBER
1759,1,12,BASISOFCOSTDETERMINATION,VARCHAR2
1759,1,13,INGREDIENTCOST,NUMBER
1759,1,14,DISPENSINGFEESUBMITTED,NUMBER
1759,1,15,COPAYAMOUNT,NUMBER
1759,1,16,SALESTAX,NUMBER
1759,1,17,AMOUNTBILLED,NUMBER
1759,1,18,PATIENTFIRSTNAME,VARCHAR2
1759,1,19,PATIENTLASTNAME,VARCHAR2
1759,1,20,DATEOFBIRTH,DATE
1759,1,21,SEXCODE,VARCHAR2
1759,1,22,CARDHOLDERIDNUMBER,VARCHAR2
1759,1,23,RELATIONSHIPCODE,VARCHAR2
1759,1,24,GROUPNUMBER,VARCHAR2
1759,1,25,HOMEPLAN,VARCHAR2
1759,1,26,HOSTPLAN,VARCHAR2
1759,1,27,PRESCRIBERID,VARCHAR2
1759,1,28,DIAGNOSISCODE,VARCHAR2
1759,1,29,CARDHOLDERFIRSTNAME,VARCHAR2
1759,1,30,CARDHOLDERLASTNAME,VARCHAR2
1759,1,31,PAMCCNUMBER,VARCHAR2
1759,1,32,PAMCSCNUMBER,VARCHAR2
1759,1,33,CUSTOMERLOCATION,VARCHAR2
1759,1,34,RESUBMISSIONCYCLECOUNT,VARCHAR2
1759,1,35,DATEPRESCRIPTIONWRITTEN,DATE
1759,1,36,DAWCODE,VARCHAR2
1759,1,37,PERSONCODE,VARCHAR2
1759,1,38,OTHERCOVERAGECODE,VARCHAR2
1759,1,39,ELIGIBILITYCLARIFICATIONCODE,VARCHAR2
1759,1,40,COMPOUNDCODE,VARCHAR2
1759,1,41,NUMBEROFREFILLSAUTHORIZED,VARCHAR2
1759,1,42,LEVELOFSERVICE,VARCHAR2
