LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
600,1,1,claimsrxtableid,varchar2
600,1,2,pbm_name,varchar2
600,1,3,recid,varchar2
600,1,4,pharmno,varchar2
600,1,5,rxno,varchar2
600,1,6,filldat,date
600,1,7,ndcno,varchar2
600,1,8,rxdesc,varchar2
600,1,9,refillcd,varchar2
600,1,10,rxquant,number
600,1,11,daysupp,number
600,1,12,costbasis,varchar2
600,1,13,ingcost,number
600,1,14,dispfee,number
600,1,15,copay,number
600,1,16,salestax,number
600,1,17,billamt,number
600,1,18,patfirst,varchar2
600,1,19,patlast,varchar2
600,1,20,patdob,date
600,1,21,patsex,varchar2
600,1,22,cardid,varchar2
600,1,23,relcod,varchar2
600,1,24,grpnum,varchar2
600,1,25,presid,varchar2
600,1,26,diagcd,varchar2
600,1,27,cardfirst,varchar2
600,1,28,cardlast,varchar2
600,1,29,prescdat,date
600,1,30,dispcd,varchar2
600,1,31,eligcd,varchar2
600,1,32,compcd,varchar2
600,1,33,numref,varchar2
600,1,34,rxtype,varchar2
600,1,35,preslst,varchar2
600,1,36,unitdose,varchar2
600,1,37,otheramt,number
600,1,38,payamt,number
600,1,39,paydat,date
600,1,40,carefac,varchar2
