LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
880,1,2,ProcessorNumber,VARCHAR2
880,1,3,BatchNumber,VARCHAR2
880,1,4,PharmacyNumber,VARCHAR2
880,1,5,PrescriptionNumber,VARCHAR2
880,1,6,DateFilled,DATE
880,1,7,NDCNumber,VARCHAR2
880,1,8,DrugDescription,VARCHAR2
880,1,9,NewRefillCode,VARCHAR2
880,1,10,MetricQuantity,NUMBER
880,1,11,DaysSupply,NUMBER
880,1,12,BasisOfCostDetermination,VARCHAR2
880,1,13,IngredientCost,NUMBER
880,1,14,DispensingFeeSubmitted,NUMBER
880,1,15,CopayAmount,NUMBER
880,1,16,SalesTax,NUMBER
880,1,17,AmountBilled,NUMBER
880,1,18,PatientFirstName,VARCHAR2
880,1,19,PatientLastName,VARCHAR2
880,1,20,DateOfBirth,DATE
880,1,21,SexCode,VARCHAR2
880,1,22,CardholderIDNumber,VARCHAR2
880,1,23,RelationshipCode,VARCHAR2
880,1,24,GroupNumber,VARCHAR2
880,1,25,HomePlan,VARCHAR2
880,1,26,HostPlan,VARCHAR2
880,1,27,PrescriberID,VARCHAR2
880,1,28,DiagnosisCode,VARCHAR2
880,1,29,CardhoderFirstName,VARCHAR2
880,1,30,CardholderLastName,VARCHAR2
880,1,31,MedicalCertCode,VARCHAR2
880,1,32,PAMCSCNumber,VARCHAR2
880,1,33,CustomerLocation,VARCHAR2
880,1,34,ResubmissionCycleCount,VARCHAR2
880,1,35,DatePrescriptionWritten,DATE
880,1,36,DAWProductSelectionCode,VARCHAR2
880,1,37,PersonCode,VARCHAR2
880,1,38,OtherCoverageCode,VARCHAR2
880,1,39,EligClarificationCode,VARCHAR2
880,1,40,CompoundCode,VARCHAR2
880,1,41,NumberOfRefills,VARCHAR2
880,1,42,LevelOfService,VARCHAR2
880,1,43,PrescriptionOriginCode,VARCHAR2
880,1,44,PrescriptDenialClarification,VARCHAR2
880,1,45,PrimaryPrescriber,VARCHAR2
880,1,46,ClinicIDNumber,VARCHAR2
880,1,47,DrugType,VARCHAR2
880,1,48,PrescriberLastName,VARCHAR2
880,1,49,PostageAmountClaimed,NUMBER
880,1,50,UnitDoseIndicator,VARCHAR2
880,1,51,OtherPayerAmount,NUMBER
880,1,52,BasisOfDaysSupplyDetermination,VARCHAR2
880,1,53,FullAWP,NUMBER
880,1,54,ExpansionArea,VARCHAR2
880,1,55,MasterCarrier,VARCHAR2
880,1,56,SubCarrier,VARCHAR2
880,1,57,ClaimType,VARCHAR2
880,1,58,ESISubGroup,VARCHAR2
880,1,59,PlanDesignator,VARCHAR2
880,1,60,AdjudicationDate,DATE
880,1,61,AdminFee,NUMBER
880,1,62,CapAmount,NUMBER
880,1,63,IngredCostSub,NUMBER
880,1,64,MemberNonCopayAmount,NUMBER
880,1,65,MemberPayCode,VARCHAR2
880,1,66,IncentiveFee,NUMBER
880,1,67,ClaimAdjAmount,NUMBER
880,1,68,ClaimAdjCode,VARCHAR2
880,1,69,FormularyFlag,VARCHAR2
880,1,70,GenericClassificationNumber,VARCHAR2
880,1,71,AHFS,VARCHAR2
880,1,72,PharmacyType,VARCHAR2
880,1,73,BilledBasisCode,VARCHAR2
880,1,74,UsualCustomaryCharge,NUMBER
880,1,75,PaidDate,DATE
880,1,76,BenefitCode,VARCHAR2
880,1,77,DrugStrength,VARCHAR2
880,1,78,OriginalMember,VARCHAR2
880,1,79,DateOfInjury,DATE
880,1,80,FeeAmount,NUMBER
880,1,81,ESIReferenceNumber,VARCHAR2
880,1,82,ClientCustomerID,VARCHAR2
880,1,83,PlanType,VARCHAR2
880,1,84,ESIAdjudicationRefNumber,VARCHAR2
880,1,85,ESIAncillaryAmt,NUMBER
880,1,86,ESIClientGeneralPurposeArea,VARCHAR2
880,1,87,PartialFillStatusCode,VARCHAR2
880,1,88,ESIBillingDate,DATE
880,1,89,FSAVendorCode,VARCHAR2
880,1,90,PICADrugCode,VARCHAR2
880,1,1,RecordIdentifier,VARCHAR2
