LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2633,1,1,RECORDIDENTIFIER,VARCHAR2
2633,1,2,CARRIERID,VARCHAR2
2633,1,3,ACCOUNTID,VARCHAR2
2633,1,4,GROUPID,VARCHAR2
2633,1,5,CARDHOLDER_MEMBERID,VARCHAR2
2633,1,6,ALTERNATEID,VARCHAR2
2633,1,7,CAREFACILITYID,VARCHAR2
2633,1,8,PERSONCODE,VARCHAR2
2633,1,9,CARDHOLDERLASTNAME,VARCHAR2
2633,1,10,CARDHOLDERFIRSTNAME,VARCHAR2
2633,1,11,CARDHOLDERMIDINIT,VARCHAR2
2633,1,12,PATIENTLASTNAME,VARCHAR2
2633,1,13,PATIENTFIRSTNAMEORINIT,VARCHAR2
2633,1,14,PATIENTBIRTHDATE,DATE
2633,1,15,PATIENTSEX,VARCHAR2
2633,1,16,RELATIONSHIPCODE,VARCHAR2
2633,1,18,PROVIDERID,VARCHAR2
2633,1,19,PROVIDERIDQUALIFIER,VARCHAR2
2633,1,20,PROVIDERNAME,VARCHAR2
2633,1,21,NETWORKID,VARCHAR2
2633,1,22,RXNUMBER,VARCHAR2
2633,1,23,RXNUMBERQUALIFIER,VARCHAR2
2633,1,24,DATEFILLED,DATE
2633,1,25,DATEPRESCRIPTIONWRITTEN,DATE
2633,1,26,RXCLAIMDATEPROCESSED,DATE
2633,1,27,RXCLAIMNUMBER,VARCHAR2
2633,1,28,CLAIMSEQUENCENUMBER,VARCHAR2
2633,1,29,CLAIMSTATUSFLAG,VARCHAR2
2633,1,30,CLAIMORIGINATIONFLAG,VARCHAR2
2633,1,31,REIMBURSEMENTTYPE,VARCHAR2
2633,1,32,NEW_REFILLNUMBER,VARCHAR2
2633,1,33,NOOFREFILLSAUTHORIZED,VARCHAR2
2633,1,34,PRICESOURCEINDICATOR,VARCHAR2
2633,1,35,PRODUCTID,VARCHAR2
2633,1,36,PRODUCTIDQUALIFIER,VARCHAR2
2633,1,37,DRUGNAME,VARCHAR2
2633,1,38,DRUGADMINISTRATIONROUTECODE,VARCHAR2
2633,1,39,GPICODE,VARCHAR2
2633,1,41,GENERICCLASS,VARCHAR2
2633,1,42,GENERICNAME,VARCHAR2
2633,1,43,GENERICBRANDINDICATOR,VARCHAR2
2633,1,44,THERAPEUTICCLASS_AHFSCODE,VARCHAR2
2633,1,45,MULTI_SINGLESOURCEINDICATOR,VARCHAR2
2633,1,46,DRUGDOSAGEFORM,VARCHAR2
2633,1,47,DRUGSTRENGTH,VARCHAR2
2633,1,48,DEACLASS,VARCHAR2
2633,1,49,COMPOUNDINDICATOR,VARCHAR2
2633,1,50,PRODUCTSELECTIONCODE_DAW,VARCHAR2
2633,1,51,OTHERCOVERAGE,VARCHAR2
2633,1,52,PAYABLEQUANTITY,NUMBER
2633,1,53,PHARMACYAMTSUBMITTED,NUMBER
2633,1,54,DAYSSUPPLY,NUMBER
2633,1,55,SUBMITTEDINGREDIENTCOST,NUMBER
2633,1,56,INGREDIENTCOSTPAYABLE,NUMBER
2633,1,57,SUBMITTEDDISPENSINGFEE,NUMBER
2633,1,58,DISPENSINGFEEPAYABLE,NUMBER
2633,1,59,SUBMITTEDSALESTAX,NUMBER
2633,1,60,SALESTAXPAYABLE,NUMBER
2633,1,61,SUBMITTEDGROSSAMTDUE,NUMBER
2633,1,62,AMOUNTBILLED,NUMBER
2633,1,63,SUBMITTEDPATIENTPAYAMT,NUMBER
2633,1,64,PATIENTPAYAMT,NUMBER
2633,1,65,FLATCOPAYAMTPAID,NUMBER
2633,1,66,PERCENTCOPAYAMTPAID,NUMBER
2633,1,68,MAINTENANCEDRUGINDICATOR,VARCHAR2
2633,1,69,FINALPLANCODE,VARCHAR2
2633,1,70,AWP,NUMBER
2633,1,71,CARDHOLDERCOPAYDIFFERENTIAL,NUMBER
2633,1,72,FRONTENDDEDAMT,NUMBER
2633,1,73,AFTER_MAXAMT,NUMBER
2633,1,74,TOTALCOPAYAMT,NUMBER
2633,1,75,PATIENTACCUMULATEDDEDAMT,NUMBER
2633,1,76,DISPENSERTYPE,VARCHAR2
2633,1,79,FORMULARYINDICATOR,VARCHAR2
2633,1,80,REJECTCODE1,VARCHAR2
2633,1,81,PRIORAUTHNUMBER,VARCHAR2
2633,1,82,PRIORAUTHREASONCODES,VARCHAR2
2633,1,83,PA_MC_SCCODEANDNUMBER,VARCHAR2
2633,1,84,BASISOFCOSTDETERMINATION,VARCHAR2
2633,1,85,PRESCRIBERNUMBER,VARCHAR2
2633,1,86,PRESCRIBERIDQUALIFER,VARCHAR2
2633,1,87,PERFORMANCERXPHARMACYFEEPAID,NUMBER
2633,1,88,PERFORMANCERXFEEPAID,NUMBER
2633,1,89,SPECIALTYRXCLAIM,VARCHAR2
2633,1,90,PHARMAC_MEDICALINDICATOR,VARCHAR2
2633,1,92,CONSUMERDRIVENHEALTHAMT,NUMBER
2633,1,93,HEALTHSPENDINGACCOUNTAMT,NUMBER
