LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
829,1,1,ClaimNumber,VARCHAR2
829,1,2,ClaimLineNumber,VARCHAR2
829,1,3,RxNumber,VARCHAR2
829,1,4,PharmacyIDQualifier,VARCHAR2
829,1,5,PharmacyNPINumber,VARCHAR2
829,1,6,PharmacyNCPDPNumber,VARCHAR2
829,1,7,PlanTypeCode,VARCHAR2
829,1,8,PlanTypeDesc,VARCHAR2
829,1,9,PayerID,VARCHAR2
829,1,10,PayerDesc,VARCHAR2
829,1,11,EmpGrpID,VARCHAR2
829,1,12,CaseID,VARCHAR2
829,1,13,CaseDesc,VARCHAR2
829,1,14,UnitID,VARCHAR2
829,1,15,UnitDesc,VARCHAR2
829,1,16,RxSubscriberID,VARCHAR2
829,1,17,RxMemberID,VARCHAR2
829,1,18,RxDepSeqCode,VARCHAR2
829,1,19,RxDepSeqDesc,VARCHAR2
829,1,20,RxMemberFirstName,VARCHAR2
829,1,21,RxMemberLastName,VARCHAR2
829,1,22,RxMemberGender,VARCHAR2
829,1,23,RxMemberDOB,DATE
829,1,24,NDCCode,VARCHAR2
829,1,25,NDCDesc,VARCHAR2
829,1,26,PrescriberIDQualifier,VARCHAR2
829,1,27,PrescriberNPINumber,VARCHAR2
829,1,28,DEANumber,VARCHAR2
829,1,29,DEANameFirst,VARCHAR2
829,1,30,DEANameMI,VARCHAR2
829,1,31,DEANameLast,VARCHAR2
829,1,32,QuantityDispensed,VARCHAR2
829,1,33,DaysSupplied,VARCHAR2
829,1,34,GenBrandInd,VARCHAR2
829,1,35,MailOrderFlag,VARCHAR2
829,1,36,FormularyFlag,VARCHAR2
829,1,37,FillDate,DATE
829,1,38,PaidDate,DATE
829,1,39,GrossAmount,NUMBER
829,1,40,BilledAmount,NUMBER
829,1,41,CopayAmount,NUMBER
829,1,42,DeductibleAmount,NUMBER
829,1,43,NotAllowedAmount,NUMBER
829,1,44,AWP,NUMBER
829,1,45,DispensingCost,NUMBER
829,1,46,SalesTax,NUMBER
829,1,47,AdminFees,NUMBER
829,1,48,IngredientCost,NUMBER
829,1,49,PaidAmount,NUMBER
829,1,50,AdjudicationFlag,VARCHAR2
829,1,51,DrugDaysSupplied,Number
