LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
448,1,9,CaseID,VARCHAR2
448,1,10,CaseDesc,VARCHAR2
448,1,11,UnitID,VARCHAR2
448,1,12,UnitDesc,VARCHAR2
448,1,7,PayerID,VARCHAR2
448,1,8,PayerDesc,VARCHAR2
448,1,13,RxSubscriberID,VARCHAR2
448,1,14,RxMemberID,VARCHAR2
448,1,15,RxDepSeqCode,VARCHAR2
448,1,16,RxDepSeqDesc,VARCHAR2
448,1,17,RxMemberGender,VARCHAR2
448,1,18,RxMemberDOB,DATE
448,1,19,NDCCode,VARCHAR2
448,1,20,NDCDesc,VARCHAR2
448,1,21,DEANumber,VARCHAR2
448,1,22,DEAName,VARCHAR2
448,1,23,QuantityDispensed,NUMBER
448,1,24,DaysSupplied,NUMBER
448,1,25,GenBrandInd,VARCHAR2
448,1,26,MailOrderFlag,VARCHAR2
448,1,27,FormularyFlag,VARCHAR2
448,1,28,FillDate,DATE
448,1,29,PaidDate,DATE
448,1,30,BilledAmount,NUMBER
448,1,31,CopayAmount,NUMBER
448,1,32,GrossAmount,NUMBER
448,1,33,DeductibleAmount,NUMBER
448,1,34,NotAllowedAmount,NUMBER
448,1,35,AWP,NUMBER
448,1,36,DispensingCost,NUMBER
448,1,37,SalesTax,NUMBER
448,1,38,IngredientCost,NUMBER
448,1,39,PaidAmount,NUMBER
448,1,40,AdjudicationFlag,VARCHAR2
448,1,1,ClaimNumber,VARCHAR2
448,1,2,ClaimLineNumber,VARCHAR2
448,1,3,RxNumber,VARCHAR2
448,1,4,NCPDPNumber,VARCHAR2
448,1,5,PlanTypeCode,VARCHAR2
448,1,6,PlanTypeDesc,VARCHAR2
