LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE
2428,1,1,CARD_ID,VARCHAR2
2428,1,2,PERS_CODE,VARCHAR2
2428,1,3,GROUP_ID,VARCHAR2
2428,1,4,CARD_LNAME,VARCHAR2
2428,1,5,CARD_FNAME,VARCHAR2
2428,1,6,DOB,DATE
2428,1,7,TOTALCOST,NUMBER
2428,1,8,COPAY_AMOUNT,NUMBER
2428,1,9,TAX,VARCHAR2
2428,1,10,PLAN_PAID,VARCHAR2
2428,1,11,DATE_OF_SERVICE,DATE
2428,1,12,NABP,VARCHAR2
2428,1,13,PRESCRIBER_ID,VARCHAR2
2428,1,14,NDC,VARCHAR2
2428,1,15,DRUG_DESCRIPTION,VARCHAR2
2428,1,16,QUANTITY,VARCHAR2
2428,1,17,DAYS_SUPPLY,VARCHAR2
2428,1,18,MAIL_ORDER,VARCHAR2
2428,1,19,RX_NUMBER,VARCHAR2
